speciname | taxstat
Elaeagnus ovata Servett. | Accepted
Elaeagnus pallidiflora C.Y.Chang | Accepted
Elaeagnus parvifolia Wall. ex Royle | Accepted
Elaeagnus pilostyla C.Y.Chang | Accepted
Elaeagnus pingnanensis C.Y.Chang | Accepted
Elaeagnus pungens Thunb. | Accepted
Elaeagnus pyriformis Hook.f. | Accepted
Elaeagnus reflexa E.Morren & Decne. | Accepted
Elaeagnus retrostyla C.Y.Chang | Accepted
Elaeagnus rhamnoides (L.) A.Nelson | Accepted
Elaeagnus rivularis Merr. | Accepted
Elaeagnus rotundata Nakai | Accepted
Elaeagnus s-stylata Z.R.Xu | Accepted
Elaeagnus sarmentosa Rehder | Accepted
Elaeagnus schlechtendalii Servett. | Accepted
Elaeagnus songarica Schlecht. | Accepted
Elaeagnus stellipila Rehder | Accepted
Elaeagnus submacrophylla Servett. | Accepted
Elaeagnus takeshitai Makino | Accepted
Elaeagnus taliensis C.Y.Chang | Accepted
Elaeagnus tarokoensis S.Y.Lu & Yuen P.Yang | Accepted
Elaeagnus thunbergii Servett. | Accepted
Elaeagnus tonkinensis Servett. | Accepted
Elaeagnus tricholepis Momiy. | Accepted
Elaeagnus triflora Roxb. | Accepted
Elaeagnus tubiflora C.Y.Chang | Accepted
Elaeagnus tutcheri Dunn | Accepted
Elaeagnus umbellata Thunb. | Accepted
Elaeagnus viridis Servett. | Accepted
Elaeagnus wenshanensis C.Y.Chang | Accepted
Elaeagnus wilsonii H.L.Li | Accepted
Elaeagnus wushanensis C.Y.Chang | Accepted
Elaeagnus xichouensis C.Y.Chang | Accepted
Elaeagnus xingwenensis C.Y.Chang | Accepted
Elaeagnus xizangensis C.Y.Chang | Accepted
Elaeagnus yoshinoi Makino | Accepted
Elaeagnus yunnanensis Servett. | Accepted
Hippophae goniocarpa Y.S. Lian, et al. | Accepted
Hippophae gyantsensis (Rousi) Y.S. Lian | Accepted
Hippophae litangensis Y.S. Lian & X.L. Chen ex Swenson & Bartish | Accepted
Hippophae neurocarpa S.W. Liu & T.N. He | Accepted
Hippophae salicifolia D.Don | Accepted
Hippophae tibetana Schltdl. | Accepted
Lepargyrea argentea (Pursh) Greene | Accepted
Shepherdia canadensis (L.) Nutt. | Accepted
Aceratium archboldianum A.C.Sm. | Accepted
Aceratium braithwaitei (F.Muell.) Schltr. | Accepted
Aceratium brassii A.C.Sm. | Accepted
Aceratium calomala Blanco | Accepted
Aceratium concinnum (S.Moore) C.T.White | Accepted
Aceratium dasyphyllum A.C.Sm. | Accepted
Aceratium doggrellii C.T.White | Accepted
Aceratium ferrugineum C.T.White | Accepted
Aceratium hypoleucum Kaneh. & Hatus. | Accepted
Aceratium ledermannii Schltr. | Accepted
Aceratium megalospermum (F.Muell.) Balgooy | Accepted
Aceratium muellerianum Schltr. | Accepted
Aceratium oppositifolium DC. | Accepted
Aceratium pachypetalum Schltr. | Accepted
Aceratium parvifolium Schltr. | Accepted
Aceratium pittosporoides Schltr. | Accepted
Aceratium sericeum A.C.Sm. | Accepted
Aceratium sericoleopsis Balgooy | Accepted
Aceratium sinuatum Coode | Accepted
Aceratium sphaerocarpum Kaneh. & Hatus. | Accepted
Aceratium tomentosum Coode | Accepted
Aristotelia australasica F.Muell. | Accepted
Aristotelia braithwaitei F.Muell. | Accepted
Aristotelia chilensis (Molina) Stuntz | Accepted
Aristotelia colensoi Hook.f. | Accepted
Aristotelia fruticosa Hook.f. | Accepted
Aristotelia gaultheria F.Muell. | Accepted
Aristotelia peduncularis (Labill.) Hook.f. | Accepted
Aristotelia serrata (G.Forst.) Oliv. | Accepted
Crinodendron brasiliense Reitz & L.B.Sm. | Accepted
Crinodendron hookerianum Gay | Accepted
Crinodendron patagua Molina | Accepted
Crinodendron tucumanum Lillo | Accepted
Dubouzetia acuminata Sprague | Accepted
Dubouzetia australiensis Coode | Accepted
Dubouzetia campanulata Pancher ex Brongn. & Gris | Accepted
Dubouzetia caudiculata Sprague | Accepted
Dubouzetia confusa Guillaumin & Virot | Accepted
Dubouzetia dentata A.C.Sm. | Accepted
Dubouzetia elegans Brongn. & Gris | Accepted
Dubouzetia galorei Coode | Accepted
Dubouzetia guillauminii Virot | Accepted
Dubouzetia kairoi Coode | Accepted
Dubouzetia saxatilis A.R.Bean & Jessup | Accepted
Elaeocarpus acmocarpus Stapf ex Weibel | Accepted
Elaeocarpus acmosepalus Stapf ex Ridl. | Accepted
Elaeocarpus acrantherus Merr. | Accepted
Elaeocarpus acronodia Mast. | Accepted
Elaeocarpus acuminatus Wall. ex Mast. | Accepted
Elaeocarpus adenopus Miq. | Accepted
Elaeocarpus affinis Merr. | Accepted
Elaeocarpus alaternoides Brongn. & Gris | Accepted
Elaeocarpus albiflorus Knuth | Accepted
Elaeocarpus alnifolius Baker | Accepted
Elaeocarpus altigenus Schltr. | Accepted
Elaeocarpus altisectus Schltr. | Accepted
Elaeocarpus amabilis Kaneh. & Hatus. | Accepted
Elaeocarpus amboinensis Merr. | Accepted
Elaeocarpus amoenus Thwaites | Accepted
Elaeocarpus ampliflorus A.C.Sm. | Accepted
Elaeocarpus amplifolius Schltr. | Accepted
Elaeocarpus angustifolius Blume | Accepted
Elaeocarpus angustipes Knuth | Accepted
Elaeocarpus apoensis Elmer | Accepted
Elaeocarpus arfakensis Schltr. | Accepted
Elaeocarpus argenteus Merr. | Accepted
Elaeocarpus arnhemicus F.Muell. | Accepted
Elaeocarpus atropunctatus H.T.Chang | Accepted
Elaeocarpus auricomus C.Y.Wu ex H.T.Chang | Accepted
Elaeocarpus austrosinicus H.T.Chang | Accepted
Elaeocarpus austroyunnanensis Hu | Accepted
Elaeocarpus azaleifolius Knuth | Accepted
Elaeocarpus bachmaensis Gagnep. | Accepted
Elaeocarpus badius Coode | Accepted
Elaeocarpus bakaianus Coode | Accepted
Elaeocarpus balabanii Weibel | Accepted
Elaeocarpus balansae DC. | Accepted
Elaeocarpus balgooyi Coode | Accepted
Elaeocarpus bancroftii F.Muell. & F.M.Bailey | Accepted
Elaeocarpus baramii Weibel | Accepted
Elaeocarpus barbulatus Knuth | Accepted
Elaeocarpus bataanensis Merr. | Accepted
Elaeocarpus batjanicus Warb. ex Knuth | Accepted
Elaeocarpus batudulangii Weibel | Accepted
Elaeocarpus batui Coode | Accepted
Elaeocarpus baudouini Brongn. & Gris | Accepted
Elaeocarpus beccarii DC. | Accepted
Elaeocarpus bellus Knuth | Accepted
Elaeocarpus bidupensis Gagnep. | Accepted
Elaeocarpus bifidus Hook. & Arn. | Accepted
Elaeocarpus biflorus Tirel | Accepted
Elaeocarpus bilobatus Schltr. | Accepted
Elaeocarpus bilongvinas Coode | Accepted
Elaeocarpus blascoi Weibel | Accepted
Elaeocarpus blepharoceras Schltr. | Accepted
Elaeocarpus bojeri R.E.Vaughan | Accepted
Elaeocarpus bonii Gagnep. | Accepted
Elaeocarpus bontocensis Merr. | Accepted
Elaeocarpus borealiyunnanensis H.T.Chang | Accepted
Elaeocarpus braceanus Watt ex C.B.Clarke | Accepted
Elaeocarpus brachypodus Guillaumin | Accepted
Elaeocarpus brachystachyus H.T.Chang | Accepted
Elaeocarpus bracteatus Kurz | Accepted
Elaeocarpus branderhorsti Pulle | Accepted
Elaeocarpus brigittae Coode | Accepted
Elaeocarpus brunneotomentosus Weibel | Accepted
Elaeocarpus brunnescens Knuth | Accepted
Elaeocarpus buderi Coode | Accepted
Elaeocarpus bullatus Tirel | Accepted
Elaeocarpus burebidensis Elmer | Accepted
Elaeocarpus burkii Coode | Accepted
Elaeocarpus calomala (Blanco) Merr. | Accepted
Elaeocarpus candollei Elmer | Accepted
Elaeocarpus capuronii Tirel | Accepted
Elaeocarpus carolinae B.Hyland & Coode | Accepted
Elaeocarpus carolinensis Koidz. | Accepted
Elaeocarpus cassinoides A.Gray | Accepted
Elaeocarpus castaneifolius Guillaumin | Accepted
Elaeocarpus celebesianus Baker f. | Accepted
Elaeocarpus celebicus Koord. | Accepted
Elaeocarpus cheirophorus Schltr. | Accepted
Elaeocarpus chelonimorphus Gillespie | Accepted
Elaeocarpus chewii Coode | Accepted
Elaeocarpus chinensis (Gardner & Champ.) Hook.f. ex Benth. | Accepted
Elaeocarpus chionanthus A.C.Sm. | Accepted
Elaeocarpus christophersenii A.C.Sm. | Accepted
Elaeocarpus chrysophyllus Merr. | Accepted
Elaeocarpus clementis Merr. | Accepted
Elaeocarpus clethroides Schltr. | Accepted
Elaeocarpus coactilus Gagnep. | Accepted
Elaeocarpus colnettianus Guillaumin | Accepted
Elaeocarpus coloides Schltr. | Accepted
Elaeocarpus compactus Schltr. | Accepted
Elaeocarpus comptonii Baker f. | Accepted
Elaeocarpus conoideus Knuth | Accepted
Elaeocarpus coodei Weibel | Accepted
Elaeocarpus coorangooloo J.F.Bailey & C.T.White | Accepted
Elaeocarpus corallococcus Tirel | Accepted
Elaeocarpus cordifolius Coode | Accepted
Elaeocarpus coriaceus Hook. | Accepted
Elaeocarpus corneri Weibel | Accepted
Elaeocarpus corsonianus G.Don | Accepted
Elaeocarpus costatus M.Taylor | Accepted
Elaeocarpus coumbouiensis Guillaumin | Accepted
Elaeocarpus crassinervatus Knuth | Accepted
Elaeocarpus crassus Coode | Accepted
Elaeocarpus crenulatus Knuth | Accepted
Elaeocarpus cristatus Coode | Accepted
Elaeocarpus cruciatus Corner | Accepted
Elaeocarpus cuernosensis Elmer | Accepted
Elaeocarpus culminicola Warb. | Accepted
Elaeocarpus cumingii Turcz. | Accepted
Elaeocarpus cuneifolius Schltr. | Accepted
Elaeocarpus cupreus Merr. | Accepted
Elaeocarpus curranii Merr. | Accepted
Elaeocarpus dallmannensis Kaneh. & Hatus. | Accepted
Elaeocarpus darlacensis Gagnep. | Accepted
Elaeocarpus dasycarpus A.C.Sm. | Accepted
Elaeocarpus de-bruynii O.C.Schmidt | Accepted
Elaeocarpus degenerianus A.C.Sm. | Accepted
Elaeocarpus densiflorus Knuth | Accepted
Elaeocarpus dentatus (J.R.Forst. & G.Forst.) Vahl | Accepted
Elaeocarpus dewildei Weibel | Accepted
Elaeocarpus dictyophlebius Merr. | Accepted
Elaeocarpus dinagatensis Merr. | Accepted
Elaeocarpus divaricativenus Kaneh. & Hatus. | Accepted
Elaeocarpus dognyensis Guillaumin | Accepted
Elaeocarpus dolichobotrys Merr. | Accepted
Elaeocarpus dolichodactylus Schltr. | Accepted
Elaeocarpus dolichostylus Schltr. | Accepted
Elaeocarpus dubius DC. | Accepted
Elaeocarpus duclouxii Gagnep. | Accepted
Elaeocarpus elaeagnoides Gilli | Accepted
Elaeocarpus elatus A.C.Sm. | Accepted
Elaeocarpus elliffii B.Hyland & Coode | Accepted
Elaeocarpus elmeri DC. | Accepted
Elaeocarpus erdinii Coode | Accepted
Elaeocarpus eriobotryoides Ridl. | Accepted
Elaeocarpus eumundi F.M.Bailey | Accepted
Elaeocarpus euneurus Stapf ex Ridl. | Accepted
Elaeocarpus eymae Coode | Accepted
Elaeocarpus fairchildii Merr. | Accepted
Elaeocarpus fengjieensis P.C.Tuan | Accepted
Elaeocarpus ferrugineus (Jacq.) Steud. | Accepted
Elaeocarpus ferruginiflorus C.T.White | Accepted
Elaeocarpus filiformidentatus Knuth | Accepted
Elaeocarpus finisterrae Schltr. | Accepted
Elaeocarpus firmus Knuth | Accepted
Elaeocarpus flavescens Schltr. | Accepted
Elaeocarpus fleuryi A.Chev. ex Gagnep. | Accepted
Elaeocarpus floresii Weibel | Accepted
Elaeocarpus floribundoides H.T.Chang | Accepted
Elaeocarpus floribundus Blume | Accepted
Elaeocarpus floridanus Hemsl. | Accepted
Elaeocarpus forbesii Merr. | Accepted
Elaeocarpus foveolatus F.Muell. | Accepted
Elaeocarpus foxworthyi Merr. | Accepted
Elaeocarpus fraseri Coode | Accepted
Elaeocarpus fruticosus Roxb. | Accepted
Elaeocarpus fulgens A.C.Sm. | Accepted
Elaeocarpus fulvus Elmer | Accepted
Elaeocarpus fuscoides Knuth | Accepted
Elaeocarpus fuscus Schltr. | Accepted
Elaeocarpus gagnepainii Merr. | Accepted
Elaeocarpus gambutanus Coode | Accepted
Elaeocarpus gammillii Knuth | Accepted
Elaeocarpus gardneri Coode | Accepted
Elaeocarpus gaussenii Weibel | Accepted
Elaeocarpus geminiflorus Brongn. & Gris | Accepted
Elaeocarpus gibbonii Schltr. | Accepted
Elaeocarpus gigantifolius Elmer | Accepted
Elaeocarpus gillespieanus A.C.Sm. | Accepted
Elaeocarpus gitingensis Elmer | Accepted
Elaeocarpus glaber Blume | Accepted
Elaeocarpus glaberrimus Knuth | Accepted
Elaeocarpus glabripetalus Merr. | Accepted
Elaeocarpus glandulifer (Hook.) Mast. | Accepted
Elaeocarpus gordonii Tirel | Accepted
Elaeocarpus graeffei Seem. | Accepted
Elaeocarpus grahamii F.Muell. | Accepted
Elaeocarpus grandiflorus Sm. | Accepted
Elaeocarpus griffithii (Wight) A.Gray | Accepted
Elaeocarpus griseopuberulus Merr. | Accepted
Elaeocarpus grumosus Gagnep. | Accepted
Elaeocarpus guillaumii Vieill. | Accepted
Elaeocarpus gummatus Guillaumin | Accepted
Elaeocarpus gustaviifolius Knuth | Accepted
Elaeocarpus gymnogynus H.T.Chang | Accepted
Elaeocarpus habbemensis A.C.Sm. | Accepted
Elaeocarpus hainanensis Oliv. | Accepted
Elaeocarpus halconensis Merr. | Accepted
Elaeocarpus hallieri Weibel | Accepted
Elaeocarpus harmandii Pierre | Accepted
Elaeocarpus hartleyi Weibel | Accepted
Elaeocarpus harunii Coode | Accepted
Elaeocarpus hayatae Kaneh. & Sasaki | Accepted
Elaeocarpus hebecarpus Kaneh. & Hatus. | Accepted
Elaeocarpus hedyosmus Zmarzty | Accepted
Elaeocarpus heinrichii Knuth | Accepted
Elaeocarpus heptadactyloides Weibel | Accepted
Elaeocarpus heptadactylus Schltr. | Accepted
Elaeocarpus hildebrandtii Baill. | Accepted
Elaeocarpus hochreutineri Weibel | Accepted
Elaeocarpus holopetalus F.Muell. | Accepted
Elaeocarpus holosericeus Blume ex Koord. & Valeton | Accepted
Elaeocarpus homalioides Schltr. | Accepted
Elaeocarpus hookerianus Raoul | Accepted
Elaeocarpus hortensis Guillaumin | Accepted
Elaeocarpus hosei Merr. | Accepted
Elaeocarpus howii Merr. & Chun | Accepted
Elaeocarpus hygrophilus Kurz | Accepted
Elaeocarpus hypadenus Miq. | Accepted
Elaeocarpus ilocanus Merr. | Accepted
Elaeocarpus indochinensis Merr. | Accepted
Elaeocarpus inopinatus Coode | Accepted
Elaeocarpus inopportunus Coode | Accepted
Elaeocarpus insignis Ridl. | Accepted
Elaeocarpus integrifolius Lam. | Accepted
Elaeocarpus integripetalus Miq. | Accepted
Elaeocarpus isotrichus Fern.-Vill. | Accepted
Elaeocarpus jacobsii Coode | Accepted
Elaeocarpus japonicus Siebold | Accepted
Elaeocarpus joga Merr. | Accepted
Elaeocarpus johnsonii F.Muell. ex C.T.White | Accepted
Elaeocarpus jugahanus Coode | Accepted
Elaeocarpus kaalensis Däniker | Accepted
Elaeocarpus kajewskii Guillaumin | Accepted
Elaeocarpus kalabitii Weibel | Accepted
Elaeocarpus kambi Gibbs | Accepted
Elaeocarpus kaniensis Schltr. | Accepted
Elaeocarpus kasiensis A.C.Sm. | Accepted
Elaeocarpus kerstingianus Schltr. | Accepted
Elaeocarpus kinabaluensis Knuth | Accepted
Elaeocarpus kirtonii F.Muell. ex F.M.Bailey | Accepted
Elaeocarpus kjellbergii Coode | Accepted
Elaeocarpus knuthii Merr. | Accepted
Elaeocarpus kontumensis Gagnep. | Accepted
Elaeocarpus kostermansii Weibel | Accepted
Elaeocarpus kraengensis Knuth | Accepted
Elaeocarpus kusaiensis Kaneh. | Accepted
Elaeocarpus kusanoi Koidz. | Accepted
Elaeocarpus kwangsiensis H.T.Chang | Accepted
Elaeocarpus lacunosus Wall. ex Kurz | Accepted
Elaeocarpus lagunensis Knuth | Accepted
Elaeocarpus lanceifolius Roxb. | Accepted
Elaeocarpus lancistipulatus Coode | Accepted
Elaeocarpus lanipae Weibel | Accepted
Elaeocarpus laoticus Gagnep. | Accepted
Elaeocarpus largiflorens C.T.White | Accepted
Elaeocarpus latescens F.Muell. | Accepted
Elaeocarpus laurifolius A.Gray | Accepted
Elaeocarpus lawasii Weibel | Accepted
Elaeocarpus laxirameus Elmer | Accepted
Elaeocarpus le-ratii Schltr. | Accepted
Elaeocarpus ledermannii Schltr. | Accepted
Elaeocarpus leopoldii Weibel | Accepted
Elaeocarpus lepidus A.C.Sm. | Accepted
Elaeocarpus leucanthus A.C.Sm. | Accepted
Elaeocarpus leytensis Merr. | Accepted
Elaeocarpus limitaneioides Y.Tang | Accepted
Elaeocarpus limitaneus Hand.-Mazz. | Accepted
Elaeocarpus linearifolius Knuth | Accepted
Elaeocarpus lingualis Knuth | Accepted
Elaeocarpus linnaei Coode | Accepted
Elaeocarpus linsmithii Guymer | Accepted
Elaeocarpus longifolius Blume | Accepted
Elaeocarpus longlingensis Y.C.Hsu & Y.Tang | Accepted
Elaeocarpus luteolignum Coode | Accepted
Elaeocarpus luteolus A.C.Sm. | Accepted
Elaeocarpus luzonicus Merr. | Accepted
Elaeocarpus macdonaldii F.Muell. | Accepted
Elaeocarpus macranthus Merr. | Accepted
Elaeocarpus macrocarpus Miq. | Accepted
Elaeocarpus macrocerus (Turcz.) Merr. | Accepted
Elaeocarpus macrophyllus Blume | Accepted
Elaeocarpus macropus Warb. ex Knuth | Accepted
Elaeocarpus magnifolius Christoph. | Accepted
Elaeocarpus mallotoides Schltr. | Accepted
Elaeocarpus mamasii Weibel | Accepted
Elaeocarpus mandiae Coode | Accepted
Elaeocarpus maquilingensis Elmer | Accepted
Elaeocarpus marafunganus Coode | Accepted
Elaeocarpus marginatus Stapf ex Weibel | Accepted
Elaeocarpus mastersii King | Accepted
Elaeocarpus medioglaber Gagnep. | Accepted
Elaeocarpus megacarpus Elmer | Accepted
Elaeocarpus melochioides A.C.Sm. | Accepted
Elaeocarpus merrittii Merr. | Accepted
Elaeocarpus micranthus Teijsm. & Binn. | Accepted
Elaeocarpus microphyllus Elmer | Accepted
Elaeocarpus miegei Weibel | Accepted
Elaeocarpus millarii Weibel | Accepted
Elaeocarpus milnei Seem. | Accepted
Elaeocarpus mindanaensis Merr. | Accepted
Elaeocarpus mindoroensis Knuth | Accepted
Elaeocarpus mingendensis Gilli | Accepted
Elaeocarpus miquelii Hochr. | Accepted
Elaeocarpus miriensis Weibel | Accepted
Elaeocarpus mollis Merr. | Accepted
Elaeocarpus monocera Cav. | Accepted
Elaeocarpus montanus Thwaites | Accepted
Elaeocarpus moratii Tirel | Accepted
Elaeocarpus multiflorus (Turcz.) Fern.-Vill. | Accepted
Elaeocarpus multinervosus Knuth | Accepted
Elaeocarpus multisectus Schltr. | Accepted
Elaeocarpus muluensis Weibel | Accepted
Elaeocarpus munroii Mast. | Accepted
Elaeocarpus murudensis Merr. | Accepted
Elaeocarpus murukkai Coode | Accepted
Elaeocarpus musseri Coode | Accepted
Elaeocarpus mutabilis Weibel | Accepted
Elaeocarpus myrmecophilus A.C.Sm. | Accepted
Elaeocarpus myrtoides A.C.Sm. | Accepted
Elaeocarpus nanus Corner | Accepted
Elaeocarpus neobritannicus Coode | Accepted
Elaeocarpus nervosus Elmer | Accepted
Elaeocarpus nitentifolius Merr. & Chun | Accepted
Elaeocarpus nitidulus Knuth | Accepted
Elaeocarpus nitidus Jack | Accepted
Elaeocarpus nodosus Baker f. | Accepted
Elaeocarpus nooteboomii Coode | Accepted
Elaeocarpus nouhuysii Koord. | Accepted
Elaeocarpus nubigenus Schltr. | Accepted
Elaeocarpus oblongilimbus H.T.Chang | Accepted
Elaeocarpus oblongus Gaertn. | Accepted
Elaeocarpus obovatus G.Don | Accepted
Elaeocarpus obtusus Blume | Accepted
Elaeocarpus occidentalis Tirel | Accepted
Elaeocarpus octantherus DC. | Accepted
Elaeocarpus octopetalus Merr. | Accepted
Elaeocarpus oriomensis Weibel | Accepted
Elaeocarpus orohensis Schltr. | Accepted
Elaeocarpus ovalis Miq. | Accepted
Elaeocarpus ovigerus Brongn. & Gris | Accepted
Elaeocarpus pachyanthus Schltr. | Accepted
Elaeocarpus pachydactylus Schltr. | Accepted
Elaeocarpus pachyophrys Warb. | Accepted
Elaeocarpus pagonensis Coode | Accepted
Elaeocarpus palembanicus (Miq.) Corner | Accepted
Elaeocarpus parviflorus Span. | Accepted
Elaeocarpus parvilimbus Merr. | Accepted
Elaeocarpus pedunculatus Wall. ex Mast. | Accepted
Elaeocarpus pendulus Merr. | Accepted
Elaeocarpus pentadactylus Schltr. | Accepted
Elaeocarpus perrieri Tirel | Accepted
Elaeocarpus petelotii Merr. | Accepted
Elaeocarpus petiolatus (Jacq.) Wall. | Accepted
Elaeocarpus philippinensis Warb. | Accepted
Elaeocarpus photiniifolia Hook. & Arn. | Accepted
Elaeocarpus pierrei Koord. & Valeton | Accepted
Elaeocarpus piestocarpus Schltr. | Accepted
Elaeocarpus pinosukii Weibel | Accepted
Elaeocarpus pittosporoides A.C.Sm. | Accepted
Elaeocarpus poculifer A.C.Sm. | Accepted
Elaeocarpus poilanei Gagnep. | Accepted
Elaeocarpus polyandrus A.C.Sm. | Accepted
Elaeocarpus polyanthus Ridl. | Accepted
Elaeocarpus polycarpus Stapf ex Ridl. | Accepted
Elaeocarpus polydactylus Schltr. | Accepted
Elaeocarpus polystachyus Wall. ex Müll.Berol. | Accepted
Elaeocarpus praeclarus A.C.Sm. | Accepted
Elaeocarpus prafiensis Weibel | Accepted
Elaeocarpus prunifolioides Hu | Accepted
Elaeocarpus prunifolius Wall. ex Müll.Berol. | Accepted
Elaeocarpus pseudopaniculatus Corner | Accepted
Elaeocarpus ptilanthus Schltr. | Accepted
Elaeocarpus pulchellus Brongn. & Gris | Accepted
Elaeocarpus pullenii Weibel | Accepted
Elaeocarpus punctatus Wall. ex Mast. | Accepted
Elaeocarpus purus Coode | Accepted
Elaeocarpus pycnanthus A.C.Sm. | Accepted
Elaeocarpus pyriformis A.Gray | Accepted
Elaeocarpus quadratus C.E.C.Fisch. | Accepted
Elaeocarpus ramosii Knuth | Accepted
Elaeocarpus recurvatus Corner | Accepted
Elaeocarpus renae Coode | Accepted
Elaeocarpus resinosus Blume | Accepted
Elaeocarpus retakensis Coode | Accepted
Elaeocarpus reticosus Ridl. | Accepted
Elaeocarpus reticulatus Sm. | Accepted
Elaeocarpus rigidus Ridl. | Accepted
Elaeocarpus rivularis Gagnep. | Accepted
Elaeocarpus roseiflorus A.C.Sm. | Accepted
Elaeocarpus roseoalbus Schltr. | Accepted
Elaeocarpus roslii Coode | Accepted
Elaeocarpus rotundifolius Brongn. & Gris | Accepted
Elaeocarpus royenii Weibel | Accepted
Elaeocarpus rubescens Weibel | Accepted
Elaeocarpus rubidus Kaneh. | Accepted
Elaeocarpus rufovestitus Baker | Accepted
Elaeocarpus rugosus Roxb. ex G.Don | Accepted
Elaeocarpus ruminatus F.Muell. | Accepted
Elaeocarpus rumphii Merr. | Accepted
Elaeocarpus rutengii Weibel | Accepted
Elaeocarpus sadikanensis Knuth | Accepted
Elaeocarpus salicifolius King | Accepted
Elaeocarpus sallehianus Ng | Accepted
Elaeocarpus samari Weibel | Accepted
Elaeocarpus sarcanthus Schltr. | Accepted
Elaeocarpus sayeri F.Muell. | Accepted
Elaeocarpus schlechteri Knuth | Accepted
Elaeocarpus schlechterianus A.C.Sm. | Accepted
Elaeocarpus schmutzii Weibel | Accepted
Elaeocarpus schoddei Weibel | Accepted
Elaeocarpus sebastianii Weibel | Accepted
Elaeocarpus sedentarius Maynard & Crayn | Accepted
Elaeocarpus sepikanus Schltr. | Accepted
Elaeocarpus seramicus Coode | Accepted
Elaeocarpus sericoloides A.C.Sm. | Accepted
Elaeocarpus sericopetalus F.Muell. | Accepted
Elaeocarpus seringii Montrouz. | Accepted
Elaeocarpus serratus L. | Accepted
Elaeocarpus sikkimensis Mast. | Accepted
Elaeocarpus simaluensis Weibel | Accepted
Elaeocarpus simplex Kurz | Accepted
Elaeocarpus spathulatus Brongn. & Gris | Accepted
Elaeocarpus speciosus Brongn. & Gris | Accepted
Elaeocarpus sphaerocarpus H.T.Chang | Accepted
Elaeocarpus stapfianus Gagnep. | Accepted
Elaeocarpus stellaris L.S.Sm. | Accepted
Elaeocarpus sterrophyilus Schltr. | Accepted
Elaeocarpus steupii Coode | Accepted
Elaeocarpus stipularis Blume | Accepted
Elaeocarpus storckii Seem. | Accepted
Elaeocarpus subcapitatus Gillespie | Accepted
Elaeocarpus subisensis Coode | Accepted
Elaeocarpus sublucidus Knuth | Accepted
Elaeocarpus submonoceras Miq. | Accepted
Elaeocarpus subpetiolatus H.T.Chang | Accepted
Elaeocarpus subpuberus Miq. | Accepted
Elaeocarpus subserratus Baker | Accepted
Elaeocarpus subvillosus Arn. | Accepted
Elaeocarpus surigaensis Merr. | Accepted
Elaeocarpus sylvestris (Lour.) Poir. | Accepted
Elaeocarpus symingtonii Ng | Accepted
Elaeocarpus takolensis Coode | Accepted
Elaeocarpus taprobanicus Zmarzty | Accepted
Elaeocarpus tariensis Weibel | Accepted
Elaeocarpus tectonifolius Ridl. | Accepted
Elaeocarpus tectorius (Lour.) Poir. | Accepted
Elaeocarpus terminalioides Schltr. | Accepted
Elaeocarpus teysmannii Koord. & Valeton | Accepted
Elaeocarpus thelmae B.Hyland & Coode | Accepted
Elaeocarpus thorelii Pierre | Accepted
Elaeocarpus timikensis Coode | Accepted
Elaeocarpus timorensis Knuth | Accepted
Elaeocarpus tjerengii Weibel | Accepted
Elaeocarpus tonganus Burkill | Accepted
Elaeocarpus toninensis Baker f. | Accepted
Elaeocarpus tonkinensis DC. | Accepted
Elaeocarpus tremulus Tirel & McPherson | Accepted
Elaeocarpus treubii Hochr. | Accepted
Elaeocarpus trichopetalus Merr. & Quisumb. | Accepted
Elaeocarpus trichophyllus A.C.Sm. | Accepted
Elaeocarpus triflorus Merr. | Accepted
Elaeocarpus truncatus Weibel | Accepted
Elaeocarpus tuasivicus Christoph. | Accepted
Elaeocarpus tuberculatus Roxb. | Accepted
Elaeocarpus ulianus Christoph. | Accepted
Elaeocarpus undulatus Warb. | Accepted
Elaeocarpus urophyllus Merr. & Quisumb. | Accepted
Elaeocarpus vaccinioides F.Muell. ex Brongn. & Gris | Accepted
Elaeocarpus valetonii Hochr. | Accepted
Elaeocarpus validus Knuth | Accepted
Elaeocarpus variabilis Zmarzty | Accepted
Elaeocarpus varunua Buch.-Ham. ex Mast. | Accepted
Elaeocarpus venosus C.B.Rob. | Accepted
Elaeocarpus verheijenii Weibel | Accepted
Elaeocarpus verruculosus DC. | Accepted
Elaeocarpus versicolor Elmer | Accepted
Elaeocarpus verticillatus Elmer | Accepted
Elaeocarpus vieillardii Brongn. & Gris | Accepted
Elaeocarpus viguieri Gagnep. | Accepted
Elaeocarpus vitiensis Gillespie | Accepted
Elaeocarpus weibeliana Tirel | Accepted
Elaeocarpus whartonensis A.C.Sm. | Accepted
Elaeocarpus williamsianus Guymer | Accepted
Elaeocarpus womersleyi Weibel | Accepted
Elaeocarpus wrayi King | Accepted
Elaeocarpus xanthodactylus A.C.Sm. | Accepted
Elaeocarpus yateensis Guillaumin | Accepted
Elaeocarpus zambalensis Elmer | Accepted
Elaeocarpus zeylanicus (Arn.) Mast. | Accepted
Sericolea werneri (Lauterb.) Schltr. | Accepted
Sloanea aberrans (Brandis) A.C. Sm. | Accepted
Sloanea amygdalina Griseb. | Accepted
Sloanea bolivarensis Steyerm. | Accepted
Sloanea brassii (O.C. Schmidt) A.C. Sm. | Accepted
Sloanea brevipes Benth. | Accepted
Sloanea brevispina Earle Sm. | Accepted
