speciname | taxstat
Pectis barberi Greenm. | Accepted
Pectis berlandieri DC. | Accepted
Pectis bonplandiana Kunth | Accepted
Pectis brachycephala Urb. | Accepted
Pectis brevicaulis Urb. | Accepted
Pectis canescens Kunth | Accepted
Pectis capillipes (Benth.) Hemsl. | Accepted
Pectis carthusianorum Less. | Accepted
Pectis caymanensis (Urb.) Rydb. | Accepted
Pectis christii Urb. | Accepted
Pectis ciliaris L. | Accepted
Pectis coulteri Harv. & A.Gray | Accepted
Pectis cubensis (A.Rich.) Griseb. | Accepted
Pectis cylindrica (Fernald) Rydb. | Accepted
Pectis decemcarinata McVaugh | Accepted
Pectis depressa Fernald | Accepted
Pectis diffusa Hook. & Arn. | Accepted
Pectis domingensis Urb. | Accepted
Pectis elongata Kunth | Accepted
Pectis ericifolia D.J.Keil | Accepted
Pectis exilis D.J.Keil | Accepted
Pectis exserta McVaugh | Accepted
Pectis febrifuga Van Hall | Accepted
Pectis filipes Harv. & A.Gray | Accepted
Pectis glaucescens (Cass.) D.J.Keil | Accepted
Pectis graveolens Klatt | Accepted
Pectis guaranitica Chodat | Accepted
Pectis haenkeana (DC.) Sch.Bip. | Accepted
Pectis havanensis Urb. | Accepted
Pectis holochaeta (S.F.Blake) D.J.Keil | Accepted
Pectis humifusa Sw. | Accepted
Pectis imberbis A.Gray | Accepted
Pectis incisifolia I.M.Johnst. | Accepted
Pectis juniperina Rydb. | Accepted
Pectis latisquama Sch.Bip. ex Greenm. | Accepted
Pectis leavenworthii Standl. | Accepted
Pectis leonis Rydb. | Accepted
Pectis liebmannii Sch.Bip. ex Hemsl. | Accepted
Pectis linearifolia Urb. | Accepted
Pectis linearis La Llave | Accepted
Pectis linifolia L. | Accepted
Pectis longipes A.Gray | Accepted
Pectis luckoviae D.J.Keil | Accepted
Pectis masonii Cuatrec. | Accepted
Pectis monocephala Cuatrec. | Accepted
Pectis mornicola Urb. & Ekman | Accepted
Pectis multiceps Urb. | Accepted
Pectis multiflosculosa (DC.) Sch.Bip. | Accepted
Pectis multiseta Benth. | Accepted
Pectis odorata Griseb. | Accepted
Pectis papposa Harv. & A.Gray | Accepted
Pectis pimana Laferr. & D.J.Keil | Accepted
Pectis pinosia Urb. | Accepted
Pectis pringlei Fernald | Accepted
Pectis propetes Greenm. | Accepted
Pectis prostrata Cav. | Accepted
Pectis pumila D.J.Keil | Accepted
Pectis purpurascens Urb. & Ekman | Accepted
Pectis purpurea Brandegee | Accepted
Pectis pusilla Urb. | Accepted
Pectis pygmaea Kunth | Accepted
Pectis repens Brandegee | Accepted
Pectis ritlandii R.A.Howard & W.R.Briggs | Accepted
Pectis rusbyi Greene ex A.Gray | Accepted
Pectis samanensis Urb. | Accepted
Pectis saturejaoides (Mill.) Sch.Bip. ex Seem. | Accepted
Pectis saturejoides (Mill.) Sch. Bip. | Accepted
Pectis satureloides (Mill.) Sch.Bip. | Accepted
Pectis schaffneri Sch.Bip. ex Fernald | Accepted
Pectis serpyllifolia Less. | Accepted
Pectis sessiliflora (Less.) Sch.Bip. | Accepted
Pectis sinaloensis Fernald | Accepted
Pectis stenophylla A.Gray | Accepted
Pectis subeglandulosa Urb. & Ekman | Accepted
Pectis subsquarrosa (Hook.f.) Sch.Bip. | Accepted
Pectis substriata Rusby | Accepted
Pectis tenuicaulis Urb. | Accepted
Pectis tenuifolia (DC.) Sch.Bip. | Accepted
Pectis uniaristata DC. | Accepted
Pectis vandevenderi B.L.Turner | Accepted
Pectis venezuelensis Steyerm. | Accepted
Pectis vollmeri Wiggins | Accepted
Pegolettia baccharidifolia Less. | Accepted
Pegolettia gariepina Anderb. | Accepted
Pegolettia lanceolata Harv. | Accepted
Pegolettia oxyodonta DC. | Accepted
Pegolettia pinnatilobata (Klatt) O.Hoffm. ex Dinter | Accepted
Pegolettia plumosa M.D.Hend. | Accepted
Pegolettia retrofracta (Thunb.) Kies | Accepted
Pegolettia senegalensis Cass. | Accepted
Pegolettia tenuifolia Bolus | Accepted
Peltidium apargioides Zollikof | Accepted
Pelucha trifida S.Watson | Accepted
Pembertonia latisquamea (F.Muell.) P.S.Short | Accepted
Pentacalia abietina (Willd. ex Wedd.) Cuatrec. | Accepted
Pentacalia aclydiphylla (Cuatrec.) Cuatrec. | Accepted
Pentacalia acunae Borhidi | Accepted
Pentacalia albi-panquei S.Díaz & Cuatrec. | Accepted
Pentacalia albotecta (Cuatrec.) Cuatrec. | Accepted
Pentacalia almironcillo Proctor | Accepted
Pentacalia almorzana S.Díaz & Cuatrec. | Accepted
Pentacalia americana (L.f.) Cuatrec. | Accepted
Pentacalia amplexicaulis (Kunth) Cuatrec. | Accepted
Pentacalia andicola (Turcz.) Cuatrec. | Accepted
Pentacalia andrei (Greenm.) Cuatrec. | Accepted
Pentacalia antioquensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia apiculata (Sch.Bip. ex Wedd.) Cuatrec. | Accepted
Pentacalia arborea (Kunth) H.Rob. & Cuatrec. | Accepted
Pentacalia arbutifolia (Kunth) Cuatrec. | Accepted
Pentacalia archeri (Cuatrec.) Cuatrec. | Accepted
Pentacalia asplundii (Cabrera) Cuatrec. | Accepted
Pentacalia axillariflora S.Díaz & Pedraza | Accepted
Pentacalia bacopoides (Greenm. & Cuatrec.) Cuatrec. | Accepted
Pentacalia badilloi (Cuatrec.) Cuatrec. | Accepted
Pentacalia barahonensis (Urb.) Borhidi | Accepted
Pentacalia barkleyana (Cuatrec.) Cuatrec. | Accepted
Pentacalia batallonensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia befarioides (Cuatrec.) Cuatrec. | Accepted
Pentacalia breviligulata (Hieron.) Cuatrec. | Accepted
Pentacalia brittoniana (Hieron.) Cuatrec. | Accepted
Pentacalia cacaosensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia cachacoensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia cadiriensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia calyculata (Greenm.) H.Rob. & Cuatrec. | Accepted
Pentacalia campii (Cuatrec.) Cuatrec. | Accepted
Pentacalia candelaria (Benth. ex Oersted) H.Rob. & Cuatrec. | Accepted
Pentacalia caracasana (Klatt) Cuatrec. | Accepted
Pentacalia carchiensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia carpishensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia carrikeri (Cuatrec.) Cuatrec. | Accepted
Pentacalia carupana S.Díaz | Accepted
Pentacalia chachapoyensis (Greenm.) Cuatrec. | Accepted
Pentacalia chaquiroensis (Greenm.) Cuatrec. | Accepted
Pentacalia chimborazensis Sklenář | Accepted
Pentacalia cleefii (Cuatrec.) Cuatrec. | Accepted
Pentacalia colombiana (Cuatrec.) Cuatrec. | Accepted
Pentacalia corazonensis (Hieron.) Cuatrec. | Accepted
Pentacalia corymbosa (Benth.) Cuatrec. | Accepted
Pentacalia cuatrecasana S.Díaz | Accepted
Pentacalia cutervonis H.Rob. & Cuatrec. | Accepted
Pentacalia danielis (Cuatrec.) Cuatrec. | Accepted
Pentacalia davidsmithii H.Rob. & Cuatrec. | Accepted
Pentacalia decomposita (Sch.Bip. ex Hieron.) Cuatrec. | Accepted
Pentacalia diamantensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia diplostephioides (Cuatrec.) Cuatrec. | Accepted
Pentacalia disciformis (Hieron.) Cuatrec. | Accepted
Pentacalia divisoria (Cabrera) Cuatrec. | Accepted
Pentacalia elatoides (Wedd.) Cuatrec. | Accepted
Pentacalia ellipticifolia (Hieron.) Cuatrec. | Accepted
Pentacalia empetroides (Cuatrec.) Cuatrec. | Accepted
Pentacalia encanoana S.Díaz & G.P.Méndez | Accepted
Pentacalia epidendra (L.O.Williams) H.Rob. & Cuatrec. | Accepted
Pentacalia epiphytica (Kuntze) Cuatrec. | Accepted
Pentacalia favillosa (Cuatrec.) Cuatrec. | Accepted
Pentacalia fimbriifera S.Díaz & G.P.Méndez | Accepted
Pentacalia firmipes (Greenm.) Cuatrec. | Accepted
Pentacalia flocculidens (Sch.Bip. ex Wedd.) Cuatrec. | Accepted
Pentacalia flosfragrans (Cuatrec.) Cuatrec. | Accepted
Pentacalia freemanii (Britton & Greenm.) Cuatrec. | Accepted
Pentacalia gelida (Wedd.) Cuatrec. | Accepted
Pentacalia genuflexa (Greenm.) Cuatrec. | Accepted
Pentacalia gibbiflora (Cuatrec.) Cuatrec. | Accepted
Pentacalia greenmaniana (Hieron.) Cuatrec. | Accepted
Pentacalia guadalupe (Cuatrec.) Cuatrec. | Accepted
Pentacalia guambiana S.Díaz | Accepted
Pentacalia guicanensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia hachana (Cuatrec.) Cuatrec. | Accepted
Pentacalia hammenii S.Díaz & Cuatrec. | Accepted
Pentacalia harrietae (Cuatrec.) Cuatrec. | Accepted
Pentacalia haticoensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia haughtii (Cuatrec.) Cuatrec. | Accepted
Pentacalia hillii (Greenm.) Cuatrec. | Accepted
Pentacalia hitchcockii (Cuatrec.) Cuatrec. | Accepted
Pentacalia horickii H.Rob. | Accepted
Pentacalia huallagana (Cuatrec.) Cuatrec. | Accepted
Pentacalia huamaliensis (Cabrera) Cuatrec. | Accepted
Pentacalia huilensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia iguaquensis S.Díaz & Cuatrec. | Accepted
Pentacalia imbricatifolia (Sch.Bip. ex Wedd.) Cuatrec. | Accepted
Pentacalia inornata H.Rob. | Accepted
Pentacalia jalcana (Cuatrec.) Cuatrec. | Accepted
Pentacalia jelskii (Hieron.) Cuatrec. | Accepted
Pentacalia juajibioy S.Díaz & Cuatrec. | Accepted
Pentacalia karstenii (Hieron.) Cuatrec. | Accepted
Pentacalia kleinioides (Kunth) Cuatrec. | Accepted
Pentacalia lanceolifolia (Cuatrec.) Cuatrec. | Accepted
Pentacalia ledifolia (Kunth) Cuatrec. | Accepted
Pentacalia leioclada (Cuatrec.) Cuatrec. | Accepted
Pentacalia lindenii (Sch.Bip. ex Wedd.) Cuatrec. | Accepted
Pentacalia lophophilus (Greenm.) Cuatrec. | Accepted
Pentacalia loretensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia lucidissima (Cuatrec.) Cuatrec. | Accepted
Pentacalia magistri (Standl. & L.O.Williams) H.Rob. & Cuatrec. | Accepted
Pentacalia magnicaliculata (V.M.Badillo) Cuatrec. | Accepted
Pentacalia magnusii (Hieron.) Cuatrec. | Accepted
Pentacalia mamancanacana (Cuatrec.) Cuatrec. | Accepted
Pentacalia marinii (Cabrera) Cuatrec. | Accepted
Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec. | Accepted
Pentacalia matagalpensis H.Rob. | Accepted
Pentacalia maynasensis H.Rob. & Cuatrec. | Accepted
Pentacalia megaphlebia (Greenm. & Cuatrec.) Cuatrec. | Accepted
Pentacalia microdon (Wedd.) Cuatrec. | Accepted
Pentacalia micropachyphylla (Cuatrec.) Cuatrec. | Accepted
Pentacalia millei (Greenm.) Cuatrec. | Accepted
Pentacalia miniaurita (Sagást. & M.O.Dillon) Cuatrec. | Accepted
Pentacalia moaensis (Alain) Borhidi | Accepted
Pentacalia morazensis (Greenm.) H.Rob. & Cuatrec. | Accepted
Pentacalia mucronatifolia H.Rob. & Cuatrec. | Accepted
Pentacalia munchiquensis S.Díaz & Cuatrec. | Accepted
Pentacalia mutisii (Cuatrec.) Cuatrec. | Accepted
Pentacalia myrsinites (Turcz.) Cuatrec. | Accepted
Pentacalia neblinensis Pruski | Accepted
Pentacalia nigrostagnosa (Cuatrec.) Cuatrec. | Accepted
Pentacalia nitida (Kunth) Cuatrec. | Accepted
Pentacalia novolanata (Cuatrec.) Cuatrec. | Accepted
Pentacalia nunezii H.Rob. & Cuatrec. | Accepted
Pentacalia ocanensis (Greenm. & Cuatrec.) Cuatrec. | Accepted
Pentacalia odorata S.Díaz & G.P.Méndez | Accepted
Pentacalia onae (Cuatrec.) Cuatrec. | Accepted
Pentacalia oronocensis (DC.) Cuatrec. | Accepted
Pentacalia pachypus (Greenm.) Cuatrec. | Accepted
Pentacalia pavonii (Wedd.) Cuatrec. | Accepted
Pentacalia perijaensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia peruviana (Pers.) Cuatrec. | Accepted
Pentacalia petiolincrassata (Cabrera & Zardini) H.Beltrán | Accepted
Pentacalia phanerandra (Cufod.) H.Rob. & Cuatrec. | Accepted
Pentacalia phelpsiae (Cuatrec.) Cuatrec. | Accepted
Pentacalia pleniaurita (Cuatrec.) Cuatrec. | Accepted
Pentacalia polymera (Klatt) Cuatrec. | Accepted
Pentacalia pomacochana (Cuatrec.) Cuatrec. | Accepted
Pentacalia popayanensis (Hieron.) Cuatrec. | Accepted
Pentacalia prunifolia (Wedd.) Cuatrec. | Accepted
Pentacalia ptariana (Cuatrec.) Cuatrec. | Accepted
Pentacalia pulchella (Kunth) Cuatrec. | Accepted
Pentacalia purpurivenosa (Cuatrec.) Cuatrec. | Accepted
Pentacalia quirorana (Cuatrec.) Cuatrec. | Accepted
Pentacalia ramentosa (Cuatrec.) Cuatrec. | Accepted
Pentacalia reflexa (Kunth) Cuatrec. | Accepted
Pentacalia reissiana (Hieron.) Cuatrec. | Accepted
Pentacalia retroflexa S.Díaz | Accepted
Pentacalia rex (Sandwith) Cuatrec. | Accepted
Pentacalia ricoana (Cuatrec.) Cuatrec. | Accepted
Pentacalia ricoensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia rigidifolia (V.M.Badillo) Cuatrec. | Accepted
Pentacalia riotintis (Cuatrec.) Cuatrec. | Accepted
Pentacalia robertii S.Díaz & Obando | Accepted
Pentacalia romeroana S.Díaz & M.L.Bueno | Accepted
Pentacalia rosmarinifolia (Benth.) Cuatrec. | Accepted
Pentacalia ruficaulis (Greenm. & Cuatrec.) Cuatrec. | Accepted
Pentacalia rufohirsuta (Cabrera) Cuatrec. | Accepted
Pentacalia rugosa (Cuatrec.) Cuatrec. | Accepted
Pentacalia ruiteranii (Cuatrec.) Cuatrec. | Accepted
Pentacalia sagasteguii H.Rob. & Cuatrec. | Accepted
Pentacalia saugetii (Alain) Borhidi | Accepted
Pentacalia scaphiformis (Greenm.) Cuatrec. | Accepted
Pentacalia schultzei Cuatrec. | Accepted
Pentacalia sclerosa (Cuatrec.) Cuatrec. | Accepted
Pentacalia scortifolia (Greenm.) Cuatrec. | Accepted
Pentacalia sevillana (Cuatrec.) Cuatrec. | Accepted
Pentacalia silvascandens (Cuatrec.) Cuatrec. | Accepted
Pentacalia sinforosi S.Díaz & G.P.Méndez | Accepted
Pentacalia sisavitensis S.Díaz & Obando | Accepted
Pentacalia sonsonensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia sotarensis (Hieron.) Cuatrec. | Accepted
Pentacalia streptothamna H.Rob. & Cuatrec. | Accepted
Pentacalia stuebelii (Hieron.) Cuatrec. | Accepted
Pentacalia subarachnoidea (Wedd.) Cuatrec. | Accepted
Pentacalia subdiscolor H.Rob. | Accepted
Pentacalia suboppositifolia (Cuatrec.) Cuatrec. | Accepted
Pentacalia summapacis (Cuatrec.) Cuatrec. | Accepted
Pentacalia supernitens (Cuatrec.) Cuatrec. | Accepted
Pentacalia sylvicola (Greenm.) Cuatrec. | Accepted
Pentacalia taironae S.Díaz & Cuatrec. | Accepted
Pentacalia tarapotensis (Cabrera) Cuatrec. | Accepted
Pentacalia teretifolia (Kunth) Cuatrec. | Accepted
Pentacalia theifolia (Benth.) Cuatrec. | Accepted
Pentacalia tillettii H.Rob. & Cuatrec. | Accepted
Pentacalia todziae H.Rob. & Cuatrec. | Accepted
Pentacalia tolimensis (Sch.Bip. ex Wedd.) Cuatrec. | Accepted
Pentacalia tomasiana (Cuatrec.) Cuatrec. | Accepted
Pentacalia trianae (Klatt) Cuatrec. | Accepted
Pentacalia trichopus (Benth.) Cuatrec. | Accepted
Pentacalia trineura (Griseb.) Borhidi | Accepted
Pentacalia tunamensis (Cuatrec.) Cuatrec. | Accepted
Pentacalia ucumariana S.Díaz & G.P.Méndez | Accepted
Pentacalia ullucosana (Hieron.) S.Díaz & Cuatrec. | Accepted
Pentacalia urbanii (Hieron.) Cuatrec. | Accepted
Pentacalia uribei Cuatrec. | Accepted
Pentacalia urubambensis (Cabrera) Cuatrec. | Accepted
Pentacalia vaccinioides (Kunth) Cuatrec. | Accepted
Pentacalia vallecaucana (Cuatrec.) Cuatrec. | Accepted
Pentacalia vargasiana (Cabrera) H.Rob. & Cuatrec. | Accepted
Pentacalia velezii S.Díaz & Cuatrec. | Accepted
Pentacalia venezuelensis (Sandwith) Cuatrec. | Accepted
Pentacalia vernicifolia (Cuatrec.) Cuatrec. | Accepted
Pentacalia vernicosa (Sch.Bip. ex Wedd.) Cuatrec. | Accepted
Pentacalia verticillata (Klatt) Cuatrec. | Accepted
Pentacalia vicelliptica (Cuatrec.) Cuatrec. | Accepted
Pentacalia viridi-alba (Cuatrec.) Cuatrec. | Accepted
Pentacalia weinmannifolia (Cuatrec.) Cuatrec. | Accepted
Pentacalia wilburii H.Rob. | Accepted
Pentacalia wurdackii (Cuatrec.) Cuatrec. | Accepted
Pentacalia yanetharum S.Díaz & Obando | Accepted
Pentacalia yapacana (Aristeg.) Cuatrec. | Accepted
Pentachaeta alsinoides Greene | Accepted
Pentachaeta aurea Nutt. | Accepted
Pentachaeta bellidiflora Greene | Accepted
Pentachaeta fragilis Brandegee | Accepted
Pentachaeta lyonii A.Gray | Accepted
Pentalepis ecliptoides F.Muell. | Accepted
Pentalepis trichodesmoides F.Muell. | Accepted
Pentanema albertoregelia (C.Winkl.) Gorschk. | Accepted
Pentanema cernuum (Dalzell) Ling | Accepted
Pentanema chodzhakasiani Kinzik. | Accepted
Pentanema discoideum Nabiev | Accepted
Pentanema divaricatum Cass. | Accepted
Pentanema glanduligerum (Krasch.) Gorschk. | Accepted
Pentanema indicum (L.) Ling | Accepted
Pentanema krascheninnikovii (Kamelin) Czerep. | Accepted
Pentanema ligneum Mesfin | Accepted
Pentanema parietarioides (Nevski) Gorschk. | Accepted
Pentanema propinquum Nevski | Accepted
Pentanema rupicola (Krasch.) Gorschk. | Accepted
Pentanema varzobicum Kamelin & Kinzik. | Accepted
Pentanema vestita (Wall. ex DC.) Ling | Accepted
Pentatrichia alata S.Moore | Accepted
Pentatrichia avasmontana Merxm. | Accepted
Pentatrichia petrosa Klatt | Accepted
Pentatrichia rehmii (Merxm.) Merxm. | Accepted
Pentzia argentea Hutch. | Accepted
Pentzia bolusii Hutch. | Accepted
Pentzia calcarea Kies | Accepted
Pentzia calva S.Moore | Accepted
Pentzia cooperi Harv. | Accepted
Pentzia dentata (L.) Kuntze | Accepted
Pentzia elegans DC. | Accepted
Pentzia globosa Less. | Accepted
Pentzia hesperidum Maire & Wilczek | Accepted
Pentzia incana (Thunb.) Kuntze | Accepted
Pentzia lanata Hutch. | Accepted
Pentzia monocephala S.Moore | Accepted
Pentzia monodiana Maire | Accepted
Pentzia nana Burch. | Accepted
Pentzia peduncularis B.Nord. | Accepted
Pentzia pinnatisecta Hutch. | Accepted
Pentzia punctata Harv. | Accepted
Pentzia quinquefida (Thunb.) Less. | Accepted
Pentzia somalensis E.A.Bruce ex Thulin | Accepted
Pentzia sphaerocephala DC. | Accepted
Pentzia spinescens Less. | Accepted
Pentzia tomentosa B.Nord. | Accepted
Pentzia tortuosa (DC.) Fenzl ex Harv. | Accepted
Pentzia viridis Kies | Accepted
Perdicium capense L. | Accepted
Perdicium leiocarpum DC. | Accepted
Perezia atacamensis (Phil.) Reiche | Accepted
Perezia bellidifolia (Phil.) Reiche | Accepted
Perezia calophylla (Phil.) Reiche | Accepted
Perezia carduncelloides Griseb. | Accepted
Perezia carthamoides (D.Don) Hook. & Arn. | Accepted
Perezia catharinensis Cabrera | Accepted
Perezia ciliaris D.Don | Accepted
Perezia ciliosa (Phil.) Reiche | Accepted
Perezia delicata Vuilleum. | Accepted
Perezia dicephala Less. | Accepted
Perezia eryngioides (Cabrera) Crisci & Martic. | Accepted
Perezia fonkii (Phil.) Reiche | Accepted
Perezia fosbergii Tovar | Accepted
Perezia kingii Baker | Accepted
Perezia lactucoides (Vahl) Less. | Accepted
Perezia linearis Less. | Accepted
Perezia lyrata Wedd. | Accepted
Perezia macrocephala Sch.Bip. | Accepted
Perezia mandoni Rusby | Accepted
Perezia megalantha Speg. | Accepted
Perezia multiflora (Humb. & Bonpl.) Less. | Accepted
Perezia nutans Less. | Accepted
Perezia pedicularidifolia Less. | Accepted
Perezia pilifera Hook. & Arn. | Accepted
Perezia pinnatifida Wedd. | Accepted
Perezia poeppigii Less. | Accepted
Perezia prenanthoides Less. | Accepted
Perezia pungens (Bonpl.) Less. | Accepted
Perezia purpurata Wedd. | Accepted
Perezia pygmaea Wedd. | Accepted
Perezia recurvata Less. | Accepted
Perezia spathulata (Lag. ex D.Don) Hook. & Arn. | Accepted
Perezia squarrosa (Vahl) Less. | Accepted
Perezia sublyrata Domke | Accepted
Perezia virens (D.Don) Hook. & Arn. | Accepted
Perezia volcanensis Cabrera | Accepted
Pericallis appendiculata (L.f.) B.Nord. | Accepted
Pericallis aurita (L'Hér.) B.Nord. | Accepted
Pericallis cruenta (L'Hér.) Bolle | Accepted
Pericallis echinata (L.f.) B.Nord. | Accepted
Pericallis hadrosoma (Svent.) B.Nord. | Accepted
Pericallis hansenii (G.Kunkel) Sunding | Accepted
Pericallis hybrida (Regel) B.Nord. | Accepted
Pericallis lanata (L'Hér.) B.Nord. | Accepted
Pericallis malvifolia (L'Hér.) B.Nord. | Accepted
Pericallis multiflora (L'Hér.) B.Nord. | Accepted
Pericallis murrayi (Bornm.) B.Nord. | Accepted
Pericallis papyracea (DC.) B.Nord. | Accepted
Pericallis steetzii (Bolle) B.Nord. | Accepted
Pericallis tussilaginis (L'Hér.) D.Don | Accepted
Pericallis webbii (Sch.Bip.) Bolle | Accepted
Pericome caudata A.Gray | Accepted
Pericome macrocephala B.L.Rob. | Accepted
Pericome spilanthoides (Sch.Bip.) Benth. & Hook.f. ex Hemsl. | Accepted
Peripleura bicolor (N.T.Burb.) G.L.Nesom | Accepted
Peripleura diffusa (N.T.Burb.) G.L.Nesom | Accepted
Peripleura hispidula (F.Muell. ex A.Gray) G.L.Nesom | Accepted
Peripleura scabra (DC.) G.L.Nesom | Accepted
Peripleura sericea (N.T.Burb.) G.L.Nesom | Accepted
Perityle aglossa A.Gray | Accepted
Perityle ajoensis Todsen | Accepted
Perityle ambrosiifolia Greene ex A.M.Powell & S.C.Yarborough | Accepted
Perityle angustifolia (A.Gray) Shinners | Accepted
Perityle aurea Rose | Accepted
Perityle bisetosa (Torr. ex A.Gray) Shinners | Accepted
Perityle californica Benth. | Accepted
Perityle canescens Everly | Accepted
Perityle carmenensis A.M.Powell | Accepted
Perityle castillonii I.M.Johnst. | Accepted
Perityle cernua (Greene) Shinners | Accepted
Perityle ciliata (L.H.Dewey) Rydb. | Accepted
Perityle cinerea (A.Gray) A.M.Powell | Accepted
Perityle coahuilensis A.M.Powell | Accepted
Perityle cochisensis A.M.Powell | Accepted
Perityle congesta (M.E.Jones) Shinners | Accepted
Perityle cordifolia (Rydb.) S.F.Blake | Accepted
Perityle coronopifolia A.Gray | Accepted
Perityle crassifolia Brandegee | Accepted
Perityle cuneata Brandegee | Accepted
Perityle discoidea (Phil.) Johnston | Accepted
Perityle dissecta (Torr.) A.Gray | Accepted
Perityle emoryi Torr. | Accepted
Perityle feddemae McVaugh | Accepted
Perityle fosteri A.M.Powell | Accepted
Perityle gentryi A.M.Powell | Accepted
Perityle gilensis (M.E.Jones) J.F.Macbr. | Accepted
Perityle glaucescens B.L.Turner | Accepted
Perityle gracilis (M.E.Jones) Rydb. | Accepted
Perityle grandifolia Brandegee | Accepted
Perityle hofmeisteria Rydb. | Accepted
Perityle huecoensis A.M.Powell | Accepted
Perityle incana A.Gray | Accepted
Perityle intricata (Brandegee) Shinners | Accepted
Perityle inyoensis (Ferris) A.M.Powell | Accepted
Perityle jaliscana A.Gray | Accepted
Perityle lemmonii (A.Gray) J.F.Macbr. | Accepted
Perityle leptoglossa Harv. & Gray ex Harv. & A.Gray | Accepted
Perityle lindheimeri (A.Gray) Shinners | Accepted
Perityle lineariloba Rydb. | Accepted
Perityle lloydii B.L.Rob. & Fernald | Accepted
Perityle lobata (Rydb.) I.M.Johnst. | Accepted
Perityle megalocephala (S.Watson) J.F.Macbr. | Accepted
Perityle microcephala A.Gray | Accepted
Perityle microglossa Benth. | Accepted
Perityle montana (A.M.Powell) B.G.Baldwin | Accepted
Perityle palmeri S.Watson | Accepted
Perityle parryi A.Gray | Accepted
Perityle pennellii B.L.Turner | Accepted
Perityle quinqueflora (Steyerm.) Shinners | Accepted
Perityle rosei Greenm. | Accepted
Perityle rupestris (A.Gray) Shinners | Accepted
Perityle saxicola (Eastw.) Shinners | Accepted
Perityle scopulorum (M.E.Jones) A.M.Powell & B.L.Turner | Accepted
Perityle socorrosensis Rose | Accepted
Perityle specuicola S.L.Welsh & Neese | Accepted
Perityle stansburyi (A.Gray) J.F.Macbr. | Accepted
Perityle staurophylla (Barneby) Shinners | Accepted
Perityle stevensii B.L.Turner | Accepted
Perityle tenella (M.E.Jones) J.F.Macbr. | Accepted
Perityle trichodonta S.F.Blake | Accepted
Perityle turneri A.M.Powell | Accepted
Perityle vandevenderi B.L.Turner | Accepted
Perityle vaseyi J.M.Coult. | Accepted
Perityle vigilans Spellenb. & A.M.Powell | Accepted
Perityle villosa (S.F.Blake) Shinners | Accepted
Perityle vitreomontana Warnock | Accepted
Perityle warnockii A.M.Powell | Accepted
Perplexia microcephala (Boiss.) Iljin | Accepted
Perralderia coronopifolia Coss. | Accepted
Perralderia garamantum Asch. | Accepted
Perralderia paui Font Quer | Accepted
Pertya angustifolia Y.Q.Tseng | Accepted
Pertya berberidoides (Hand.-Mazz.) Y.Q.Tseng | Accepted
Pertya bodinieri Vaniot | Accepted
Pertya cordifolia Mattf. | Accepted
Pertya corymbosa Y.Q.Tseng | Accepted
Pertya discolor Rehder | Accepted
Pertya glabrescens Sch.Bip. | Accepted
Pertya henanensis Y.Q.Tseng | Accepted
Pertya hybrida Makino | Accepted
Pertya monocephala W.W.Sm. | Accepted
Pertya phylicoides Jeffrey | Accepted
Pertya pubescens Ling | Accepted
Pertya pungens Y.Q.Tseng | Accepted
Pertya rigidula (Miq.) Makino | Accepted
Pertya robusta (Maxim.) Beauverd | Accepted
Pertya scandens (Thunb. ex Thunb.) Sch.Bip. | Accepted
Pertya simozawai Masam. | Accepted
Pertya sinensis Oliv. | Accepted
Pertya suzukii Kitam. | Accepted
Pertya triloba (Makino) Matsum. | Accepted
Pertya tsoongiana Ling | Accepted
Pertya uniflora (Maxim.) Mattf. | Accepted
Pertya yakushimensis H.Koyama & Nagam. | Accepted
Perymeniopsis ovalifolia (A.Gray) H.Rob. | Accepted
Perymenium acuminatum (La Llave) S.F.Blake | Accepted
Perymenium alticola McVaugh | Accepted
Perymenium asperifolium Sch.Bip. ex Klatt | Accepted
Perymenium basaseachicanum B.L.Turner | Accepted
Perymenium beckeri J.J.Fay | Accepted
Perymenium berlandieri DC. | Accepted
Perymenium buphthalmoides DC. | Accepted
Perymenium chloroleucum S.F.Blake | Accepted
Perymenium colombianum B.L.Turner | Accepted
Perymenium cornutum Brandegee | Accepted
Perymenium croceum B.L.Rob. & Greenm. | Accepted
Perymenium cualense B.L.Turner | Accepted
Perymenium discolor Schrad. | Accepted
Perymenium episcopale J.J.Fay | Accepted
Perymenium fayi B.L.Turner | Accepted
Perymenium ghiesbreghtii B.L.Rob. & Greenm. | Accepted
Perymenium glandulosum Brandegee | Accepted
