speciname | taxstat
Begonia labordei H.Lév. | Accepted
Begonia laccophora Sands | Accepted
Begonia lacera Merr. | Accepted
Begonia lacerata Irmsch. | Accepted
Begonia lachaoensis Ziesenh. | Accepted
Begonia lacunosa Warb. | Accepted
Begonia laevis Ridl. | Accepted
Begonia lagunensis Elmer | Accepted
Begonia lailana Kiew & Geri | Accepted
Begonia lambii Kiew | Accepted
Begonia laminariae Irmsch. | Accepted
Begonia lancangensis S.H.Huang | Accepted
Begonia lanceolata Vell. | Accepted
Begonia lancifolia Merr. | Accepted
Begonia lancilimba Merr. | Accepted
Begonia langbianensis Baker f. | Accepted
Begonia lansbergeae L.Linden & Rodigas | Accepted
Begonia lanstyakii Brade | Accepted
Begonia lanternaria Irmsch. | Accepted
Begonia laporteifolia Warb. | Accepted
Begonia larorum L.B.Sm. & Wassh. | Accepted
Begonia latistipula Merr. | Accepted
Begonia lauterbachii Warb. | Accepted
Begonia laxa L.B.Sm. & B.G.Schub. | Accepted
Begonia layang-layang Kiew | Accepted
Begonia lazat Kiew & Reza Azmi | Accepted
Begonia lealii Brade | Accepted
Begonia leandrii Humbert ex Aymonin & Bosser | Accepted
Begonia leathermaniae O'Reilly & Kareg. | Accepted
Begonia lecomtei Gagnep. | Accepted
Begonia ledermannii Irmsch. | Accepted
Begonia lehmannii (Irmsch.) L.B.Sm. & B.G.Schub. | Accepted
Begonia leivae J.Sierra | Accepted
Begonia lemurica Keraudren | Accepted
Begonia lengguanii Kiew | Accepted
Begonia lepida Blume | Accepted
Begonia lepidella Ridl. | Accepted
Begonia leprosa Hance | Accepted
Begonia leptantha C.B.Rob. | Accepted
Begonia leptoptera H.Hara | Accepted
Begonia leptostyla Irmsch. | Accepted
Begonia letestui J.J.de Wilde | Accepted
Begonia letouzeyi Sosef | Accepted
Begonia leucantha Ridl. | Accepted
Begonia leucochlora Sands | Accepted
Begonia leuconeura Urb. & Ekman | Accepted
Begonia leucosticta Warb. | Accepted
Begonia leucotricha Sands | Accepted
Begonia libanensis Urb. | Accepted
Begonia libera (L.B.Sm. & B.G.Schub.) L.B.Sm. & B.G.Schub. | Accepted
Begonia lignescens Morton | Accepted
Begonia limprichtii Irmsch. | Accepted
Begonia lindleyana Walp. | Accepted
Begonia lindmanii Brade | Accepted
Begonia linearifolia J.Sierra | Accepted
Begonia lineolata Brade | Accepted
Begonia lipingensis Irmsch. | Accepted
Begonia lipolepis L.B.Sm. | Accepted
Begonia listada L.B.Sm. & Wassh. | Accepted
Begonia lithophila C.Y.Wu | Accepted
Begonia littleri Merr. | Accepted
Begonia liuyanii C.I Peng, S.M.Ku & W.C.Leong | Accepted
Begonia lobbii (Hassk.) A.DC. | Accepted
Begonia loheri Merr. | Accepted
Begonia lomensis Britton & Wilson | Accepted
Begonia longanensis C.Y.Wu | Accepted
Begonia longialata K.Y.Guan & D.K.Tian | Accepted
Begonia longibarbata Brade | Accepted
Begonia longibractea Merr. | Accepted
Begonia longicarpa K.Y.Guan & D.K.Tian | Accepted
Begonia longicaulis Ridl. | Accepted
Begonia longifolia Blume | Accepted
Begonia longimaculata Irmsch. | Accepted
Begonia longinoda Merr. | Accepted
Begonia longipedunculata Golding & Kareg. | Accepted
Begonia longipetiolata Gilg | Accepted
Begonia longirostris Benth. | Accepted
Begonia longiscapa Warb. | Accepted
Begonia longiseta Irmsch. | Accepted
Begonia longistipula Merr. | Accepted
Begonia longistyla Y.M.Shui & W.H.Chen | Accepted
Begonia longivillosa A.DC. | Accepted
Begonia lopensis Sosef & M.E.Leal | Accepted
Begonia lophoptera Rolfe | Accepted
Begonia loranthoides Hook.f. | Accepted
Begonia louis-williamsii Burt-Utley | Accepted
Begonia lowiana King | Accepted
Begonia lubbersii E.Morren | Accepted
Begonia lucidissima Golding & Kareg. | Accepted
Begonia lucifuga Irmsch. | Accepted
Begonia ludicra A.DC. | Accepted
Begonia ludwigii Irmsch. | Accepted
Begonia lugonis L.B.Sm. & Wassh. | Accepted
Begonia lukuana Y.C.Liu & C.H.Ou | Accepted
Begonia lunatistyla Irmsch. | Accepted
Begonia luochengensis S.M.Ku, C.I Peng & Yan Liu | Accepted
Begonia lushaiensis C.E.C.Fisch. | Accepted
Begonia lutea L.B.Sm. & B.G.Schub. | Accepted
Begonia luxurians Scheidw. | Accepted
Begonia luzhaiensis T.C.Ku | Accepted
Begonia luzonensis Warb. | Accepted
Begonia lyallii A.DC. | Accepted
Begonia lyman-smithii Burt-Utley & Utley | Accepted
Begonia lyniceorum Burt-Utley | Accepted
Begonia macduffieana L.B.Sm. & B.G.Schub. | Accepted
Begonia macgregorii Merr. | Accepted
Begonia machrisiana L.B.Sm. & B.G.Schub. | Accepted
Begonia macintyreana M.Hughes | Accepted
Begonia macra A.DC. | Accepted
Begonia macrocarpa Warb. | Accepted
Begonia macrotis Vis. | Accepted
Begonia macrotoma Irmsch. | Accepted
Begonia maculata Raddi | Accepted
Begonia madaiensis Kiew | Accepted
Begonia madecassa Keraudren | Accepted
Begonia maestrensis Urb. | Accepted
Begonia magdalenae L.B.Sm. & B.G.Schub. | Accepted
Begonia magdalenensis Brade | Accepted
Begonia majungaensis Guillaumin | Accepted
Begonia malabarica Lam. | Accepted
Begonia malachosticta Sands | Accepted
Begonia malindangensis Merr. | Accepted
Begonia malipoensis S.H.Huang & Y.M.Shui | Accepted
Begonia malmquistiana Irmsch. | Accepted
Begonia mamutensis Sands | Accepted
Begonia mananjebensis Humbert | Accepted
Begonia mangorensis Humbert | Accepted
Begonia manhaoensis S.H.Huang & Y.M.Shui | Accepted
Begonia manicata Brongn. | Accepted
Begonia manillensis A.DC. | Accepted
Begonia mannii Hook.f. | Accepted
Begonia maracayuensis Parodi | Accepted
Begonia mariae L.B.Sm. | Accepted
Begonia mariannensis Wassh. & McClellan | Accepted
Begonia mariti Burt-Utley | Accepted
Begonia marnieri Keraudren | Accepted
Begonia marojejyensis Humbert | Accepted
Begonia martabanica A.DC. | Accepted
Begonia masarangensis Irmsch. | Accepted
Begonia mashanica D.Fang & D.H.Qin | Accepted
Begonia masoniana Irmsch. ex Ziesenh. | Accepted
Begonia matogrossensis L.B.Sm. ex S.F.Sm. & Wassh. | Accepted
Begonia mattos-silvae L.B.Sm. ex S.F.Sm. & Wassh. | Accepted
Begonia maurandiae A.DC. | Accepted
Begonia maxwelliana King | Accepted
Begonia mayasiana L.B.Sm. & B.G.Schub. | Accepted
Begonia maynensis A.DC. | Accepted
Begonia mazae Ziesenh. | Accepted
Begonia mbangaensis Sosef | Accepted
Begonia mearnsii Merr. | Accepted
Begonia media Merr. & L.M.Perry | Accepted
Begonia medusae Linden | Accepted
Begonia megacarpa Merr. | Accepted
Begonia megalantha Merr. | Accepted
Begonia megalophyllaria C.Y.Wu | Accepted
Begonia megaptera A.DC. | Accepted
Begonia melikopia Kiew | Accepted
Begonia membranacea A.DC. | Accepted
Begonia mendumae M.Hughes | Accepted
Begonia menglianensis Y.Y.Qian | Accepted
Begonia mengtzeana Irmsch. | Accepted
Begonia meridensis A.DC. | Accepted
Begonia merrittii Merr. | Accepted
Begonia meyeri-johannis Engl. | Accepted
Begonia meysseliana Linden | Accepted
Begonia michoacana L.B.Sm. & B.G.Schub. | Accepted
Begonia micranthera Griseb. | Accepted
Begonia microcarpa A.DC. | Accepted
Begonia microptera Hook.f. | Accepted
Begonia microsperma Warb. | Accepted
Begonia mildbraedii Gilg | Accepted
Begonia militaris L.B.Sm. & B.G.Schub. | Accepted
Begonia mindanaensis Warb. | Accepted
Begonia mindorensis Merr. | Accepted
Begonia minicarpa H.Hara | Accepted
Begonia minjemensis Irmsch. | Accepted
Begonia minor Jacq. | Accepted
Begonia minuta Sosef | Accepted
Begonia minutiflora Sands | Accepted
Begonia minutifolia N.Hallé | Accepted
Begonia miranda Irmsch. | Accepted
Begonia modestiflora Kurz | Accepted
Begonia molinana Burt-Utley | Accepted
Begonia molleri (C.DC.) Warb. | Accepted
Begonia mollicaulis Irmsch. | Accepted
Begonia mollis A.DC. | Accepted
Begonia monadelpha (Klotzsch) Ruiz & Pav. ex A.DC. | Accepted
Begonia monantha Warb. | Accepted
Begonia monicae Aymonin & Bosser | Accepted
Begonia monophylla Pav. ex A.DC. | Accepted
Begonia montana (A.DC.) Warb. | Accepted
Begonia montis-bismarckii Warb. | Accepted
Begonia montis-elephantis J.J.de Wilde | Accepted
Begonia mooreana (Irmsch.) L.L.Forrest & Hollingsw. | Accepted
Begonia morelii Irmsch. ex Kareg. | Accepted
Begonia morifolia T.T.Yu | Accepted
Begonia morii Burt-Utley | Accepted
Begonia morsei Irmsch. | Accepted
Begonia moszkowskii Irmsch. | Accepted
Begonia moysesii Brade | Accepted
Begonia mucronistipula C.DC. | Accepted
Begonia muliensis T.T.Yu | Accepted
Begonia multangula Blume | Accepted
Begonia multidentata Warb. | Accepted
Begonia multinervia Liebm. | Accepted
Begonia multistaminea Burt-Utley | Accepted
Begonia muricata Blume | Accepted
Begonia murina Craib | Accepted
Begonia murudensis Merr. | Accepted
Begonia mystacina L.B.Sm. & Wassh. | Accepted
Begonia nana L'Hér. | Accepted
Begonia nantoensis M.J.Lai & N.J.Chung | Accepted
Begonia napoensis L.B.Sm. & Wassh. | Accepted
Begonia naumoniensis Irmsch. | Accepted
Begonia neglecta A.DC. | Accepted
Begonia negrosensis Elmer | Accepted
Begonia nelumbiifolia Cham. & Schltdl. | Accepted
Begonia nemoralis L.B.Sm. & B.G.Schub. | Accepted
Begonia neocomensium A.DC. | Accepted
Begonia neoharlingii L.B.Sm. & Wassh. | Accepted
Begonia neoperrieri Humbert ex Aymonin & Bosser | Accepted
Begonia neopurpurea L.B.Sm. & Wassh. | Accepted
Begonia nepalensis (A.DC.) Warb. | Accepted
Begonia nevadensis Dorr | Accepted
Begonia niahensis K.G.Pearce | Accepted
Begonia nigritarum Steud. | Accepted
Begonia ningmingensis D.Fang, Y.G.Wei & C.I Peng | Accepted
Begonia nivea Parish ex Kurz | Accepted
Begonia nossibea A.DC. | Accepted
Begonia notata Craib | Accepted
Begonia notiophila Urb. | Accepted
Begonia novalombardiensis L.Kollmann | Accepted
Begonia novogranatae A.DC. | Accepted
Begonia novoguineensis Merr. & L.M.Perry | Accepted
Begonia nubicola L.B.Sm. & B.G.Schub. | Accepted
Begonia nuda Irmsch. | Accepted
Begonia nummulariifolia Putz. | Accepted
Begonia nurii Irmsch. | Accepted
Begonia nyassensis Irmsch. | Accepted
Begonia nymphaeifolia T.T.Yu | Accepted
Begonia oaxacana A.DC. | Accepted
Begonia oblanceolata Rusby | Accepted
Begonia obliqua L. | Accepted
Begonia obliquifolia S.H.Huang & Y.M.Shui | Accepted
Begonia oblongata Merr. | Accepted
Begonia oblongifolia Stapf | Accepted
Begonia obovatistipula C.DC. | Accepted
Begonia obovoidea Craib | Accepted
Begonia obscura Brade | Accepted
Begonia obsolescens Irmsch. | Accepted
Begonia obtecticaulis Irmsch. | Accepted
Begonia obtusifolia Merr. | Accepted
Begonia obversa C.B.Clarke | Accepted
Begonia occhionii Brade | Accepted
Begonia octopetala L'Hér. | Accepted
Begonia odeteiantha Handro | Accepted
Begonia oellgaardii L.B.Sm. & Wassh. | Accepted
Begonia olbia Kerch. | Accepted
Begonia oligandra Merr. & L.M.Perry | Accepted
Begonia oligantha Merr. | Accepted
Begonia oligophylla Blume ex Miq. | Accepted
Begonia oliveri L.B.Sm. & B.G.Schub. | Accepted
Begonia olsoniae L.B.Sm. & B.G.Schub. | Accepted
Begonia ophiogyna L.B.Sm. & B.G.Schub. | Accepted
Begonia opuliflora Putz. | Accepted
Begonia orbiculata Jack | Accepted
Begonia orchidiflora Griff. | Accepted
Begonia oreodoxa Chun & F.Chun | Accepted
Begonia oreophila Kiew | Accepted
Begonia organensis Brade | Accepted
Begonia ornithocarpa Standl. | Accepted
Begonia ornithophylla Irmsch. | Accepted
Begonia otophora Merr. & L.M.Perry | Accepted
Begonia otophylla L.B.Sm. & B.G.Schub. | Accepted
Begonia ovatifolia A.DC. | Accepted
Begonia oxyanthera Warb. | Accepted
Begonia oxyloba Welw. ex Hook.f. | Accepted
Begonia oxysperma A.DC. | Accepted
Begonia oxyura Merr. & L.M.Perry | Accepted
Begonia pachyrhachis L.B.Sm. & Wassh. | Accepted
Begonia padangensis Irmsch. | Accepted
Begonia palawanensis Merr. | Accepted
Begonia paleacea Kurz | Accepted
Begonia paleata A.DC. | Accepted
Begonia palmata D.Don | Accepted
Begonia palmeri S.Watson | Accepted
Begonia panayensis Merr. | Accepted
Begonia paniculata Parodi | Accepted
Begonia pantherina Putz. ex Linden | Accepted
Begonia paoana Kiew & S.Julia | Accepted
Begonia papuana Warb. | Accepted
Begonia papyraptera Sands | Accepted
Begonia paraguayensis Parodi | Accepted
Begonia paranaensis Brade | Accepted
Begonia parcifolia C.DC. | Accepted
Begonia parilis Irmsch. | Accepted
Begonia parishii C.B.Clarke | Accepted
Begonia parodiana L.B.Sm. & B.G.Schub. | Accepted
Begonia parva Merr. | Accepted
Begonia parviflora Poepp. & Endl. | Accepted
Begonia parvifolia Schott | Accepted
Begonia parvilimba Merr. | Accepted
Begonia parvistipulata Irmsch. | Accepted
Begonia parvula H.Lév. & Vaniot | Accepted
Begonia parvuliflora A.DC. | Accepted
Begonia pastoensis A.DC. | Accepted
Begonia paucilobata C.Y.Wu | Accepted
Begonia paulensis A.DC. | Accepted
Begonia paupercula King | Accepted
Begonia pavonina Ridl. | Accepted
Begonia pearcei Hook.f. | Accepted
Begonia pectennervia L.B.Sm. & Wassh. | Accepted
Begonia pedata Liebm. | Accepted
Begonia pedatifida H.Lév. | Accepted
Begonia pediophylla Merr. & L.M.Perry | Accepted
Begonia pedunculosa Wall. | Accepted
Begonia peekelii Irmsch. | Accepted
Begonia peii C.Y.Wu | Accepted
Begonia pelargoniiflora J.J.de Wilde & J.C.Arends | Accepted
Begonia peltata Otto & Dietr. | Accepted
Begonia peltatifolia Li | Accepted
Begonia peltifolia Schott | Accepted
Begonia peltigera Irmsch. | Accepted
Begonia pendula Ridl. | Accepted
Begonia pengii S.M.Ku & Yan Liu | Accepted
Begonia pennellii L.B.Sm. & B.G.Schub. | Accepted
Begonia penrissenensis Kiew & S.Julia | Accepted
Begonia pensilis L.B.Sm. & Wassh. | Accepted
Begonia pentaphragmifolia Ridl. | Accepted
Begonia pentaphylla Walp. | Accepted
Begonia peperomioides Hook.f. | Accepted
Begonia per-dusenii Brade | Accepted
Begonia perakensis King | Accepted
Begonia peristegia Stapf | Accepted
Begonia pernambucensis Brade | Accepted
Begonia perpusilla A.DC. | Accepted
Begonia perrieri Bois | Accepted
Begonia perryae L.B.Sm. & Wassh. | Accepted
Begonia peruibensis Handro | Accepted
Begonia peruviana A.DC. | Accepted
Begonia petasitifolia Brade | Accepted
Begonia phamiana Kiew | Accepted
Begonia philodendroides Ziesenh. | Accepted
Begonia phoeniogramma Ridl. | Accepted
Begonia phrixophylla Blatt. & McCann | Accepted
Begonia phuthoensis H.Q.Nguyen | Accepted
Begonia phyllomaniaca Mart. | Accepted
Begonia physandra Merr. & L.M.Perry | Accepted
Begonia pickelii Irmsch. | Accepted
Begonia picta Sm. | Accepted
Begonia picturata Yan Liu, S.M.Ku & C.I Peng | Accepted
Begonia pierrei Gagnep. | Accepted
Begonia pilgeriana Irmsch. | Accepted
Begonia pilosa Jack | Accepted
Begonia pilosella Irmsch. | Accepted
Begonia pinetorum A.DC. | Accepted
Begonia pinglinensis C.I Peng | Accepted
Begonia pinheironis L.B.Sm. ex S.F.Sm. & Wassh. | Accepted
Begonia pinnatifida Merr. & L.M.Perry | Accepted
Begonia piresiana Handro | Accepted
Begonia piurensis L.B.Sm. & B.G.Schub. | Accepted
Begonia plantaginea L.B.Sm. & B.G.Schub. | Accepted
Begonia platanifolia Schott | Accepted
Begonia platycarpa Y.M.Shui & W.H.Chen | Accepted
Begonia platyphylla Merr. | Accepted
Begonia platyptera Urb. | Accepted
Begonia plebeja Liebm. | Accepted
Begonia pleioclada Irmsch. | Accepted
Begonia pleiopetala A.DC. | Accepted
Begonia plumieri Kunth | Accepted
Begonia pluvialis L.B.Sm. ex S.F.Sm. & Wassh. | Accepted
Begonia poculifera Hook.f. | Accepted
Begonia poilanei Kiew | Accepted
Begonia polilloensis Tebbitt | Accepted
Begonia polyandra Irmsch. | Accepted
Begonia polygonata Liebm. | Accepted
Begonia polygonifolia A.DC. | Accepted
Begonia polygonoides Hook.f. | Accepted
Begonia polypetala A.DC. | Accepted
Begonia polytricha C.Y.Wu | Accepted
Begonia popenoei Standl. | Accepted
Begonia porteana Van Geert | Accepted
Begonia porteri H.Lév. & Vaniot | Accepted
Begonia portillana S.Watson | Accepted
Begonia postarii Kiew | Accepted
Begonia potamophila Gilg | Accepted
Begonia praerupta Irmsch. | Accepted
Begonia praetermissa Kiew | Accepted
Begonia preussii Warb. | Accepted
Begonia prieurii A.DC. | Accepted
Begonia princeae Gilg | Accepted
Begonia princeps (Klotzsch) A.DC. | Accepted
Begonia pringlei S.Watson | Accepted
Begonia prionophylla Irmsch. | Accepted
Begonia prismatocarpa Hook. | Accepted
Begonia procridifolia Wall. ex A.DC. | Accepted
Begonia prolifera A.DC. | Accepted
Begonia prolixa Craib | Accepted
Begonia promethea Ridl. | Accepted
Begonia propinqua Ridl. | Accepted
Begonia pruinata (Klotzsch) A.DC. | Accepted
Begonia pryeriana Ridl. | Accepted
Begonia pseudodaxinensis S.M.Ku, Yan Liu & C.I Peng | Accepted
Begonia pseudodryadis C.Y.Wu | Accepted
Begonia pseudoglauca Irmsch. | Accepted
Begonia pseudolateralis Warb. | Accepted
Begonia pseudoleprosa C.I Peng, Yan Liu & S.M.Ku | Accepted
Begonia pseudolubbersii Brade | Accepted
Begonia pseudoviola Gilg | Accepted
Begonia psilophylla Irmsch. | Accepted
Begonia pubescens Ridl. | Accepted
Begonia pudica L.B.Sm. & B.G.Schub. | Accepted
Begonia pulchella Raddi | Accepted
Begonia pulcherrima Sosef | Accepted
Begonia pulchra (Ridl.) L.L.Forrest & Hollingsw. | Accepted
Begonia pululahuana C.DC. | Accepted
Begonia pulvinifera C.I Peng & Yan Liu | Accepted
Begonia pumila Craib | Accepted
Begonia pumilio Irmsch. | Accepted
Begonia punbatuensis Kiew | Accepted
Begonia punchak Kiew & S.Julia | Accepted
Begonia purdieana A.DC. | Accepted
Begonia purpureofolia S.H.Huang & Y.M.Shui | Accepted
Begonia purpusii Houghton ex Ziesenh. | Accepted
Begonia pustulata Liebm. | Accepted
Begonia puttii Craib | Accepted
Begonia pycnantha Urb. & Ekman | Accepted
Begonia pygmaea Irmsch. | Accepted
Begonia pyrrha Ridl. | Accepted
Begonia quadrialata Warb. | Accepted
Begonia quaternata L.B.Sm. & B.G.Schub. | Accepted
Begonia quercifolia A.DC. | Accepted
Begonia rabilii Craib | Accepted
Begonia racemiflora Ortgies ex C.Chev. | Accepted
Begonia racemosa Jack | Accepted
Begonia rachmatii Tebbitt | Accepted
Begonia radicans Vell. | Accepted
Begonia rafael-torresii Burt-Utley | Accepted
Begonia raimondii Irmsch. | Accepted
Begonia rajah Ridl. | Accepted
Begonia ramentacea Paxton | Accepted
Begonia ramosii Merr. | Accepted
Begonia randiana Merr. & L.M.Perry | Accepted
Begonia ravenii C.I.Peng & Y.K.Chen | Accepted
Begonia razafinjohanyi Aymonin & Bosser | Accepted
Begonia reflexisquamosa C.Y.Wu | Accepted
Begonia reginula Kiew | Accepted
Begonia reichenheimii  | Accepted
Begonia relicta L.B.Sm. & B.G.Schub. | Accepted
Begonia renifolia Irmsch. | Accepted
Begonia reniformis Dryand. | Accepted
Begonia repens Lam. | Accepted
Begonia repenticaulis Irmsch. | Accepted
Begonia retinervia D.Fang, D.H.Qin & C.I Peng | Accepted
Begonia retusa O.E.Schulz | Accepted
Begonia rex Putz. | Accepted
Begonia rheifolia Irmsch. | Accepted
Begonia rhizocaulis (Klotzsch) A.DC. | Accepted
Begonia rhodantha Ridl. | Accepted
Begonia rhodochlamys L.B.Sm. & B.G.Schub. | Accepted
Begonia rhodophylla C.Y.Wu | Accepted
Begonia rhoephila Ridl. | Accepted
Begonia rhyacophila Kiew | Accepted
Begonia rhynchocarpa Y.M.Shui & W.H.Chen | Accepted
Begonia rieckei Warb. | Accepted
Begonia riedelii A.DC. | Accepted
Begonia rigida (Klotzsch) Regel ex A.DC. | Accepted
Begonia rimarum Craib | Accepted
Begonia riparia Irmsch. | Accepted
Begonia rizalensis Merr. | Accepted
Begonia robinsonii Ridl. | Accepted
Begonia robusta Blume | Accepted
Begonia rockii Irmsch. | Accepted
Begonia roezlii Regel | Accepted
Begonia rongjiangensis T.C.Ku | Accepted
Begonia rosacea Putz. | Accepted
Begonia roseibractea Ziesenh. | Accepted
Begonia rossmanniae A.DC. | Accepted
Begonia rostrata Welw. ex Hook.f. | Accepted
Begonia rotunda Vell. | Accepted
Begonia rotundifolia Lam. | Accepted
Begonia rotundilimba S.H.Huang & Y.M.Shui | Accepted
Begonia roxburghii A.DC. | Accepted
Begonia rubella Buch.-Ham. ex D.Don | Accepted
Begonia rubellina L.H. Bailey | Accepted
Begonia rubida Ridl. | Accepted
Begonia rubiginosipes Irmsch. | Accepted
Begonia rubinea Hong Z.Li & H.Ma | Accepted
Begonia ruboides C.M.Hu | Accepted
Begonia rubricaulis Hook. | Accepted
Begonia rubrifolia Merr. | Accepted
Begonia rubromarginata Gilg | Accepted
Begonia rubronervata De Wild. | Accepted
Begonia rubropilosa A.DC. | Accepted
Begonia rubropunctata S.H.Huang & Y.M.Shui | Accepted
Begonia rubrotincta L.B.Sm. & B.G.Schub. | Accepted
Begonia rufa Thunb. | Accepted
Begonia rufipila Merr. | Accepted
Begonia rufosericea Toledo | Accepted
Begonia ruhlandiana Irmsch. | Accepted
Begonia rumpiensis Kupicha | Accepted
Begonia rupium Irmsch. | Accepted
Begonia ruschii L.Kollmann | Accepted
Begonia russelliana L.B.Sm. ex S.F.Sm. & Wassh. | Accepted
Begonia rutilans (Klotzsch) A.DC. | Accepted
Begonia rwandensis J.C.Arends | Accepted
Begonia sabahensis Kiew & J.H.Tan | Accepted
Begonia salaziensis (Gaudich.) Warb. | Accepted
Begonia salesopolensis S.J.Gomes da Silva & Mamede | Accepted
Begonia salisburyana Irmsch. | Accepted
Begonia salomonensis Merr. & L.M.Perry | Accepted
Begonia samarensis Merr. | Accepted
Begonia sambiranensis Humbert ex Aymonin & Bosser | Accepted
Begonia samhaensis M.Hughes & A.G.Mill. | Accepted
Begonia sandalifolia C.B.Clarke | Accepted
Begonia sandtii Houghton ex Ziesenh. | Accepted
Begonia sanguinea Raddi | Accepted
Begonia santarosensis Kuntze | Accepted
Begonia santos-limae Brade | Accepted
Begonia sarasinorum Irmsch. | Accepted
Begonia sarawakensis Ridl. | Accepted
Begonia sarcocarpa Ridl. | Accepted
Begonia sarmentacea  | Accepted
Begonia sarmentosa L.B.Sm. & Wassh. | Accepted
Begonia sartorii Liebm. | Accepted
Begonia satrapis C.B.Clarke | Accepted
Begonia saxicola A.DC. | Accepted
Begonia saxifraga A.DC. | Accepted
Begonia saxifragifolia Craib | Accepted
Begonia scabrida A.DC. | Accepted
Begonia scapigera Hook.f. | Accepted
Begonia schaeferi Engl. | Accepted
Begonia scharffii Hook.f. | Accepted
Begonia schliebenii Irmsch. | Accepted
Begonia schlumbergeriana Lem. | Accepted
Begonia schulziana Urb. & Ekman | Accepted
Begonia sciadiophora L.B.Sm. & B.G.Schub. | Accepted
Begonia sciaphila Gilg ex Engl. | Accepted
Begonia scintillans Dunn | Accepted
Begonia scitifolia Irmsch. | Accepted
Begonia scortechinii King | Accepted
Begonia scottii Tebbitt | Accepted
Begonia scutifolia Hook.f. | Accepted
Begonia scutulum Hook.f. | Accepted
Begonia secunda L.B.Sm. & Wassh. | Accepted
Begonia seemanniana A.DC. | Accepted
Begonia segregata L.B.Sm. & B.G.Schub. | Accepted
Begonia semidigitata Brade | Accepted
Begonia semiovata Liebm. | Accepted
Begonia semiparietalis Yan Liu, S.M.Ku & C.I Peng | Accepted
Begonia serapatensis Kiew & S.Julia | Accepted
Begonia sericoneura Liebm. | Accepted
Begonia serotina A.DC. | Accepted
Begonia serpens Merr. | Accepted
Begonia serranegrae L.B.Sm. ex S.F.Sm. & Wassh. | Accepted
Begonia serraticauda Merr. & L.M.Perry | Accepted
Begonia serratipetala Irmsch. | Accepted
Begonia sessilifolia Hook.f. | Accepted
Begonia setifolia Irmsch. | Accepted
Begonia setulosa Bertol. | Accepted
Begonia setulosopeltata C.Y.Wu | Accepted
Begonia seychellensis Hemsl. | Accepted
Begonia sharpeana F.Muell. | Accepted
Begonia siamensis Gagnep. | Accepted
Begonia sibthorpioides Ridl. | Accepted
Begonia sibutensis Sands | Accepted
Begonia siccacaudata J.Door. | Accepted
Begonia sikkimensis A.DC. | Accepted
Begonia silhetensis (A.DC.) C.B.Clarke | Accepted
Begonia silletensis (A. DC.) C.B. Clarke | Accepted
Begonia simulans Merr. & L.M.Perry | Accepted
Begonia sinobrevicaulis T.C.Ku | Accepted
Begonia sinofloribunda Dorr | Accepted
Begonia sinovietnamica C.Y.Wu | Accepted
Begonia sinuata Wall. ex Meisn. | Accepted
Begonia sizemoreae Kiew | Accepted
Begonia sleumeri L.B.Sm. & B.G.Schub. | Accepted
Begonia smilacina A.DC. | Accepted
Begonia smithiae Geddes | Accepted
Begonia smithiana T.T.Yu ex Irmsch. | Accepted
Begonia socia Craib | Accepted
Begonia socotrana Hook.f. | Accepted
Begonia sodiroi C.DC. | Accepted
Begonia sogerensis Ridl. | Accepted
Begonia solananthera A.DC. | Accepted
Begonia solimutata L.B.Sm. & Wassh. | Accepted
Begonia solitudinis Brade | Accepted
Begonia soluta Craib | Accepted
Begonia somervillei Hemsl. | Accepted
Begonia sonderiana Irmsch. | Accepted
Begonia soror Irmsch. | Accepted
Begonia sorsogonensis Elmer ex Merr. | Accepted
Begonia sosefiana J.J.de Wilde & Valk. | Accepted
Begonia sousae Burt-Utley | Accepted
Begonia spadiciflora L.B.Sm. & B.G.Schub. | Accepted
Begonia sparreana L.B.Sm. & Wassh. | Accepted
Begonia sparsipila Baker | Accepted
Begonia speluncae Ridl. | Accepted
Begonia sphenocarpa Irmsch. | Accepted
Begonia spilotophylla F.Muell. | Accepted
Begonia spinibarbis Irmsch. | Accepted
Begonia squamipes Irmsch. | Accepted
Begonia squamulosa Hook.f. | Accepted
Begonia squarrosa Liebm. | Accepted
Begonia staudtii Gilg | Accepted
Begonia stellata Sosef | Accepted
Begonia stenocardia L.B.Sm. & B.G.Schub. | Accepted
Begonia stenogyna Sands | Accepted
Begonia stenolepis L.B.Sm. & R.C.Sm. | Accepted
Begonia stenophylla A.DC. | Accepted
Begonia stenotepala L.B.Sm. & B.G.Schub. | Accepted
Begonia stevei M.Hughes | Accepted
Begonia steyermarkii L.B.Sm. & B.G.Schub. | Accepted
Begonia stichochaete K.G.Pearce | Accepted
Begonia stictopoda (Miq.) Miq. ex A.DC. | Accepted
Begonia stigmosa Lindl. | Accepted
Begonia stilandra Merr. & L.M.Perry | Accepted
Begonia stipulacea Willd. | Accepted
Begonia stolzii Irmsch. | Accepted
Begonia strachwitzii Warb. ex Irmsch. | Accepted
Begonia strictinervis Irmsch. | Accepted
Begonia strictipetiolaris Irmsch. | Accepted
Begonia strigillosa A.Dietr. | Accepted
Begonia strigosa (Warb.) L.L.Forrest & Hollingsw. | Accepted
Begonia strigulosa (Hassk.) A.DC. | Accepted
Begonia subacida Irmsch. | Accepted
Begonia subalpestris A.Chev. | Accepted
Begonia subcaudata Rusby ex L.B.Sm. & Schub. | Accepted
Begonia subciliata A.DC. | Accepted
