speciname | taxstat
Bomarea edulis (Tussac) Herb. | Accepted
Bomarea endotrachys Kraenzl. | Accepted
Bomarea engleriana Kraenzl. | Accepted
Bomarea euryantha Alzate | Accepted
Bomarea euryphylla Harling & Neuendorf | Accepted
Bomarea evecta Harling & Neuendorf | Accepted
Bomarea ferreyrae Vargas | Accepted
Bomarea foertheriana Hofreiter | Accepted
Bomarea formosissima (Ruiz & Pav.) Herb. | Accepted
Bomarea glaucescens (Kunth) Baker | Accepted
Bomarea goniocaulon Baker | Accepted
Bomarea graminifolia Sodiro | Accepted
Bomarea hartwegii Baker | Accepted
Bomarea herbertiana Baker | Accepted
Bomarea herrerae Vargas | Accepted
Bomarea hieronymi Pax | Accepted
Bomarea hirsuta (Kunth) Herb. | Accepted
Bomarea huanuco Hofreiter | Accepted
Bomarea inaequalis Killip | Accepted
Bomarea involucrosa (Herb.) Baker | Accepted
Bomarea kraenzlinii Baker | Accepted
Bomarea lancifolia Baker | Accepted
Bomarea latifolia (Ruiz & Pav.) Herb. | Accepted
Bomarea libertadensis Hofreiter & E.Rodr. | Accepted
Bomarea linifolia (Kunth) Baker | Accepted
Bomarea longipes Baker | Accepted
Bomarea longistyla Vargas | Accepted
Bomarea lopezii Hofreiter & E.Rodr. | Accepted
Bomarea lutea Herb. | Accepted
Bomarea macrocephala Pax | Accepted
Bomarea macusanii Hofreiter & E.Rodr. | Accepted
Bomarea moritziana Klotzsch ex Kunth | Accepted
Bomarea multiflora (L.f.) Mirb. | Accepted
Bomarea multipes Benth. | Accepted
Bomarea nematocaulon Killip | Accepted
Bomarea nervosa (Herb.) Baker | Accepted
Bomarea nubigena Harling & Neuendorf | Accepted
Bomarea obovata Herb. | Accepted
Bomarea ovallei (Phil.) Ravenna | Accepted
Bomarea ovata (Cav.) Mirb. | Accepted
Bomarea oxytepala Harling & Neuendorf | Accepted
Bomarea pardina Herb. | Accepted
Bomarea parvifolia Baker | Accepted
Bomarea patacoensis Herb. | Accepted
Bomarea patinii Baker | Accepted
Bomarea pauciflora (Kunth) Herb. | Accepted
Bomarea perglabra Harling & Neuendorf | Accepted
Bomarea peruviana Hofreiter | Accepted
Bomarea pillawantense Vargas | Accepted
Bomarea porrecta Killip | Accepted
Bomarea pseudopurpurea Hofreiter & E.Rodr. | Accepted
Bomarea pudibunda Planch. & Linden | Accepted
Bomarea pumila Griseb. ex Baker | Accepted
Bomarea puracensis Alzate | Accepted
Bomarea purpurea (Ruiz & Pav.) Herb. | Accepted
Bomarea rosea (Ruiz & Pav.) Herb. | Accepted
Bomarea salicifolia Killip | Accepted
Bomarea salsilla (L.) Mirb. | Accepted
Bomarea secundifolia (Ruiz & Pav.) Baker | Accepted
Bomarea setacea (Ruiz & Pav.) Herb. | Accepted
Bomarea shuttleworthii Mast. | Accepted
Bomarea speciosa Killip | Accepted
Bomarea spissiflora Harling & Neuendorf | Accepted
Bomarea stans Kraenzl. | Accepted
Bomarea suberecta Gereau | Accepted
Bomarea superba Herb. | Accepted
Bomarea tarmensis Kraenzl. | Accepted
Bomarea torta (Kunth) Herb. | Accepted
Bomarea tribrachiata Kraenzl. | Accepted
Bomarea trichophylla Killip | Accepted
Bomarea trimorphophylla Harling & Neuendorf | Accepted
Bomarea truxillensis Stergios & Dorr | Accepted
Bomarea uncifolia Herb. | Accepted
Bomarea vargasii Hofreiter | Accepted
Bomarea velascoana Vargas | Accepted
Bomarea vitellina Mast. | Accepted
Bomarea weigendii Hofreiter & E.Rodr. | Accepted
Luzuriaga marginata (Gaertn.) Benth. & Hook.f. | Accepted
Luzuriaga parviflora (Hook.f.) Kunth | Accepted
Luzuriaga polyphylla (Hook.f.) J.F.Macbr. | Accepted
Luzuriaga radicans Ruiz & Pav. | Accepted
Schickendantziella trichosepala (Speg.) Speg. | Accepted
Altingia cambodiana Lecomte | Accepted
Altingia chinensis (Champ.) Oliv. ex Hance | Accepted
Altingia excelsa Noronha | Accepted
Altingia gracilipes Hemsl. | Accepted
Altingia indochinensis H.T.Chang | Accepted
Altingia multinervis C.Y.Cheng | Accepted
Altingia obovata Merr. & Chun | Accepted
Altingia poilanei Tardieu | Accepted
Altingia siamensis Craib | Accepted
Altingia tenuifolia Chun ex H.T.Chang | Accepted
Altingia yunnanensis Rehder & E.H.Wilson | Accepted
Liquidambar acalycina H.T. Chang | Accepted
Liquidambar cerasifolia (Wall. & Griff.) Voigt | Accepted
Liquidambar formosana Hance | Accepted
Liquidambar styraciflua L. | Accepted
Semiliquidambar cathayensis Hung T. Chang | Accepted
Semiliquidambar caudata Hung T. Chang | Accepted
Semiliquidambar chingii (F.P. Metcalf) Hung T. Chang | Accepted
Alzatea verticillata Ruiz & Pav. | Accepted
Achyranthes arborescens R.Br. | Accepted
Achyranthes aspera L. | Accepted
Achyranthes bidentata Blume | Accepted
Achyranthes diandra Roxb. | Accepted
Achyranthes fasciculata (Suess.) C.C.Towns. | Accepted
Achyranthes mangarevica Suess. | Accepted
Achyranthes marchionica F.Br. | Accepted
Achyranthes margaretarum de Lange | Accepted
Achyranthes mutica A.Gray ex H.Mann | Accepted
Achyranthes splendens Mart. ex Moq. | Accepted
Achyranthes talbotii Hutch. & Dalziel | Accepted
Achyropsis avicularis (E.Mey. ex Moq.) Benth. & Hook.f. ex B.D.Jacks. | Accepted
Achyropsis filifolia C.C.Towns. | Accepted
Achyropsis fruticulosa C.B.Clarke | Accepted
Achyropsis gracilis C.C.Towns. | Accepted
Achyropsis laniceps C.B.Clarke | Accepted
Achyropsis leptostachya (E.Mey. ex Meisn.) Benth. & Hook.f. ex B.D.Jacks. | Accepted
Acroglochin obtusifolia C.H.Blom | Accepted
Acroglochin persicarioides (Poir.) Moq. | Accepted
Aerva artemisioides Vierh. & Schwartz | Accepted
Aerva caudata Bojer | Accepted
Aerva congesta Balf.f. ex Baker | Accepted
Aerva coriacea Schinz | Accepted
Aerva edulis Suess. | Accepted
Aerva elegans Moq. | Accepted
Aerva glabrata Hook.f. | Accepted
Aerva humbertii Cavaco | Accepted
Aerva javanica (Burm.f.) Juss. ex Schult. | Accepted
Aerva lanata (L.) Juss. | Accepted
Aerva leucura Moq. | Accepted
Aerva madagassica Suess. | Accepted
Aerva microphylla Moq. | Accepted
Aerva monsonia Mart. | Accepted
Aerva pseudotomentosa Blatt. & Hallb. | Accepted
Aerva radicans Mart. | Accepted
Aerva revoluta Balf.f. | Accepted
Aerva sanguinolenta (L.) Blume | Accepted
Aerva timorensis Moq. | Accepted
Aerva triangularifolia Cavaco | Accepted
Aerva villosa Moq. | Accepted
Aerva wightii Hook.f. | Accepted
Agathophora alopecuroides (Moq.) Bunge | Accepted
Agriophyllum lateriflorum (Lam.) Moq. | Accepted
Agriophyllum latifolium Fisch. & C.A.Mey. | Accepted
Agriophyllum minus Fisch. & C.A.Mey. | Accepted
Agriophyllum montasirii El Gazzar | Accepted
Agriophyllum paletzkianum Litv. | Accepted
Agriophyllum squarrosum (L.) Moq. | Accepted
Alexandra lehmannii Bunge | Accepted
Allenrolfea occidentalis (S.Watson) Kuntze | Accepted
Allenrolfea patagonica (Moq.) Kuntze | Accepted
Allenrolfea vaginata (Griseb.) Kuntze | Accepted
Allmania nodiflora (L.) R.Br. ex Wight | Accepted
Allmaniopsis fruticulosa Suess. | Accepted
Alternanthera acaulis Andersson | Accepted
Alternanthera adscendens Suess. | Accepted
Alternanthera albida (Moq.) Griseb. | Accepted
Alternanthera albosquarrosa Suess. | Accepted
Alternanthera albotomentosa Suess. | Accepted
Alternanthera altacruzensis Suess. | Accepted
Alternanthera aquatica (Parodi) Chodat | Accepted
Alternanthera arequipensis Suess. | Accepted
Alternanthera areschougii R.E.Fr. | Accepted
Alternanthera aristata (Danguy & Cherm.) Suess. | Accepted
Alternanthera asterotricha Uline | Accepted
Alternanthera aurata Moq. | Accepted
Alternanthera austrotrinitatis (Suesseng.) PEDERSEN | Accepted
Alternanthera bahiensis Pedersen | Accepted
Alternanthera bettzickiana (Regel) G.Nicholson | Accepted
Alternanthera boliviana Rusby | Accepted
Alternanthera brasiliana (L.) Kuntze | Accepted
Alternanthera calcicola Standl. | Accepted
Alternanthera cana Suess. | Accepted
Alternanthera canescens Kunth | Accepted
Alternanthera capituliflora (Bertero) Schinz | Accepted
Alternanthera caracasana Kunth | Accepted
Alternanthera cinerella Suess. | Accepted
Alternanthera collina Pedersen | Accepted
Alternanthera congesta Suess. & O.Stützer | Accepted
Alternanthera cordobensis (Standl.) Standl. | Accepted
Alternanthera coriacea Herzog | Accepted
Alternanthera corymbiformis Eliasson | Accepted
Alternanthera costaricensis Kuntze | Accepted
Alternanthera crassifolia (Standl.) Alain | Accepted
Alternanthera crucis (Moq.) Bold. | Accepted
Alternanthera decurrens J.C.Siqueira | Accepted
Alternanthera dendrotricha C.C.Towns. | Accepted
Alternanthera dominii Schinz | Accepted
Alternanthera dubia Kunth | Accepted
Alternanthera echinocephala (Hook.f.) Christoph. | Accepted
Alternanthera elongata (Willd.) Schinz | Accepted
Alternanthera fasciculata Suess. | Accepted
Alternanthera fastigiata Suess. | Accepted
Alternanthera ficoidea (L.) Sm. | Accepted
Alternanthera filifolia (Hook.f.) J.T.Howell | Accepted
Alternanthera flava (L.) Mears | Accepted
Alternanthera flavescens Kunth | Accepted
Alternanthera flavicoma (Andersson) J.T.Howell | Accepted
Alternanthera flavida Suess. | Accepted
Alternanthera flosculosa J.T.Howell | Accepted
Alternanthera frutescens (L'Hér.) R.Br. ex Spreng. | Accepted
Alternanthera galapagensis (A.Stewart) J.T.Howell | Accepted
Alternanthera geniculata Urb. | Accepted
Alternanthera glaucescens (Hook.f.) J.T.Howell | Accepted
Alternanthera glaziovii R.E.Fr. | Accepted
Alternanthera gomphrenoides Kunth | Accepted
Alternanthera gracilis M. Martens & Galeotti | Accepted
Alternanthera grandis Eliasson | Accepted
Alternanthera halimifolia (Lam.) Standl. ex Pittier | Accepted
Alternanthera helleri (B.L.Rob.) J.T.Howell | Accepted
Alternanthera herniarioides Beurl. | Accepted
Alternanthera hirtula (Mart.) R.E.Fr. | Accepted
Alternanthera inaccessa Pedersen | Accepted
Alternanthera ingramiana (Standl.) Schinz | Accepted
Alternanthera januarensis J.C.Siqueira | Accepted
Alternanthera junciflora (Remy) I.M.Johnst. | Accepted
Alternanthera kurtzii Schinz ex Pedersen | Accepted
Alternanthera laguroides (Standl.) Standl. | Accepted
Alternanthera lanceolata (Benth.) Schinz | Accepted
Alternanthera laxa Suess. | Accepted
Alternanthera linearis Bello | Accepted
Alternanthera longipes (Moq.) Benth. | Accepted
Alternanthera lupulina Kunth | Accepted
Alternanthera macbridei Standl. | Accepted
Alternanthera malmeana R.E.Fr. | Accepted
Alternanthera maritima (Mart.) A.St.-Hil. | Accepted
Alternanthera markgrafii Suess. | Accepted
Alternanthera martii (Moq.) R.E.Fr. | Accepted
Alternanthera mexicana Moq. | Accepted
Alternanthera micrantha R.E.Fr. | Accepted
Alternanthera microphylla R.E.Fr. | Accepted
Alternanthera minutiflora (Seub.) Suess. | Accepted
Alternanthera mollendoana Suess. | Accepted
Alternanthera mollis (B.L.Rob.) Loes. | Accepted
Alternanthera multicaulis (Mart.) Kuntze | Accepted
Alternanthera multiflora (Seub.) Schinz | Accepted
Alternanthera muscoides Benth. & Hook.f. | Accepted
Alternanthera nesiotes I.M.Johnst. | Accepted
Alternanthera nigriceps Hook. | Accepted
Alternanthera nodifera (Moq.) Griseb. | Accepted
Alternanthera nudicaulis (Hook.f.) Christoph. | Accepted
Alternanthera obovata (M.Martens & Galeotti) Millsp. | Accepted
Alternanthera olivacea (Urb.) Urb. | Accepted
Alternanthera panamensis (Standl.) Standl. | Accepted
Alternanthera paronichyoides A. St.-Hil. | Accepted
Alternanthera paronychioides A.St.-Hil. | Accepted
Alternanthera parviflora Moq. | Accepted
Alternanthera pennelliana Mears ex Pedersen | Accepted
Alternanthera peruviana (Moq.) Suess. | Accepted
Alternanthera philippo-coburgii (Zahlbr.) Suess. | Accepted
Alternanthera philoxeroides (Mart.) Griseb. | Accepted
Alternanthera piptantha Pedersen | Accepted
Alternanthera polycephala Benth. | Accepted
Alternanthera porrigens (Jacq.) Kuntze | Accepted
Alternanthera praelonga A.St.-Hil. | Accepted
Alternanthera procumbens Schult. | Accepted
Alternanthera puberula (Mart.) D.Dietr. | Accepted
Alternanthera pubiflora (Benth.) Kuntze | Accepted
Alternanthera pulchella Kunth | Accepted
Alternanthera pulverulenta Moq. | Accepted
Alternanthera pumila O.Stützer | Accepted
Alternanthera pungens Kunth | Accepted
Alternanthera pycnantha (Benth.) Standl. | Accepted
Alternanthera radicata Hook.f. | Accepted
Alternanthera raimondii Suess. | Accepted
Alternanthera ramosissima (Mart.) Chodat & Hassl. | Accepted
Alternanthera regelii (Seub.) Schinz | Accepted
Alternanthera reineckii Briq. | Accepted
Alternanthera rigida B.L.Rob. & Greenm. | Accepted
Alternanthera robinsonii Suess. | Accepted
Alternanthera rufa (Mart.) D.Dietr. | Accepted
Alternanthera rugulosa (B.L.Rob.) J.T.Howell | Accepted
Alternanthera scandens Hallier f. | Accepted
Alternanthera scirpoides Hook.f. | Accepted
Alternanthera sericea Kunth | Accepted
Alternanthera serpens Pedersen | Accepted
Alternanthera serpyllifolia (Poir.) Urb. | Accepted
Alternanthera sessilis (L.) R.Br. ex DC. | Accepted
Alternanthera snodgrassii (B.L.Rob.) J.T.Howell | Accepted
Alternanthera spinosa (Hornem.) Schult. | Accepted
Alternanthera stellata Uline & W.L.Bray | Accepted
Alternanthera stenophylla (Standl.) Standl. | Accepted
Alternanthera strictiuscula (Andersson) Schinz | Accepted
Alternanthera subscaposa Hook.f. | Accepted
Alternanthera suessenguthii Covas | Accepted
Alternanthera tetramera R.E.Fr. | Accepted
Alternanthera truxillensis Kunth | Accepted
Alternanthera tubulosa Suess. | Accepted
Alternanthera tucumana Lillo | Accepted
Alternanthera vestita (Andersson) J.T.Howell | Accepted
Alternanthera villosa Kunth | Accepted
Amaranthus acanthobracteatus Henr. | Accepted
Amaranthus acanthochiton Sauer | Accepted
Amaranthus adulterinus Thell. | Accepted
Amaranthus albus L. | Accepted
Amaranthus anderssonii J.T.Howell | Accepted
Amaranthus arenicola I.M.Johnst. | Accepted
Amaranthus asplundii Thell. | Accepted
Amaranthus atropurpureus Roxb. | Accepted
Amaranthus aureus F.Dietr. | Accepted
Amaranthus australis (A.Gray) Sauer | Accepted
Amaranthus bahiensis Mart. | Accepted
Amaranthus bigelowii Uline & W.L.Bray | Accepted
Amaranthus blitoides S.Watson | Accepted
Amaranthus blitum L. | Accepted
Amaranthus brandegeei Standl. | Accepted
Amaranthus brasiliensis Moq. | Accepted
Amaranthus brownii Christoph. & Caum | Accepted
Amaranthus budensis Priszter | Accepted
Amaranthus californicus (Moq.) S.Watson | Accepted
Amaranthus campestris Willd. | Accepted
Amaranthus cannabinus (L.) Sauer | Accepted
Amaranthus capensis Thell. | Accepted
Amaranthus caracasanus Kunth | Accepted
Amaranthus cardenasianus Hunz. | Accepted
Amaranthus caturus Roxb. | Accepted
Amaranthus caudatus L. | Accepted
Amaranthus celosioides Kunth | Accepted
Amaranthus chihuahensis S.Watson | Accepted
Amaranthus clementii Domin | Accepted
Amaranthus cochleitepalus Domin | Accepted
Amaranthus commutatus A.Kern. | Accepted
Amaranthus congestus C.C.Towns. | Accepted
Amaranthus crassipes Schltdl. | Accepted
Amaranthus crispus (Lesp. & Thévenau) A.Terracc. | Accepted
Amaranthus cruentus L. | Accepted
Amaranthus cuspidifolius Domin | Accepted
Amaranthus deflexus L. | Accepted
Amaranthus dinteri Schinz | Accepted
Amaranthus dubius Mart. ex Thell. | Accepted
Amaranthus fimbriatus (Torr.) Benth. | Accepted
Amaranthus floridanus (S.Watson) Sauer | Accepted
Amaranthus furcatus J.T.Howell | Accepted
Amaranthus graecizans L. | Accepted
Amaranthus grandiflorus (J.M.Black) J.M.Black | Accepted
Amaranthus greggii S.Watson | Accepted
Amaranthus haughtii Standl. | Accepted
Amaranthus hunzikeri N.Bayón | Accepted
Amaranthus hybridus L. | Accepted
Amaranthus hypochondriacus L. | Accepted
Amaranthus interruptus R.Br. | Accepted
Amaranthus kloosianus Hunz. | Accepted
Amaranthus leptostachyus Benth. | Accepted
Amaranthus lepturus S.F.Blake | Accepted
Amaranthus lombardoi Hunz. | Accepted
Amaranthus looseri Suess. | Accepted
Amaranthus macrocarpus Benth. | Accepted
Amaranthus mangostanus L. | Accepted
Amaranthus minimus Standl. | Accepted
Amaranthus mitchellii Benth. | Accepted
Amaranthus muricatus (Gillies ex Moq.) Hieron. | Accepted
Amaranthus ozanonii Piszter | Accepted
Amaranthus pallidiflorus F.Muell. | Accepted
Amaranthus palmeri S.Watson | Accepted
Amaranthus paolii Chiov. | Accepted
Amaranthus paraguayensis Parodi | Accepted
Amaranthus parvulus Peter | Accepted
Amaranthus persimilis Hunz. | Accepted
Amaranthus peruvianus (Schauer) Standl. | Accepted
Amaranthus polygamus L. | Accepted
Amaranthus polygonoides L. | Accepted
Amaranthus polystachyus Willd. | Accepted
Amaranthus powellii S.Watson | Accepted
Amaranthus praetermissus Brenan | Accepted
Amaranthus pringlei S.Watson | Accepted
Amaranthus pumilus Raf. | Accepted
Amaranthus retroflexus L. | Accepted
Amaranthus rosengurttii Hunz. | Accepted
Amaranthus roxburghianus H.W.Kung | Accepted
Amaranthus scandens L.f. | Accepted
Amaranthus scariosus Benth. | Accepted
Amaranthus schinzianus Thell. | Accepted
Amaranthus scleranthoides (Andersson) Andersson | Accepted
Amaranthus scleropoides Uline & W.L.Bray | Accepted
Amaranthus soproniensis Priszter & Kárpáti | Accepted
Amaranthus sparganicephalus Thell. | Accepted
Amaranthus spinosus L. | Accepted
Amaranthus squamulatus (Andersson) B.L.Rob. | Accepted
Amaranthus standleyanus Parodi ex Covas | Accepted
Amaranthus tamariscinus Nutt. | Accepted
Amaranthus tamaulipensis Henrickson | Accepted
Amaranthus tenuifolius Willd. | Accepted
Amaranthus texensis Henrickson | Accepted
Amaranthus thellungianus Nevski | Accepted
Amaranthus thunbergii Moq. | Accepted
Amaranthus tricolor L. | Accepted
Amaranthus tuberculatus (Moq.) Sauer | Accepted
Amaranthus tucsonensis Henrickson | Accepted
Amaranthus urceolatus Benth. | Accepted
Amaranthus venulosus S.Watson | Accepted
Amaranthus viridis L. | Accepted
Amaranthus vulgatissimus Speg. | Accepted
Amaranthus watsonii Standl. | Accepted
Amaranthus wrightii S.Watson | Accepted
Anabasis al-rawii Aellen & El-Hakeem & Weinert | Accepted
Anabasis aphylla L. | Accepted
Anabasis aretioides Moq. & Coss. ex Bunge | Accepted
Anabasis articulata (Forssk.) Moq. | Accepted
Anabasis brachiata Fisch. & C.A.Mey. ex Kar. & Kir. | Accepted
Anabasis brevifolia C.A.Mey. | Accepted
Anabasis calcarea (Charif & Aellen) Bokhari & Wendelbo | Accepted
Anabasis cretacea Pall. | Accepted
Anabasis ebracteolata Korovin ex Botsch. | Accepted
Anabasis ehrenbergii Schweinf. ex Boiss. | Accepted
Anabasis elatior (C.A.Mey.) Schischk. | Accepted
Anabasis eriopoda (Schrenk) Paulsen | Accepted
Anabasis eugeniae Iljin | Accepted
Anabasis ferganica Drobow | Accepted
Anabasis gypsicola Iljin | Accepted
Anabasis haussknechtii Bunge ex Boiss. | Accepted
Anabasis jaxartica (Bunge) Benth. ex Iljin | Accepted
Anabasis lachnantha Aellen & Rech.f. | Accepted
Anabasis macroptera Moq. | Accepted
Anabasis oropediorum Maire | Accepted
Anabasis pelliotii Danguy | Accepted
Anabasis prostrata Pomel | Accepted
Anabasis salsa (C.A.Mey.) Benth. ex Volkens | Accepted
Anabasis setifera Moq. | Accepted
Anabasis syriaca Iljin | Accepted
Anabasis truncata (Schrenk) Bunge | Accepted
Anabasis turgaica Iljin & Krasch. | Accepted
Anabasis turkestanica Korovin ex Iljin | Accepted
Anabasis zoharyi Iljin | Accepted
Anthochlamys afghanica Podlech | Accepted
Anthochlamys multinervis Rech.f. | Accepted
Anthochlamys polygaloides (Fisch. & C.A.Mey.) Moq. | Accepted
Anthochlamys tjanschanica Iljin ex Aellen | Accepted
Anthochlamys turcomanica Iljin | Accepted
Anthochlamys turkestanica (M.Bieb.) Iljin | Accepted
Aphanisma blitoides Nutt. ex Moq. | Accepted
Archiatriplex nanpinensis G.L.Chu | Accepted
Arthraerua leubnitziae (Kuntze) Schinz | Accepted
Arthrocnemum ciliolatum Bunge ex Ung.-Sternb. | Accepted
Arthrocnemum macrostachyum (Moric.) K.Koch | Accepted
Arthrocnemum subterminale (Parish) Standl. | Accepted
Arthrophytum balchaschense (Iljin) Botsch. | Accepted
Arthrophytum betpakdalense Korovin & Mironov | Accepted
Arthrophytum iliense Iljin | Accepted
Arthrophytum korovinii Botsch. | Accepted
Arthrophytum lehmannianum Bunge | Accepted
Arthrophytum longibracteatum Korovin | Accepted
Arthrophytum pulvinatum Litv. | Accepted
Arthrophytum subulifolium Schrenk | Accepted
Atriplex abata I.M.Johnst. | Accepted
Atriplex acanthocarpa (Torr.) S.Watson | Accepted
Atriplex acutibractea R.H.Anderson | Accepted
Atriplex acutiloba R.H.Anderson | Accepted
Atriplex alaschanica Y.Z.Zhao | Accepted
Atriplex altaica Suchor. | Accepted
Atriplex amboensis Schinz | Accepted
Atriplex ameghinoi Speg. | Accepted
Atriplex amnicola Paul G.Wilson | Accepted
Atriplex angulata Benth. | Accepted
Atriplex aptera A.Nelson | Accepted
Atriplex argentea Nutt. | Accepted
Atriplex argentina Speg. | Accepted
Atriplex asphaltitis Kasapligil | Accepted
Atriplex asplundii Standl. | Accepted
Atriplex atacamensis Phil. | Accepted
Atriplex aucheri Moq. | Accepted
Atriplex australasica Moq. | Accepted
Atriplex barclayana (Benth.) D.Dietr. | Accepted
Atriplex billardieri (Moq.) Hook.f. | Accepted
Atriplex boecheri Aellen | Accepted
Atriplex bonnevillensis C.A.Hanson | Accepted
Atriplex braunii A.Soriano | Accepted
Atriplex buchananii (Kirk) Kirk ex Cheeseman | Accepted
Atriplex bunburyana F.Muell. | Accepted
Atriplex californica Moq. | Accepted
Atriplex calotheca FRIES | Accepted
Atriplex cana Ledeb. | Accepted
Atriplex canescens (Pursh) Nutt. | Accepted
Atriplex centralasiatica Iljin | Accepted
Atriplex chamaeclada Diels | Accepted
Atriplex chapinii I.M.Johnst. | Accepted
Atriplex chenopodioides Batt. | Accepted
Atriplex chilensis Colla | Accepted
Atriplex chizae Rosas | Accepted
Atriplex cinerea Poir. | Accepted
Atriplex clivicola I.M.Johnst. | Accepted
Atriplex codonocarpa Paul G.Wilson | Accepted
Atriplex colerei Maire | Accepted
Atriplex confertifolia (Torr. & Frém.) S.Watson | Accepted
Atriplex coquimbana Phil. | Accepted
Atriplex cordifolia J.M.Black | Accepted
Atriplex cordobensis Gand. & Stuck. | Accepted
Atriplex cordulata Jeps. | Accepted
Atriplex coriacea Forssk. | Accepted
Atriplex cornigera Domin | Accepted
Atriplex coronata S.Watson | Accepted
Atriplex corrugata S.Watson | Accepted
Atriplex costellata Phil. | Accepted
Atriplex coulteri (Moq.) D.Dietr. | Accepted
Atriplex crassifolia Ledeb. | Accepted
Atriplex crassipes J.M.Black | Accepted
Atriplex crenatifolia Chodat & Wilczek | Accepted
Atriplex crispa D.Dietr. | Accepted
Atriplex cristata Humb. & Bonpl. ex Willd. | Accepted
Atriplex cryptocarpa Aellen | Accepted
Atriplex cuneata A.Nelson | Accepted
Atriplex cyclostegia Standl. | Accepted
Atriplex davisii Aellen | Accepted
Atriplex deserticola Phil. | Accepted
Atriplex dimorphostegia Kar. & Kir. | Accepted
Atriplex domingensis Standl. | Accepted
Atriplex drymarioides Standl. | Accepted
Atriplex eardleyae Aellen | Accepted
Atriplex eichleri Aellen | Accepted
Atriplex elachophylla F.Muell. | Accepted
Atriplex elegans (Moq.) D.Dietr. | Accepted
Atriplex eremitis Cranfield | Accepted
Atriplex erigavoensis Thulin | Accepted
Atriplex erosa A.E.Brueckner & Verd. | Accepted
Atriplex exilifolia F.Muell. | Accepted
Atriplex eximia A.Soriano | Accepted
Atriplex falcata (M.E.Jones) Standl. | Accepted
Atriplex farinosa Forssk. | Accepted
Atriplex fera (L.) Bunge | Accepted
Atriplex fissivalvis F.Muell. | Accepted
Atriplex flabelliformis Paul G.Wilson | Accepted
Atriplex flabellum Bunge ex Boiss. | Accepted
Atriplex fominii Iljin | Accepted
Atriplex frankenioides Moran | Accepted
Atriplex frigida Speg. | Accepted
Atriplex fruticulosa Jeps. | Accepted
Atriplex gardneri (Moq.) Standl. | Accepted
Atriplex glabriuscula Edmondston | Accepted
Atriplex glauca L. | Accepted
Atriplex gmelinii C.A.Mey. ex Bong. | Accepted
Atriplex graciliflora M.E.Jones | Accepted
Atriplex greggii S.Watson | Accepted
Atriplex griffithii Moq. | Accepted
Atriplex griffithsii Standl. | Accepted
Atriplex gustafssoniana Tascher. | Accepted
Atriplex halimus L. | Accepted
Atriplex hollowayi de Lange & D.A.Norton | Accepted
Atriplex holocarpa F.Muell. | Accepted
Atriplex hortensis L. | Accepted
Atriplex hulmeana Tascher. | Accepted
Atriplex humifusa Paul G.Wilson | Accepted
Atriplex humilis F.Muell. | Accepted
Atriplex hymenelytra (Torr.) S.Watson | Accepted
Atriplex hymenotheca Moq. | Accepted
Atriplex hypoleuca Nees | Accepted
Atriplex hystrix Phil. | Accepted
Atriplex iljinii Aellen | Accepted
Atriplex imbricata (Moq.) D.Dietr. | Accepted
Atriplex incrassata F.Muell. | Accepted
Atriplex infrequens Paul G.Wilson | Accepted
Atriplex intermedia R.H.Anderson | Accepted
Atriplex intracontinentalis Sukhor. | Accepted
Atriplex isatidea Moq. | Accepted
Atriplex joaquinana A.Nelson | Accepted
Atriplex johnstonii C.B.Wolf | Accepted
Atriplex jubata S.Moore | Accepted
Atriplex julacea S.Watson | Accepted
Atriplex klebergorum M.C.Johnst. | Accepted
Atriplex kochiana Maiden | Accepted
Atriplex laciniata L. | Accepted
Atriplex laevis Ledeb. | Accepted
Atriplex lampa (Moq.) Gillies ex D.Dietr. | Accepted
Atriplex lasiantha Boiss. | Accepted
Atriplex lentiformis (Torr.) S.Watson | Accepted
Atriplex leptocarpa F.Muell. | Accepted
Atriplex leptostachys L.Chevall. | Accepted
Atriplex leuca Phil. | Accepted
Atriplex leucoclada Boiss. | Accepted
Atriplex leucophylla (Moq.) D.Dietr. | Accepted
Atriplex limbata Benth. | Accepted
Atriplex lindleyi Moq. | Accepted
Atriplex linifolia Humb. & Bonpl. ex Willd. | Accepted
Atriplex lithophila A.Soriano ex Múlgura | Accepted
Atriplex littoralis L. | Accepted
Atriplex lobativalvis F.Muell. | Accepted
Atriplex longipes Drejer | Accepted
Atriplex macropterocarpa (Aellen) H.Eichler | Accepted
Atriplex madarcagae Phil. | Accepted
Atriplex madariagae Phil. | Accepted
Atriplex malvana Aellen & Sauvage | Accepted
Atriplex matamorencis A.Nelson | Accepted
Atriplex maximowicziana Makino | Accepted
Atriplex mendozaensis Speg. | Accepted
Atriplex micrantha Ledeb. | Accepted
Atriplex mollis Desf. | Accepted
Atriplex moneta Bunge ex Boiss. | Accepted
Atriplex montevidensis Spreng. | Accepted
Atriplex morrisii R.H.Anderson | Accepted
Atriplex muelleri Benth. | Accepted
Atriplex muricata Humb. & Bonpl. ex Willd. | Accepted
Atriplex myriophylla Phil. | Accepted
Atriplex nana Parr-Sm. | Accepted
Atriplex navajoensis C.A.Hanson | Accepted
Atriplex neomexicana Standl. | Accepted
Atriplex nessorhina S.W.L.Jacobs | Accepted
Atriplex nitrophiloides A.Soriano ex Múlgura | Accepted
Atriplex nogalensis Friis & M.G.Gilbert | Accepted
Atriplex northusanum Wein | Accepted
