speciname | taxstat
Tephrosia platyphylla (Rose) Standl. | Accepted
Tephrosia pogonocalyx C.E.Wood | Accepted
Tephrosia polyphylla (Chiov.) J.B.Gillett | Accepted
Tephrosia polystachya E.Mey. | Accepted
Tephrosia polyzyga Benth. | Accepted
Tephrosia porrecta Benth. | Accepted
Tephrosia potosina Brandegee | Accepted
Tephrosia praecana Brummitt | Accepted
Tephrosia pringlei (Rose) J.F.Macbr. | Accepted
Tephrosia pseudolongipes Baker f. | Accepted
Tephrosia pumila (Lam.) Pers. | Accepted
Tephrosia punctata J.B.Gillett | Accepted
Tephrosia pungens (R.Vig.) Du Puy & Labat | Accepted
Tephrosia purpurea (L.) Pers. | Accepted
Tephrosia quercetorum C.E.Wood | Accepted
Tephrosia radicans Baker | Accepted
Tephrosia rechingeri Ali | Accepted
Tephrosia remotiflora Benth. | Accepted
Tephrosia reptans Baker | Accepted
Tephrosia retamoides (Baker) Soler. | Accepted
Tephrosia reticulata Benth. | Accepted
Tephrosia retusa Burtt Davy | Accepted
Tephrosia rhodantha Brandegee | Accepted
Tephrosia rhodesica Baker f. | Accepted
Tephrosia richardsiae J.B.Gillett | Accepted
Tephrosia rigida Span. | Accepted
Tephrosia rigidula Baker | Accepted
Tephrosia ringoetii Baker f. | Accepted
Tephrosia robinsoniana Brummitt | Accepted
Tephrosia rosea Benth. | Accepted
Tephrosia roxburghiana J.R.Drumm. | Accepted
Tephrosia rufescens Benth. | Accepted
Tephrosia rufula Pedley | Accepted
Tephrosia rugelii Shuttlew. | Accepted
Tephrosia rupicola J.B.Gillett | Accepted
Tephrosia savannicola Domin | Accepted
Tephrosia saxicola C.E.Wood | Accepted
Tephrosia scopulata Thulin | Accepted
Tephrosia scopulorum Brandegee | Accepted
Tephrosia seemannii (Britten & Baker f.) K.Schum. | Accepted
Tephrosia semiglabra Sond. | Accepted
Tephrosia seminole Shinners | Accepted
Tephrosia sengaensis Baker f. | Accepted
Tephrosia senna Kunth | Accepted
Tephrosia senticosa (L.) Pers. | Accepted
Tephrosia sessiliflora (Poir.) Hassl. | Accepted
Tephrosia seticulosa (L.) Pers. | Accepted
Tephrosia shamimii Ali | Accepted
Tephrosia shiluwanensis Schinz | Accepted
Tephrosia siamensis J.R.Drumm. | Accepted
Tephrosia simulans C.E.Wood | Accepted
Tephrosia sinapou (Buc'hoz) A.Chev. | Accepted
Tephrosia singuliflora F.Muell. | Accepted
Tephrosia smallii (Vail) Robinson | Accepted
Tephrosia smythiae McVaugh | Accepted
Tephrosia sousae O. Téllez | Accepted
Tephrosia sparsiflora H.M.L.Forbes | Accepted
Tephrosia spechtii Pedley | Accepted
Tephrosia sphaerospora F.Muell. | Accepted
Tephrosia spicata (Walter) Torr. & A.Gray | Accepted
Tephrosia spinosa (L.f.) Pers. | Accepted
Tephrosia stipularis (Desv.) DC. | Accepted
Tephrosia stipuligera W.Fitzg. | Accepted
Tephrosia stormsii De Wild. | Accepted
Tephrosia stricta (L.f.) Pers. | Accepted
Tephrosia strigosa (Dalzell) Santapau & Maheshw. | Accepted
Tephrosia stuartii Benth. | Accepted
Tephrosia subamoena J.R.Drumm. & Hemsl. | Accepted
Tephrosia subaphylla Du Puy & Labat | Accepted
Tephrosia submontana (Rose) L.Riley | Accepted
Tephrosia subnuda Domin | Accepted
Tephrosia subpectinata Domin | Accepted
Tephrosia subpraecox Cronquist | Accepted
Tephrosia subtriflora Baker | Accepted
Tephrosia subulata Hutch. & Burtt Davy | Accepted
Tephrosia supina Domin | Accepted
Tephrosia sylitroides Baker f. | Accepted
Tephrosia sylviae Berhaut | Accepted
Tephrosia tanganyikensis De Wild. | Accepted
Tephrosia tenuis Wall. | Accepted
Tephrosia tepicana (Standl.) Standl. | Accepted
Tephrosia thurberi Rydb. | Accepted
Tephrosia tinctoria Pers. | Accepted
Tephrosia travancorica Thoth. & D.N.Das | Accepted
Tephrosia uniflora Pers. | Accepted
Tephrosia uniovulata F.Muell. | Accepted
Tephrosia varians (Bailey) C.T.White | Accepted
Tephrosia velutina Spreng. | Accepted
Tephrosia verdickii De Wild. | Accepted
Tephrosia vernicosa C.E.Wood | Accepted
Tephrosia vestita Vogel | Accepted
Tephrosia vicioides Schltdl. | Accepted
Tephrosia viguieri Du Puy & Labat | Accepted
Tephrosia villosa (L.) Pers. | Accepted
Tephrosia virens Pedley | Accepted
Tephrosia virgata H.M.L.Forbes | Accepted
Tephrosia virginiana (L.) Pers. | Accepted
Tephrosia vogelii Hook.f. | Accepted
Tephrosia vohimenaensis Du Puy & Labat | Accepted
Tephrosia watsoniana (Standl.) J.F.Macbr. | Accepted
Tephrosia whyteana Baker f. | Accepted
Tephrosia wynaadensis J.R.Drumm. | Accepted
Tephrosia zambiana Brummitt | Accepted
Tephrosia zollingeri Backer | Accepted
Tephrosia zoutspanbergensis Bremek. | Accepted
Teramnus buettneri (Harms) Baker f. | Accepted
Teramnus flexilis Benth. | Accepted
Teramnus hookerianus A.Sen | Accepted
Teramnus labialis (L.f.) Spreng. | Accepted
Teramnus lanceolifoliolatus (De Wild.) Baker f. | Accepted
Teramnus micans (Baker) Baker f. | Accepted
Teramnus mollis Benth. | Accepted
Teramnus repens (Taub.) Baker f. | Accepted
Teramnus uncinatus (L.) Sw. | Accepted
Teramnus volubilis Sw. | Accepted
Ternatea flagellaris (Benth.) Kuntze | Accepted
Ternatea grandiflora (M. Martens & Galeotti) Kuntze | Accepted
Ternatea rufescens (Benth.) Kuntze | Accepted
Terua vallicola Standl. & F.J.Herm. | Accepted
Tessmannia africana Harms | Accepted
Tessmannia anomala (Micheli) Harms | Accepted
Tessmannia baikiaeoides Hutch. & Dalziel | Accepted
Tessmannia burttii Harms | Accepted
Tessmannia camoneana Torre | Accepted
Tessmannia copallifera J.Leonard | Accepted
Tessmannia dawei J.Leonard | Accepted
Tessmannia densiflora Harms | Accepted
Tessmannia dewildemaniana Harms | Accepted
Tessmannia lescrauwaetii (De Wild.) Harms | Accepted
Tessmannia martiniana Harms | Accepted
Tessmannia yangambiensis J.Leonard | Accepted
Tetraberlinia baregarum Wieringa | Accepted
Tetraberlinia bifoliolata (Harms) Hauman | Accepted
Tetraberlinia korupensis Wieringa | Accepted
Tetraberlinia longiracemosa (A.Chev.) Wieringa | Accepted
Tetraberlinia moreliana Aubrev. | Accepted
Tetraberlinia polyphylla (Harms) Voorh. | Accepted
Tetraberlinia tubmaniana J.Leonard | Accepted
Tetragonolobus erectus (L.) Prokh. | Accepted
Tetrapleura chevalieri (Harms) Baker f. | Accepted
Tetrapleura tetraptera (Schum. & Thonn.) Taub. | Accepted
Tetrapterocarpon geayi Humbert | Accepted
Tetrapterocarpon septentrionalis Du Puy & R.Rabev. | Accepted
Teyleria barbata (Craib) Maesen | Accepted
Teyleria koordersii (Backer) Backer | Accepted
Teyleria tetragona (Merr.) Maesen | Accepted
Thailentadopsis nitida (Vahl) G.P. Lewis & Schrire | Accepted
Thailentadopsis vietnamensis (I.C. Nielsen) G.P. Lewis & Schrire | Accepted
Thermopsis alpina (Pall.) Ledeb. | Accepted
Thermopsis alterniflora Regel & Schmalh. | Accepted
Thermopsis barbata Benth. | Accepted
Thermopsis bargusinensis Czefr. | Accepted
Thermopsis californica S.Watson | Accepted
Thermopsis chinensis S.Moore | Accepted
Thermopsis dahurica Czefr. | Accepted
Thermopsis divaricarpa A.Nelson | Accepted
Thermopsis dolichocarpa V.A.Nikitin | Accepted
Thermopsis fraxinifolia (Torr. & A.Gray) M.A.Curtis | Accepted
Thermopsis gracilis Howell | Accepted
Thermopsis gyirongensis S.Q.Wei | Accepted
Thermopsis inflata Cambess. | Accepted
Thermopsis jacutica Czefr. | Accepted
Thermopsis lanceolata R.Br. | Accepted
Thermopsis longicarpa N.Ulziykh. | Accepted
Thermopsis lupinoides (L.) Link | Accepted
Thermopsis macrophylla Hook. & Arn. | Accepted
Thermopsis mollis (Michx.) A.Gray | Accepted
Thermopsis mongolica Czefr. | Accepted
Thermopsis montana Torr. & A.Gray | Accepted
Thermopsis przewalskii Czefr. | Accepted
Thermopsis rhombifolia (Pursh) Richardson | Accepted
Thermopsis robusta Howell | Accepted
Thermopsis smithiana E.Peter | Accepted
Thermopsis turcica Kit Tan & al. | Accepted
Thermopsis turkestanica Gand. | Accepted
Thermopsis villosa (Walter) Fernald & B.G.Schub. | Accepted
Thermopsis yushuensis S.Q.Wei | Accepted
Thylacanthus ferrugineus Tul. | Accepted
Tibetia coelestis (Diels) H.P.Tsui | Accepted
Tibetia forrestii (Ali) P.C. Li | Accepted
Tibetia himalaica (Baker) H.P.Tsui | Accepted
Tibetia tongolensis (Ulbr.) H.P.Tsui | Accepted
Tibetia yadongensis H.P.Tsui | Accepted
Tibetia yunnanensis (Franch.) H.P.Tsui | Accepted
Tipuana tipu (Benth.) Kuntze | Accepted
Tium naturitense (Payson) Rydb. | Accepted
Toubaouate brevipaniculata (J. Léonard) Aubrév. & Pellegr. | Accepted
Tounatea decipiens (Holmes) Lyons | Accepted
Tounatea grandiflora (Vahl) Pittier | Accepted
Tounatea madagascariensis (Desv.) Baill. | Accepted
Tounatea tomentosa (DC.) Taub. | Accepted
Tournaya gossweileri (Baker f.) SCHMITZ | Accepted
Tragacantha abbreviata (Kar. & Kir.) Kuntze | Accepted
Tragacantha abyssinica (Steud. ex A. Rich.) Kuntze | Accepted
Tragacantha acaulis (Baker) Kuntze | Accepted
Tragacantha acinacifera (Boiss.) Kuntze | Accepted
Tragacantha acmotricha (Bunge) Kuntze | Accepted
Tragacantha acuta (Bunge) Kuntze | Accepted
Tragacantha adunciformis (Boiss.) Kuntze | Accepted
Tragacantha aegobroma (Boiss. & Hohen.) Kuntze | Accepted
Tragacantha agraniotii (Orphanides ex Boiss.) Kuntze | Accepted
Tragacantha albertii (Bunge) Kuntze | Accepted
Tragacantha aliena (A. Gray) Kuntze | Accepted
Tragacantha alpamarcae (A. Gray) Kuntze | Accepted
Tragacantha amara (Pall.) Kuntze | Accepted
Tragacantha amata (Clos) Kuntze | Accepted
Tragacantha ammodendron (Bunge) Kuntze | Accepted
Tragacantha ammotropha (Bunge) Kuntze | Accepted
Tragacantha angarensis (Turcz. ex Bunge) Kuntze | Accepted
Tragacantha ankylotes (Fisch. & C.A. Mey.) Kuntze | Accepted
Tragacantha aprica (Bunge) Kuntze | Accepted
Tragacantha arequipensis (Vogel) Kuntze | Accepted
Tragacantha baetica (L.) Kuntze | Accepted
Tragacantha brackenridgei (A. Gray) Kuntze | Accepted
Tragacantha buhseana (Bunge) Kuntze | Accepted
Tragacantha bustillosii (Clos) Kuntze | Accepted
Tragacantha cadmica (Boiss.) Kuntze | Accepted
Tragacantha callichroa (Boiss.) Kuntze | Accepted
Tragacantha canadensis (L.) Kuntze | Accepted
Tragacantha closiana (Phil.) Kuntze | Accepted
Tragacantha complicata (Gillies ex Hook. & Arn.) Kuntze | Accepted
Tragacantha cracca (DC.) Kuntze | Accepted
Tragacantha cryptantha (Wedd.) Kuntze | Accepted
Tragacantha darumbium (Bertero ex Colla) Kuntze | Accepted
Tragacantha declinata (Willd.) Kuntze | Accepted
Tragacantha decurrens (Boiss.) Kuntze | Accepted
Tragacantha demavendica (Boiss. & Buhse) Kuntze | Accepted
Tragacantha densifolia (Lam.) Kuntze | Accepted
Tragacantha depauperata (Ledeb.) Kuntze | Accepted
Tragacantha dependens (Bunge ex Maxim.) Kuntze | Accepted
Tragacantha dilecta (Phil.) Kuntze | Accepted
Tragacantha drepanophora (Griseb.) Kuntze | Accepted
Tragacantha effusa (Bunge) Kuntze | Accepted
Tragacantha ehrenbergii (Bunge) Kuntze | Accepted
Tragacantha elbrusensis (Boiss.) Kuntze | Accepted
Tragacantha elmaluensis (Bunge) Kuntze | Accepted
Tragacantha elongata (Willd.) Kuntze | Accepted
Tragacantha emarginata (Labill.) Kuntze | Accepted
Tragacantha eremophila (Boiss.) Kuntze | Accepted
Tragacantha eremothamnus (Kar. & Kir.) Kuntze | Accepted
Tragacantha eriacma (Boiss.) Kuntze | Accepted
Tragacantha erioceras (Fisch. & C.A. Mey.) Kuntze | Accepted
Tragacantha eriopoda (Boiss.) Kuntze | Accepted
Tragacantha falciformis (Desf.) Kuntze | Accepted
Tragacantha falconeri (Bunge) Kuntze | Accepted
Tragacantha farcta (Bunge) Kuntze | Accepted
Tragacantha fasciculifolia (Boiss.) Kuntze | Accepted
Tragacantha fenzlii (Boiss.) Kuntze | Accepted
Tragacantha ferruginea (Clos) Kuntze | Accepted
Tragacantha frigida (L.) Kuntze | Accepted
Tragacantha geminiflora (Bonpl.) Kuntze | Accepted
Tragacantha germaini (Phil.) Kuntze | Accepted
Tragacantha geyeri (A. Gray) Kuntze | Accepted
Tragacantha ghazniana (Širj. & Rech. f.) Kamelin | Accepted
Tragacantha gilliesii (Phil.) Kuntze | Accepted
Tragacantha gilva (Boiss.) Kuntze | Accepted
Tragacantha keratensis (Bunge) Kuntze | Accepted
Tragacantha keyserlingii (Bunge) Kuntze | Accepted
Tragacantha koburensis (Bunge) Kuntze | Accepted
Tragacantha laeta (Bunge) Kuntze | Accepted
Tragacantha laxmannii (Jacq.) Kuntze | Accepted
Tragacantha leucomalla (Phil.) Kuntze | Accepted
Tragacantha litorea (Phil.) Kuntze | Accepted
Tragacantha minima (Vogel) Kuntze | Accepted
Tragacantha mollis (Kunth) Kuntze | Accepted
Tragacantha mollissima (Torr.) Kuntze | Accepted
Tragacantha orbignyana (Wedd.) Kuntze | Accepted
Tragacantha ovallensis (Clos) Kuntze | Accepted
Tragacantha penduliflora (Lam.) Kuntze | Accepted
Tragacantha pickeringii (A. Gray) Kuntze | Accepted
Tragacantha placens (Clos) Kuntze | Accepted
Tragacantha procumbens (Hook. & Arn.) Kuntze | Accepted
Tragacantha prostrata (Hook. & Arn.) Kuntze | Accepted
Tragacantha pusilla (Vogel) Kuntze | Accepted
Tragacantha segethii (Phil.) Kuntze | Accepted
Tragacantha sphaerocarpa (Clos) Kuntze | Accepted
Tragacantha subcompressa (A. Gray) Kuntze | Accepted
Tragacantha tabriziana (Buhse) Kuntze | Accepted
Tragacantha thurberi (A. Gray) Kuntze | Accepted
Tragacantha unifulta (L'Hér.) Kuntze | Accepted
Tragacantha uspallatensis (Phil.) Kuntze | Accepted
Tragacantha vesiculosa (Clos) Kuntze | Accepted
Tragacantha volckmannii (Phil.) Kuntze | Accepted
Trifidacanthus unifoliolatus Merr. | Accepted
Trifolium abyssinicum D.Heller | Accepted
Trifolium acaule A.Rich. | Accepted
Trifolium acutiflorum Murb. | Accepted
Trifolium affine C.Presl | Accepted
Trifolium africanum Ser. | Accepted
Trifolium aintabense Boiss. & Hausskn. | Accepted
Trifolium albopurpureum Torr. & A.Gray | Accepted
Trifolium alexandrinum L. | Accepted
Trifolium alpestre L. | Accepted
Trifolium alpinum L. | Accepted
Trifolium amabile Kunth | Accepted
Trifolium ambiguum M.Bieb. | Accepted
Trifolium andersonii A.Gray | Accepted
Trifolium andinum Torr. & A.Gray | Accepted
Trifolium angulatum Waldst. & Kit. | Accepted
Trifolium angustifolium L. | Accepted
Trifolium ankaratrense Bosser | Accepted
Trifolium antucoensis D.Heller | Accepted
Trifolium apertum Bobrov | Accepted
Trifolium argutum Sol. | Accepted
Trifolium arvense L. | Accepted
Trifolium attenuatum Greene | Accepted
Trifolium aureum Pollich | Accepted
Trifolium baccarinii Chiov. | Accepted
Trifolium badium Schreb. | Accepted
Trifolium barbeyi Gibelli & Belli | Accepted
Trifolium barbigerum Torr. | Accepted
Trifolium barnebyi (Isely) Dorn & Lichvar | Accepted
Trifolium beckwithii S.Watson | Accepted
Trifolium bejariense Moric. | Accepted
Trifolium berytheum Boiss. & Blanche | Accepted
Trifolium biebersteinii Boiss. | Accepted
Trifolium bifidum A.Gray | Accepted
Trifolium bilineatum Fresen. | Accepted
Trifolium bithynicum Boiss. | Accepted
Trifolium bivonae Guss. | Accepted
Trifolium bobrovii Khalilov | Accepted
Trifolium bocconei Savi | Accepted
Trifolium boissieri Guss. | Accepted
Trifolium bolanderi A.Gray | Accepted
Trifolium bonanni PRESL | Accepted
Trifolium bordzilowskyi Grossh. | Accepted
Trifolium brachycalycinum (Katzn. & Morley) Katzn. | Accepted
Trifolium brandegei S.Watson | Accepted
Trifolium breweri S.Watson | Accepted
Trifolium brutium Ten. | Accepted
Trifolium buckwestiorum Isely | Accepted
Trifolium bullatum Boiss. & Hausskn. | Accepted
Trifolium burchellianum Ser. | Accepted
Trifolium calcaricum J.L.Collins & Wieboldt | Accepted
Trifolium campestre Schreb. | Accepted
Trifolium canescens Willd. | Accepted
Trifolium carolinianum Michx. | Accepted
Trifolium caucasicum Tausch | Accepted
Trifolium cernuum Brot. | Accepted
Trifolium cheranganiense J.B.Gillett | Accepted
Trifolium cherleri L. | Accepted
Trifolium chilaloense Thulin | Accepted
Trifolium chilense Hook. & Arn. | Accepted
Trifolium ciliolatum Benth. | Accepted
Trifolium cinctum DC. | Accepted
Trifolium clusii Godr. & Gren. | Accepted
Trifolium clypeatum L. | Accepted
Trifolium congestum Guss. | Accepted
Trifolium constantinopolitanum Ser. | Accepted
Trifolium cryptopodium A.Rich. | Accepted
Trifolium cyathiferum Lindl. | Accepted
Trifolium dalmaticum Vis. | Accepted
Trifolium dasyphyllum Torr. & A.Gray | Accepted
Trifolium dasyurum C.Presl | Accepted
Trifolium decorum Chiov. | Accepted
Trifolium depauperatum Desv. | Accepted
Trifolium dichotomum Hook. & Arn. | Accepted
Trifolium dichroanthum Boiss. | Accepted
Trifolium diffusum Ehrh. | Accepted
Trifolium dolopium Gibelli & Belli | Accepted
Trifolium douglasii House | Accepted
Trifolium dubium Sibth. | Accepted
Trifolium echinatum M.Bieb. | Accepted
Trifolium elgonense J.B.Gillett | Accepted
Trifolium elizabethae Grossh. | Accepted
Trifolium eriocephalum Torr. & A.Gray | Accepted
Trifolium eriosphaerum Boiss. | Accepted
Trifolium erubescens Fenzl | Accepted
Trifolium eximium DC. | Accepted
Trifolium foliosum Miniaev | Accepted
Trifolium fontanum Bobrov | Accepted
Trifolium fragiferum L. | Accepted
Trifolium friscanum (S.L. Welsh) S.L. Welsh | Accepted
Trifolium fucatum Lindl. | Accepted
Trifolium gemellum Willd. | Accepted
Trifolium gillettianum Jacq.-Fel. | Accepted
Trifolium glanduliferum Boiss. | Accepted
Trifolium globosum L. | Accepted
Trifolium glomeratum L. | Accepted
Trifolium gordejevii (Kom.) Z.Wei | Accepted
Trifolium gracilentum Torr. & A.Gray | Accepted
Trifolium grandiflorum Schreb. | Accepted
Trifolium gymnocarpon Torr. & A.Gray | Accepted
Trifolium haussknechtii Boiss. | Accepted
Trifolium haydenii Porter | Accepted
Trifolium heldreichianum Hausskn. | Accepted
Trifolium hirtum All. | Accepted
Trifolium howellii S.Watson | Accepted
Trifolium hybridum L. | Accepted
Trifolium incarnatum L. | Accepted
Trifolium infamia-ponertii Greuter | Accepted
Trifolium isthmocarpum Brot. | Accepted
Trifolium juliani Batt. | Accepted
Trifolium kingii S.Watson | Accepted
Trifolium lanceolatum (J.B.Gillett) J.B.Gillett | Accepted
Trifolium lappaceum L. | Accepted
Trifolium latifolium (Hook.) Greene | Accepted
Trifolium latinum Sebast. | Accepted
Trifolium leibergii A.Nelson & J.F.Macbr. | Accepted
Trifolium lemmonii S.Watson | Accepted
Trifolium leucanthum M.Bieb. | Accepted
Trifolium ligusticum Loisel. | Accepted
Trifolium longifoliolum (Hemsl.) House | Accepted
Trifolium longipes Torr. & A.Gray | Accepted
Trifolium lucanicum Guss. | Accepted
Trifolium lugardii Bullock | Accepted
Trifolium lupinaster L. | Accepted
Trifolium macraei Hook. & Arn. | Accepted
Trifolium macrocephalum (Pursh) Poir. | Accepted
Trifolium masaiense J.B.Gillett | Accepted
Trifolium mattirolianum Chiov. | Accepted
Trifolium mazanderanicum Rech.f. | Accepted
Trifolium medium L. | Accepted
Trifolium michelianum Savi | Accepted
Trifolium micranthum Viv. | Accepted
Trifolium microcephalum Pursh | Accepted
Trifolium microdon Hook. & Arn. | Accepted
Trifolium miegeanum Maire | Accepted
Trifolium minutissimum D.Heller & Zohary | Accepted
Trifolium monanthum A.Gray | Accepted
Trifolium montanum L. | Accepted
Trifolium mucronatum Spreng. | Accepted
Trifolium multinerve A.Rich. | Accepted
Trifolium mutabile Port. | Accepted
Trifolium nanum Torr. | Accepted
Trifolium nigrescens Viv. | Accepted
Trifolium noricum Wulfen | Accepted
Trifolium obscurum Savi | Accepted
Trifolium obtusiflorum Hook.f. | Accepted
Trifolium ochroleucon Huds. | Accepted
Trifolium oliganthum Steud. | Accepted
Trifolium ornithopodioides (L.) Sm. | Accepted
Trifolium owyheense Gilkey | Accepted
Trifolium palaestinum Boiss. | Accepted
Trifolium pallescens Schreb. | Accepted
Trifolium pallidum Waldst. & Kit. | Accepted
Trifolium pannonicum Jacq. | Accepted
Trifolium parnassii Boiss. & Spruner | Accepted
Trifolium parryi A.Gray | Accepted
Trifolium patens Schreb. | Accepted
Trifolium patulum Tausch | Accepted
Trifolium pauciflorum d'Urv. | Accepted
Trifolium phleoides Willd. | Accepted
Trifolium physanthum Hook. & Arn. | Accepted
Trifolium physodes M.Bieb. | Accepted
Trifolium pichisermollii J.B.Gillett | Accepted
Trifolium pignantii Fauche & Chaub. | Accepted
Trifolium pilczii Adamovic | Accepted
Trifolium pilulare Boiss. | Accepted
Trifolium pinetorum Greene | Accepted
Trifolium plebeium Boiss. | Accepted
Trifolium plumosum Hook. | Accepted
Trifolium polymorphum Poir. | Accepted
Trifolium polyodon Greene | Accepted
Trifolium polyphyllum (C.A.Mey.) Latsch. | Accepted
Trifolium polystachyum Fresen. | Accepted
Trifolium pratense L. | Accepted
Trifolium pseudostriatum Baker f. | Accepted
Trifolium purpureum Loisel. | Accepted
Trifolium purseglovei J.B.Gillett | Accepted
Trifolium quartinianum A.Rich. | Accepted
Trifolium raddeanum Trautv. | Accepted
Trifolium radicosum Boiss. & Hohen. | Accepted
Trifolium reflexum L. | Accepted
Trifolium repens L. | Accepted
Trifolium resupinatum L. | Accepted
Trifolium retusum L. | Accepted
Trifolium riograndense Burkart | Accepted
Trifolium rubens L. | Accepted
Trifolium rueppellianum Fresen. | Accepted
Trifolium rusbyi Greene | Accepted
Trifolium salmoneum Mouterde | Accepted
Trifolium saxatile All. | Accepted
Trifolium scabrum L. | Accepted
Trifolium schimperi A.Rich. | Accepted
Trifolium scutatum Boiss. | Accepted
Trifolium sebastiani Savi | Accepted
Trifolium semipilosum Fresen. | Accepted
Trifolium seravschanicum Bobrov | Accepted
Trifolium setiferum Boiss. | Accepted
Trifolium simense Fresen. | Accepted
Trifolium sintenisii Freyn | Accepted
Trifolium siskiyouense J.M.Gillett | Accepted
Trifolium somalense Taub. | Accepted
Trifolium spadiceum L. | Accepted
Trifolium spananthum Thulin | Accepted
Trifolium spryginii Belyaeva & Siplivinskii | Accepted
Trifolium spumosum L. | Accepted
Trifolium squamosum L. | Accepted
Trifolium squarrosum L. | Accepted
Trifolium stellatum L. | Accepted
Trifolium steudneri Schweinf. | Accepted
Trifolium stipulaceum Thunb. | Accepted
Trifolium stoloniferum Muhl. | Accepted
Trifolium stolzii Harms | Accepted
Trifolium striatum L. | Accepted
Trifolium strictum L. | Accepted
Trifolium subterraneum L. | Accepted
Trifolium suffocatum L. | Accepted
Trifolium sylvaticum Gerard | Accepted
Trifolium talyschense Chalilov | Accepted
Trifolium tastetii (Pau) Font Quer | Accepted
Trifolium tembense Fresen. | Accepted
Trifolium tenuifolium Ten. | Accepted
Trifolium thalii Vill. | Accepted
Trifolium thompsonii C.V.Morton | Accepted
Trifolium tomentosum L. | Accepted
Trifolium triaristatum Colla | Accepted
Trifolium trichocalyx A.Heller | Accepted
Trifolium trichocephalum M.Bieb. | Accepted
Trifolium trichopterum Pancic | Accepted
Trifolium tumens M.Bieb. | Accepted
Trifolium tunetanum Murb. | Accepted
Trifolium ukingense Harms | Accepted
Trifolium uniflorum L. | Accepted
Trifolium usambarense Taub. | Accepted
Trifolium variegatum Torr. & A.Gray | Accepted
Trifolium vavilovii Eig | Accepted
Trifolium velebiticum Degen | Accepted
Trifolium velenovskyi Vandas | Accepted
Trifolium vernum Phil. | Accepted
Trifolium vesiculosum Savi | Accepted
Trifolium vestitum D.Heller & Zohary | Accepted
Trifolium virginicum Small & Vail | Accepted
Trifolium wentzelianum Harms | Accepted
Trifolium wettsteinii Dorfl. & Hayek | Accepted
Trifolium wigginsii J.M.Gillett | Accepted
Trifolium willdenovii Spreng. | Accepted
Trifolium wormskioldii Lehm. | Accepted
Trigonella adscendens (Nevski) Afan. & Gontsch. | Accepted
Trigonella afghanica Vassilcz. | Accepted
Trigonella anguina Delile | Accepted
Trigonella aphanoneura Rech.f. | Accepted
Trigonella arabica Delile | Accepted
Trigonella aristata (Vassilcz.) Sojak | Accepted
Trigonella astroides Fisch. & C.A.Mey. | Accepted
Trigonella badachschanica Afan. | Accepted
Trigonella balachowskyi Leredde | Accepted
Trigonella balansae Boiss. & Reut. | Accepted
Trigonella berythea Boiss. & Blanche | Accepted
Trigonella bicolor (Boiss. & Balansa) Lassen | Accepted
Trigonella cachemiriana Cambess. | Accepted
Trigonella caelesyriaca Boiss. | Accepted
Trigonella caerulea (L.) Ser. | Accepted
Trigonella calliceras Fisch. | Accepted
Trigonella cancellata Desf. | Accepted
Trigonella capitata Boiss. | Accepted
Trigonella cariensis Boiss. | Accepted
Trigonella cedretorum Vassilcz. | Accepted
Trigonella coerulescens (M.Bieb.) Halacsy | Accepted
Trigonella cretica (L.) Boiss. | Accepted
Trigonella cylindracea Desv. | Accepted
Trigonella dasycarpa (Ser.) Vassilcz. | Accepted
Trigonella edelbergii (Sirj. & Rech.f.) Rech.f. | Accepted
Trigonella elliptica Boiss. | Accepted
Trigonella emodi Benth. | Accepted
Trigonella esculenta Willd. | Accepted
Trigonella falcata Balf.f. | Accepted
Trigonella filipes Boiss. | Accepted
Trigonella fimbriata Benth. | Accepted
Trigonella foenum-graecum L. | Accepted
Trigonella freitagii Vassilcz. | Accepted
Trigonella geminiflora Bunge | Accepted
Trigonella gharuensis Rech.f. | Accepted
Trigonella glabra Thunb. | Accepted
Trigonella gladiata M.Bieb. | Accepted
Trigonella gontscharovii Vassilcz. | Accepted
Trigonella gracilis Benth. | Accepted
Trigonella graeca (Boiss. & Spruner) Boiss. | Accepted
Trigonella grandiflora Bunge | Accepted
Trigonella griffithii Boiss. | Accepted
Trigonella heratensis Rech.f. | Accepted
Trigonella ionantha Rech.f. | Accepted
Trigonella iskanderi Vassilcz. | Accepted
Trigonella kafirniganica Vassilcz. | Accepted
Trigonella koeiei Sirj. & Rech.f. | Accepted
Trigonella korovinii Vassilcz. | Accepted
Trigonella kotschyi Benth. | Accepted
Trigonella laciniata L. | Accepted
Trigonella latialata (Bornm.) Vassilcz. | Accepted
Trigonella laxiflora Aitch. & Baker | Accepted
Trigonella laxissima Vassilcz. | Accepted
Trigonella lilacina Boiss. | Accepted
Trigonella linczevskii Vassilcz. | Accepted
Trigonella lipskyi Sirj. | Accepted
Trigonella lunata Boiss. | Accepted
Trigonella macroglochin Durieu | Accepted
Trigonella marco-poloi Vassilcz. | Accepted
Trigonella maritima Poir. | Accepted
Trigonella media Delile | Accepted
Trigonella obcordata Benth. | Accepted
Trigonella occulta Ser. | Accepted
Trigonella ornithopodioides (L.) Lam. & DC. | Accepted
Trigonella pamirica Boriss. | Accepted
Trigonella podlechii Vassilcz. | Accepted
Trigonella podperae (Sirj.) Vassilcz. | Accepted
Trigonella popovii Korovin | Accepted
Trigonella procumbens (Besser) Rchb. | Accepted
Trigonella pycnotricha Rech.f. | Accepted
Trigonella ramosissima Meffert | Accepted
