speciname | taxstat
Schoenoxiphium distinctum Kukkonen | Accepted
Schoenoxiphium dregeanum Kunth | Accepted
Schoenoxiphium ecklonii Nees | Accepted
Schoenoxiphium filiforme Kük. | Accepted
Schoenoxiphium gracile Cherm. | Accepted
Schoenoxiphium lanceum (Thunb.) Kük. | Accepted
Schoenoxiphium lehmannii (Nees) Kunth ex Steud. | Accepted
Schoenoxiphium madagascariense Cherm. | Accepted
Schoenoxiphium molle Kukkonen | Accepted
Schoenoxiphium perdensum Kukkonen | Accepted
Schoenoxiphium rufum Nees | Accepted
Schoenoxiphium schweickerdtii Merxm. & Podlech | Accepted
Schoenoxiphium sparteum (Wahlenb.) C.B.Clarke | Accepted
Schoenoxiphium strictum Kukkonen | Accepted
Schoenoxiphium thunbergii Nees | Accepted
Schoenus absconditus Kük. | Accepted
Schoenus achaetus (T.Koyama) T.Koyama | Accepted
Schoenus acuminatus R.Br. | Accepted
Schoenus andinus (Phil.) H.Pfeiff. | Accepted
Schoenus andrewsii W.Fitzg. | Accepted
Schoenus antarcticus (Hook.f.) Dusén | Accepted
Schoenus apogon Roem. & Schult. | Accepted
Schoenus armeria (Nees) Boeckeler | Accepted
Schoenus asperocarpus F.Muell. | Accepted
Schoenus badius Rye | Accepted
Schoenus benthamii F.Muell. | Accepted
Schoenus bifidus (Nees) Boeckeler | Accepted
Schoenus biglumis Kük. | Accepted
Schoenus breviculmis Benth. | Accepted
Schoenus brevifolius R.Br. | Accepted
Schoenus brevisetis (R.Br.) Roem. & Schult. | Accepted
Schoenus caespititius W.Fitzg. | Accepted
Schoenus calcatus K.L.Wilson | Accepted
Schoenus calostachyus (R.Br.) Poir. | Accepted
Schoenus calyptratus Kük. | Accepted
Schoenus capillifolius D.A.Cooke | Accepted
Schoenus carsei Cheeseman | Accepted
Schoenus centralis Latz | Accepted
Schoenus clandestinus S.T.Blake | Accepted
Schoenus cruentus (Nees) Benth. | Accepted
Schoenus curvifolius (R.Br.) Roem. & Schult. | Accepted
Schoenus curvulus F.Muell. | Accepted
Schoenus cygneus (Nees) Nees | Accepted
Schoenus deformis (R.Br.) Roem. & Schult. | Accepted
Schoenus delicatulus (Fernald) J.Kern | Accepted
Schoenus discifer Tate | Accepted
Schoenus efoliatus F.Muell. | Accepted
Schoenus elegans S.T.Blake | Accepted
Schoenus ericetorum R.Br. | Accepted
Schoenus evansianus K.L.Wilson | Accepted
Schoenus falcatus R.Br. | Accepted
Schoenus ferrugineus L. | Accepted
Schoenus fluitans Hook.f. | Accepted
Schoenus globifer Nees | Accepted
Schoenus grammatophyllus F.Muell. | Accepted
Schoenus grandiflorus (Nees) F.Muell. | Accepted
Schoenus griffinianus K.L.Wilson | Accepted
Schoenus hexandrus F.Muell. & Tate | Accepted
Schoenus humilis Benth. | Accepted
Schoenus imberbis R.Br. | Accepted
Schoenus indutus Benth. | Accepted
Schoenus insolitus K.L.Wilson | Accepted
Schoenus kennyi (F.M.Bailey) S.T.Blake | Accepted
Schoenus laevigatus W.Fitzg. | Accepted
Schoenus laevinux (Kük.) Ohwi | Accepted
Schoenus lanatus Labill. | Accepted
Schoenus latelaminatus Kük. | Accepted
Schoenus latitans S.T.Blake | Accepted
Schoenus lepidosperma (F.Muell.) K.L.Wilson | Accepted
Schoenus loliaceus Kük. | Accepted
Schoenus longibracteatus Kük. | Accepted
Schoenus lymansmithii M.T.Strong | Accepted
Schoenus maschalinus Roem. & Schult. | Accepted
Schoenus melanostachys R.Br. | Accepted
Schoenus minutulus F.Muell. | Accepted
Schoenus moorei Benth. | Accepted
Schoenus multiglumis Benth. | Accepted
Schoenus nanus (Nees) Benth. | Accepted
Schoenus natans (F.Muell.) Benth. | Accepted
Schoenus nigricans L. | Accepted
Schoenus nitens (R.Br.) Roem. & Schult. | Accepted
Schoenus nudifructus C.Chen | Accepted
Schoenus obtusifolius (Nees) Boeckeler | Accepted
Schoenus odontocarpus F.Muell. | Accepted
Schoenus ornithopodioides (Kük.) S.T.Blake | Accepted
Schoenus paludosus (R.Br.) Roem. & Schult. | Accepted
Schoenus pauciflorus (Hook.f.) Hook.f. | Accepted
Schoenus pedicellatus (R.Br.) Roem. & Schult. | Accepted
Schoenus pennisetis S.T.Blake | Accepted
Schoenus pleiostemoneus F.Muell. | Accepted
Schoenus plumosus Rye | Accepted
Schoenus punctatus R.Br. | Accepted
Schoenus pygmaeus S.T.Blake | Accepted
Schoenus racemosus J.M.Black | Accepted
Schoenus rhynchosporoides (Steud.) Kük. | Accepted
Schoenus rigens S.T.Blake | Accepted
Schoenus rodwayanus W.Fitzg. | Accepted
Schoenus scabripes Benth. | Accepted
Schoenus scheuchzeri Brügger | Accepted
Schoenus sculptus (Nees) Boeckeler | Accepted
Schoenus sesquispicula C.B.Clarke | Accepted
Schoenus setiformis S.T.Blake | Accepted
Schoenus sinensis Hand.-Mazz. | Accepted
Schoenus smitinandii T.Koyama | Accepted
Schoenus sparteus R.Br. | Accepted
Schoenus subaphyllus Kük. | Accepted
Schoenus subbarbatus Kük. | Accepted
Schoenus subbulbosus Benth. | Accepted
Schoenus subfascicularis Kük. | Accepted
Schoenus subflavus Kük. | Accepted
Schoenus sublateralis (Steud.) C.B.Clarke | Accepted
Schoenus sublaxus Kük. | Accepted
Schoenus submicrostachyus Kük. | Accepted
Schoenus tendo (Hook.f.) Banks & Sol. ex Hook.f. | Accepted
Schoenus tenellus Benth. | Accepted
Schoenus tenuissimus Benth. | Accepted
Schoenus tesquorum J.M.Black | Accepted
Schoenus trachycarpus F.Muell. | Accepted
Schoenus turbinatus (R.Br.) Roem. & Schult. | Accepted
Schoenus unispiculatus F.Muell. ex Benth. | Accepted
Schoenus vaginatus Benth. | Accepted
Schoenus variicellae Rye | Accepted
Schoenus villosus R.Br. | Accepted
Schoenus yarrabensis Domin | Accepted
Scirpodendron bogneri S.S.Hooper | Accepted
Scirpodendron ghaeri (Gaertn.) Merr. | Accepted
Scirpoides burkei (C.B.Clarke) Goetgh., Muasya & D.A.Simpson | Accepted
Scirpoides dioecus (Kunth) Browning | Accepted
Scirpoides holoschoenus (L.) Soják | Accepted
Scirpus ancistrochaetus Schuyler | Accepted
Scirpus angustisquamis Beetle | Accepted
Scirpus asper J.Presl & C.Presl | Accepted
Scirpus atrocinctus Fernald | Accepted
Scirpus atrovirens Willd. | Accepted
Scirpus chen-moui Tang & F.T.Wang | Accepted
Scirpus chuanus Tang & F.T.Wang | Accepted
Scirpus chunianus Tang & F.T.Wang | Accepted
Scirpus clemensiae (Kük.) Kük. | Accepted
Scirpus colchicus Kimer. | Accepted
Scirpus congdonii Britton | Accepted
Scirpus cyperinus (L.) Kunth | Accepted
Scirpus dialgamensis Majeed Kak & Javeid | Accepted
Scirpus diffusus Schuyler | Accepted
Scirpus dioicus Y.N.Lee & Y.C.Oh | Accepted
Scirpus divaricatus Elliott | Accepted
Scirpus expansus Fernald | Accepted
Scirpus falsus C.B.Clarke | Accepted
Scirpus ficinioides Kunth | Accepted
Scirpus filipes C.B.Clarke | Accepted
Scirpus flaccidifolius (Fernald) Schuyler | Accepted
Scirpus fohaiensis Tang & F.T.Wang | Accepted
Scirpus fragrans Ruiz & Pav. | Accepted
Scirpus fuirenoides Maxim. | Accepted
Scirpus georgianus R.M.Harper | Accepted
Scirpus hainanensis S.M.Huang | Accepted
Scirpus hattorianus Makino | Accepted
Scirpus huae T.Koyama | Accepted
Scirpus jingmenensis Tang & F.T.Wang | Accepted
Scirpus kalmussii Aschers., Abrom. & Graebn. | Accepted
Scirpus karuisawensis Makino | Accepted
Scirpus karuizawensis Makino | Accepted
Scirpus kimsonensis N.K.Khoi | Accepted
Scirpus kunkelii Barros | Accepted
Scirpus lineatus Michx. | Accepted
Scirpus longii Fernald | Accepted
Scirpus lushanensis Ohwi | Accepted
Scirpus mattfeldianus Kük. | Accepted
Scirpus maximowiczii C.B.Clarke | Accepted
Scirpus melanocaulos Phil. | Accepted
Scirpus microcarpus J.Presl & C.Presl | Accepted
Scirpus mitsukurianus Makino | Accepted
Scirpus molinianus Beetle | Accepted
Scirpus monocephalus J.Q.He | Accepted
Scirpus naikianus M.A.Wadood Khan | Accepted
Scirpus orientalis Ohwi | Accepted
Scirpus pallidus (Britton) Fernald | Accepted
Scirpus paniculatocorymbosus Kük. | Accepted
Scirpus peckii Britton | Accepted
Scirpus pedicellatus Fernald | Accepted
Scirpus pendulus Muhl. | Accepted
Scirpus petelotii Gross | Accepted
Scirpus pinguiculus C.B.Clarke | Accepted
Scirpus polyphyllus Vahl | Accepted
Scirpus polystachyus F.Muell. | Accepted
Scirpus pseudoarticulatus L.K.Dai & S.M.Huang | Accepted
Scirpus radicans Schkuhr | Accepted
Scirpus reichei Boeckeler | Accepted
Scirpus rongchengensis F.Z.Li | Accepted
Scirpus rosthornii Diels | Accepted
Scirpus spegazzinianus Barros | Accepted
Scirpus sylvaticus L. | Accepted
Scirpus ternatanus Reinw. ex Miq. | Accepted
Scirpus trachycaulos Phil. | Accepted
Scirpus triquetriformis T.V. Egorova | Accepted
Scirpus trisetosus Tang & F.T.Wang | Accepted
Scirpus wichurae Boeckeler | Accepted
Scleria abortiva Nees ex Kunth | Accepted
Scleria acanthocarpa Boeckeler | Accepted
Scleria achtenii De Wild. | Accepted
Scleria adpressohirta (Kük.) E.A.Rob. | Accepted
Scleria afroreflexa Lye | Accepted
Scleria alpina Core | Accepted
Scleria amazonica Camelb., M.T.Strong & Goetgh. | Accepted
Scleria anceps Liebm. | Accepted
Scleria andringitrensis Cherm. | Accepted
Scleria angusta Nees ex Kunth | Accepted
Scleria angustifolia E.A.Rob. | Accepted
Scleria annularis Steud. | Accepted
Scleria anomala (Steud.) J.Raynal | Accepted
Scleria arcuata E.A.Rob. | Accepted
Scleria arguta (Nees) Steud. | Accepted
Scleria aromatica Core | Accepted
Scleria assamica (C.B.Clarke) D.M.Verma | Accepted
Scleria atroglumis D.A.Simpson | Accepted
Scleria balansae Maury ex Micheli | Accepted
Scleria baldwinii (Torr.) Steud. | Accepted
Scleria bambariensis Cherm. | Accepted
Scleria baroni-clarkei De Wild. | Accepted
Scleria baronii C.B.Clarke ex Cherm. | Accepted
Scleria benthamii C.B.Clarke | Accepted
Scleria bequaertii De Wild. | Accepted
Scleria bicolor Nelmes | Accepted
Scleria biflora Roxb. | Accepted
Scleria boivinii Steud. | Accepted
Scleria boniana Boeckeler | Accepted
Scleria borii D.M.Verma | Accepted
Scleria bourgeaui Boeckeler | Accepted
Scleria bracteata Cav. | Accepted
Scleria bradei Gross | Accepted
Scleria brownii Kunth | Accepted
Scleria buekiana Schltdl. | Accepted
Scleria buettneri Boeckeler | Accepted
Scleria bulbifera Hochst. ex A.Rich. | Accepted
Scleria burchellii C.B.Clarke | Accepted
Scleria calcicola E.A.Rob. | Accepted
Scleria camaratensis Core | Accepted
Scleria canescens Boeckeler | Accepted
Scleria carphiformis Ridl. | Accepted
Scleria castanea Core | Accepted
Scleria catharinensis Boeckeler | Accepted
Scleria catophylla C.B.Clarke | Accepted
Scleria chevalieri J.Raynal | Accepted
Scleria chlorocalyx E.A.Rob. | Accepted
Scleria ciliaris Nees | Accepted
Scleria ciliata Michx. | Accepted
Scleria clarkei Lindm. | Accepted
Scleria clathrata Hochst. ex A.Rich. | Accepted
Scleria colorata Core | Accepted
Scleria comosa (Nees) Steud. | Accepted
Scleria complanata Boeckeler | Accepted
Scleria composita (Nees) Boeckeler | Accepted
Scleria corymbosa Roxb. | Accepted
Scleria cuyabensis Pilg. | Accepted
Scleria cyathophora Holttum | Accepted
Scleria cyperina Kunth | Accepted
Scleria delicatula Nelmes | Accepted
Scleria densispicata (C.B.Clarke) J.Kern | Accepted
Scleria depauperata Boeckeler | Accepted
Scleria depressa (C.B.Clarke) Nelmes | Accepted
Scleria distans Poir. | Accepted
Scleria dregeana Kunth | Accepted
Scleria dulungensis P.C.Li | Accepted
Scleria eggersiana Boeckeler | Accepted
Scleria elongatissima Piérart | Accepted
Scleria erythrorrhiza Ridl. | Accepted
Scleria fauriei Ohwi | Accepted
Scleria filiculmis Boeckeler | Accepted
Scleria flagellum-nigrorum P.J.Bergius | Accepted
Scleria flexuosa Boeckeler | Accepted
Scleria foliosa Hochst. ex A.Rich. | Accepted
Scleria foveolata Cav. | Accepted
Scleria friesii Kük. | Accepted
Scleria fujianensis G.P.Li | Accepted
Scleria fulvipilosa E.A.Rob. | Accepted
Scleria georgiana Core | Accepted
Scleria glabra Boeckeler | Accepted
Scleria globonux C.B.Clarke | Accepted
Scleria goossensii De Wild. | Accepted
Scleria gracillima Boeckeler | Accepted
Scleria greigiifolia (Ridl.) C.B.Clarke | Accepted
Scleria guineensis J.Raynal | Accepted
Scleria harlandii Hance | Accepted
Scleria havanensis Britton | Accepted
Scleria hildebrandtii Boeckeler | Accepted
Scleria hilsenbergii Ridl. | Accepted
Scleria hirta Boeckeler | Accepted
Scleria hirtella Sw. | Accepted
Scleria hispidior (C.B.Clarke) Nelmes | Accepted
Scleria hispidula Hochst. ex A.Rich. | Accepted
Scleria huberi C.B.Clarke | Accepted
Scleria induta Turrill | Accepted
Scleria interrupta Rich. | Accepted
Scleria iostephana Nelmes | Accepted
Scleria jiangchengensis Y.Y.Qian | Accepted
Scleria junghuhniana Boeckeler | Accepted
Scleria kerrii Turrill | Accepted
Scleria khasiana Boeckeler | Accepted
Scleria killipiana Britton | Accepted
Scleria kindtiana Graebn. | Accepted
Scleria kwangtungensis Chun & F.C.How | Accepted
Scleria lacustris C.Wright | Accepted
Scleria laeviformis Tang & F.T.Wang | Accepted
Scleria lagoensis Boeckeler | Accepted
Scleria latifolia Sw. | Accepted
Scleria laxa R.Br. | Accepted
Scleria laxiflora Gross | Accepted
Scleria leptostachya Kunth | Accepted
Scleria levis Retz. | Accepted
Scleria lingulata C.B.Clarke | Accepted
Scleria lithosperma (L.) Sw. | Accepted
Scleria longigluma Kük. | Accepted
Scleria longispiculata Nelmes | Accepted
Scleria lucentinigricans E.A.Rob. | Accepted
Scleria macbrideana Gross | Accepted
Scleria mackaviensis Boeckeler | Accepted
Scleria macrogyne C.B.Clarke | Accepted
Scleria macrolomioides H.Pfeiff. | Accepted
Scleria macrophylla J.Presl & C.Presl | Accepted
Scleria madagascariensis Boeckeler | Accepted
Scleria martii (Nees) Steud. | Accepted
Scleria melaleuca Rchb. ex Schltdl. & Cham. | Accepted
Scleria melanomphala Kunth | Accepted
Scleria melanotricha Hochst. & A.Rich. | Accepted
Scleria melicoides Schltdl. | Accepted
Scleria microcarpa Nees ex Kunth | Accepted
Scleria mikawana Makino | Accepted
Scleria millespicula T.Koyama | Accepted
Scleria minima C.B.Clarke | Accepted
Scleria minor (Britton) W.Stone | Accepted
Scleria mitis P.J.Bergius | Accepted
Scleria monticola Nelmes ex Napper | Accepted
Scleria motemboensis Britton | Accepted
Scleria motleyi C.B.Clarke | Accepted
Scleria mucronata Poir. | Accepted
Scleria muehlenbergii Steud. | Accepted
Scleria multilacunosa T.Koyama | Accepted
Scleria mutoensis Nakai | Accepted
Scleria myricocarpa Kunth | Accepted
Scleria nankingensis Tang & F.T.Wang | Accepted
Scleria natalensis Boeckeler ex C.B.Clarke | Accepted
Scleria naumanniana Boeckeler | Accepted
Scleria neesii Kunth | Accepted
Scleria neocaledonica Rendle | Accepted
Scleria neogranatensis C.B.Clarke | Accepted
Scleria novae-hollandiae Boeckeler | Accepted
Scleria nyasensis C.B.Clarke | Accepted
Scleria oblata S.T.Blake ex J.Kern | Accepted
Scleria obtusa Core | Accepted
Scleria oligantha Michx. | Accepted
Scleria oligochondra Nelmes | Accepted
Scleria orchardii C.D.Adams | Accepted
Scleria ovinux J.Raynal ex Fosberg | Accepted
Scleria pachyrrhyncha Nelmes | Accepted
Scleria panicoides Kunth | Accepted
Scleria papuana J.Kern | Accepted
Scleria parallella C.B.Clarke | Accepted
Scleria parvula Steud. | Accepted
Scleria patula E.A.Rob. | Accepted
Scleria pauciflora Muhl. ex Willd. | Accepted
Scleria paupercula E.A.Rob. | Accepted
Scleria pergracilis (Nees) Kunth | Accepted
Scleria pernambucana Luceño & M.Alves | Accepted
Scleria perpusilla Cherm. | Accepted
Scleria pilosa Boeckeler | Accepted
Scleria pilosissima Britton | Accepted
Scleria plusiophylla Steud. | Accepted
Scleria poeppigii (Nees) Steud. | Accepted
Scleria poiformis Retz. | Accepted
Scleria poklei M.A.Wadood Khan | Accepted
Scleria polycarpa Boeckeler | Accepted
Scleria polyrrhiza E.A.Rob. | Accepted
Scleria pooides Ridl. | Accepted
Scleria porphyrocarpa E.A.Rob. | Accepted
Scleria procumbens E.A.Rob. | Accepted
Scleria psilorrhiza C.B.Clarke | Accepted
Scleria pulchella Ridl. | Accepted
Scleria purdiei C.B.Clarke | Accepted
Scleria purpurascens Steud. | Accepted
Scleria pusilla Pilg. | Accepted
Scleria racemosa Poir. | Accepted
Scleria ramosa C.B.Clarke | Accepted
Scleria rehmannii C.B.Clarke | Accepted
Scleria reticularis Michx. | Accepted
Scleria retroserrata Kük. | Accepted
Scleria richardsiae E.A.Rob. | Accepted
Scleria robinsoniana J.Raynal | Accepted
Scleria robusta Camelb. & Goetgh. | Accepted
Scleria rugosa R.Br. | Accepted
Scleria rutenbergiana Boeckeler | Accepted
Scleria scabra Willd. | Accepted
Scleria scabriuscula Schltdl. | Accepted
Scleria scandens Core | Accepted
Scleria schenskyana Boeckeler | Accepted
Scleria schiedeana Schltdl. | Accepted
Scleria schimperiana Boeckeler | Accepted
Scleria schmitzii Piérart | Accepted
Scleria schulzii Barros | Accepted
Scleria scindens Nees ex Kunth | Accepted
Scleria scrobiculata Nees & Meyen | Accepted
Scleria secans (L.) Urb. | Accepted
Scleria sellowiana Kunth | Accepted
Scleria setulosociliata Boeckeler | Accepted
Scleria sheilae J.Raynal | Accepted
Scleria sieberi Nees | Accepted
Scleria skutchii M.T.Strong & J.R.Grant | Accepted
Scleria sobolifer E.F.Franklin | Accepted
Scleria sororia Kunth | Accepted
Scleria sphacelata F.Muell. | Accepted
Scleria sphaerocarpa (E.A.Rob.) Napper | Accepted
Scleria spicata (Spreng.) J.F.Macbr. | Accepted
Scleria spiciformis Benth. | Accepted
Scleria splitgerberiana Henrard ex Uittien | Accepted
Scleria sprucei C.B.Clarke | Accepted
Scleria staheliana Uittien | Accepted
Scleria stenophylla Core | Accepted
Scleria stereorrhiza C.Wright ex C.B.Clarke | Accepted
Scleria stipitata Uittien | Accepted
Scleria stipularis Nees | Accepted
Scleria stocksiana Boeckeler | Accepted
Scleria suaveolens Nelmes | Accepted
Scleria sumatrensis Retz. | Accepted
Scleria swamyi Govind. | Accepted
Scleria tenacissima (Nees) Steud. | Accepted
Scleria tenella Kunth | Accepted
Scleria tepuiensis Core | Accepted
Scleria terrestris (L.) Fassett | Accepted
Scleria tessellata Willd. | Accepted
Scleria testacea Nees ex Kunth | Accepted
Scleria thwaitesiana Boeckeler | Accepted
Scleria tonkinensis C.B.Clarke | Accepted
Scleria transvaalensis E.F.Franklin | Accepted
Scleria trialata Poir. | Accepted
Scleria tricuspidata S.T.Blake | Accepted
Scleria triglomerata Michx. | Accepted
Scleria triquetra M.T.Strong | Accepted
Scleria trisulcata G.P.Li | Accepted
Scleria tropicalis M.T.Strong | Accepted
Scleria tryonii Domin | Accepted
Scleria uleana Boeckeler | Accepted
Scleria unguiculata E.A.Rob. | Accepted
Scleria vaginata Steud. | Accepted
Scleria valdemuricata Kük. | Accepted
Scleria variegata (Nees) Steud. | Accepted
Scleria venezuelensis Core | Accepted
Scleria verrucosa Willd. | Accepted
Scleria verticillata Muhl. ex Willd. | Accepted
Scleria veseyfitzgeraldii E.A.Rob. | Accepted
Scleria vichadensis F.J.Herm. | Accepted
Scleria violacea Pilg. | Accepted
Scleria virgata (Nees) Steud. | Accepted
Scleria vogelii C.B.Clarke | Accepted
Scleria warmingiana Boeckeler | Accepted
Scleria welwitschii C.B.Clarke | Accepted
Scleria williamsii Gross | Accepted
Scleria woodii C.B.Clarke | Accepted
Scleria wrightiana Boeckeler | Accepted
Scleria xerophila E.A.Rob. | Accepted
Scleria zambesica E.A.Rob. | Accepted
Sphaerocyperus erinaceus (Ridl.) Lye | Accepted
Stenophyllus barbatus (Rottb.) Fyson | Accepted
Stenophyllus trifidus (Kunth) H. Pfeiff. | Accepted
Sumatroscirpus junghuhnii (Miq.) Oteng-Yeb. | Accepted
Tetraria australiensis C.B.Clarke | Accepted
Tetraria autumnalis Levyns | Accepted
Tetraria bachmannii Kük. | Accepted
Tetraria bolusii C.B.Clarke | Accepted
Tetraria borneensis J.Kern | Accepted
Tetraria brachyphylla Levyns | Accepted
Tetraria bromoides (Lam.) H.Pfeiff. | Accepted
Tetraria burmanni (Vahl) C.B.Clarke | Accepted
Tetraria capillacea (Thunb.) C.B.Clarke | Accepted
Tetraria capillaris (F.Muell.) J.M.Black | Accepted
Tetraria capitata Kük. | Accepted
Tetraria compacta Levyns | Accepted
Tetraria compar (L.) P.Beauv. | Accepted
Tetraria compressa Turrill | Accepted
Tetraria crassa Levyns | Accepted
Tetraria crinifolia (Nees) C.B.Clarke | Accepted
Tetraria cuspidata (Rottb.) C.B.Clarke | Accepted
Tetraria exilis Levyns | Accepted
Tetraria eximia C.B.Clarke | Accepted
Tetraria fasciata (Rottb.) C.B.Clarke | Accepted
Tetraria ferruginea C.B.Clarke | Accepted
Tetraria fimbriolata (Nees) C.B.Clarke | Accepted
Tetraria flexuosa (Thunb.) C.B.Clarke | Accepted
Tetraria fourcadei Turrill & Schönland | Accepted
Tetraria galpinii Schönland & Turrill | Accepted
Tetraria gracilis Turrill | Accepted
Tetraria graminifolia Levyns | Accepted
Tetraria involucrata (Rottb.) C.B.Clarke | Accepted
Tetraria ligulata (Boeckeler) C.B.Clarke | Accepted
Tetraria macowaniana B.L.Burtt | Accepted
Tetraria maculata Schönland & Turrill | Accepted
Tetraria microcarpa S.T.Blake | Accepted
Tetraria microstachys (Vahl) H.Pfeiff. | Accepted
Tetraria mlanjensis J.Raynal | Accepted
Tetraria natalensis (C.B.Clarke) T.Koyama | Accepted
Tetraria nigrovaginata (Nees) C.B.Clarke | Accepted
Tetraria octandra (Nees) Kük. | Accepted
Tetraria paludosa Levyns | Accepted
Tetraria picta (Boeckeler) C.B.Clarke | Accepted
Tetraria pillansii Levyns | Accepted
Tetraria pleosticha C.B.Clarke | Accepted
Tetraria pubescens Schönland & Turrill | Accepted
Tetraria pygmaea Levyns | Accepted
Tetraria robusta (Kunth) C.B.Clarke | Accepted
Tetraria scariosa Kük. | Accepted
Tetraria schonlandii Turrill | Accepted
Tetraria secans C.B.Clarke | Accepted
Tetraria spiralis (Hochst.) C.B.Clarke | Accepted
Tetraria sylvatica (Nees) C.B.Clarke | Accepted
Tetraria thermalis (L.) C.B.Clarke | Accepted
Tetraria triangularis (Boeckeler) C.B.Clarke | Accepted
Tetraria usambarensis K.Schum. | Accepted
Tetraria ustulata (L.) C.B.Clarke | Accepted
Tetraria vaginata Schönland & Turrill | Accepted
Tetraria variabilis Levyns | Accepted
Trachystylis stradbrokensis (Domin) Kük. | Accepted
Trianoptiles capensis (Steud.) Harv. | Accepted
Trianoptiles solitaria (C.B.Clarke) Levyns | Accepted
Trianoptiles stipitata Levyns | Accepted
Trichophorum alpinum (L.) Pers. | Accepted
Trichophorum caespitosum (L.) Hartman | Accepted
Trichophorum cespitosum (L.) Hartm. | Accepted
Trichophorum clintonii (A.Gray) S.G.Sm. | Accepted
Trichophorum dolichocarpum Zakirov | Accepted
Trichophorum planifolium (Spreng.) Palla | Accepted
Trichophorum pumilum (Vahl) Schinz & Thell. | Accepted
Trichophorum rigidum (Steud.) Goetgh., Muasya & D.A.Simpson | Accepted
Trichophorum schansiense Hand.-Mazz. | Accepted
Trichophorum subcapitatum (Thwaites & Hook.) D.A.Simpson | Accepted
Trichophorum uniflorum (Trautv.) Malyschev & Lukitsch. | Accepted
Trichoschoenus bosseri J.Raynal | Accepted
Tricostularia compressa Nees | Accepted
Tricostularia guillauminii (Kük.) J.Raynal | Accepted
Tricostularia neesii Nees | Accepted
Tricostularia pauciflora (R.Br.) Benth. | Accepted
Tricostularia undulata (Thwaites) J.Kern | Accepted
Trilepis alcatrazensis Gilly | Accepted
Trilepis ciliatifolia T.Koyama | Accepted
Trilepis eximia (C.B.Clarke) H.Pfeiff. | Accepted
Trilepis kanukuensis Gilly | Accepted
Trilepis lhotzkiana Nees | Accepted
Trilepis microstachya (C.B.Clarke) H.Pfeiff. | Accepted
Trilepis tenuis Vitta | Accepted
Uncinia affinis (Colenso ex C.B.Clarke) Hamlin | Accepted
Uncinia andina G.A.Wheeler | Accepted
Uncinia angustifolia Hamlin | Accepted
Uncinia araucana G.A.Wheeler | Accepted
Uncinia aspericaulis G.A.Wheeler | Accepted
Uncinia astonii Hamlin | Accepted
Uncinia aucklandica Hamlin | Accepted
Uncinia austroamericana G.A.Wheeler | Accepted
Uncinia banksii Boott | Accepted
Uncinia brevicaulis (Thouars) Kunth | Accepted
Uncinia caespitosa Colenso ex Boott | Accepted
Uncinia chilensis G.A.Wheeler | Accepted
Uncinia clavata (Kük.) Hamlin | Accepted
Uncinia compacta R.Br. | Accepted
Uncinia costata Kük. | Accepted
Uncinia dawsonii Hamlin | Accepted
Uncinia debilior F.Muell. | Accepted
Uncinia dikei Nelmes | Accepted
Uncinia distans Colenso ex Boott | Accepted
Uncinia divaricata Boott | Accepted
Uncinia douglasii Boott | Accepted
Uncinia drucei Hamlin | Accepted
Uncinia ecuadorensis G.A.Wheeler & Goetgh. | Accepted
Uncinia egmontiana Hamlin | Accepted
Uncinia elegans (Kük.) Hamlin | Accepted
Uncinia erinacea (Cav.) Pers. | Accepted
Uncinia ferruginea Boott | Accepted
Uncinia filiformis Colenso ex Boott | Accepted
Uncinia flaccida S.T.Blake | Accepted
Uncinia fuscovaginata Kük. | Accepted
Uncinia gracilenta Hamlin | Accepted
Uncinia hamata (Sw.) Urb. | Accepted
Uncinia hookeri Boott | Accepted
Uncinia involuta Hamlin | Accepted
Uncinia koyamae Gómez-Laur. | Accepted
Uncinia lacustris G.A.Wheeler | Accepted
Uncinia laxiflora Petrie | Accepted
Uncinia lechleriana Steud. | Accepted
Uncinia leptostachya Raoul | Accepted
Uncinia longifructus (Kük.) Petrie | Accepted
Uncinia macloviana Gaudich. | Accepted
Uncinia macloviformis G.A.Wheeler | Accepted
Uncinia macrolepis Decne. | Accepted
Uncinia macrophylla Steud. | Accepted
Uncinia multifaria Nees ex Boott | Accepted
Uncinia negeri Kük. | Accepted
Uncinia nemoralis K.L.Wilson | Accepted
Uncinia obtusifolia Heenan | Accepted
Uncinia paludosa G.A.Wheeler & Goetgh. | Accepted
Uncinia perplexa Heenan & de Lange | Accepted
Uncinia phleoides (Cav.) Pers. | Accepted
Uncinia purpurata Petrie | Accepted
Uncinia rapaensis H.St.John | Accepted
Uncinia riparia R.Br. | Accepted
Uncinia rubra Colenso ex Boott | Accepted
Uncinia rubrovaginata Hamlin | Accepted
Uncinia scabra Colenso ex Boott | Accepted
Uncinia scabriuscula G.A.Wheeler | Accepted
Uncinia silvestris Hamlin | Accepted
Uncinia sinclairii Boott ex Hook.f. | Accepted
Uncinia strictissima (Kük.) Petrie | Accepted
Uncinia subsacculata G.A.Wheeler & Goetgh. | Accepted
Uncinia sulcata K.L.Wilson | Accepted
Uncinia tenella R.Br. | Accepted
Uncinia tenuifolia G.A.Wheeler & Goetgh. | Accepted
Uncinia tenuis Poepp. ex Kunth | Accepted
Uncinia triquetra Kük. | Accepted
Uncinia uncinata (L.f.) Kük. | Accepted
Uncinia viridis (C.B.Clarke) Edgar | Accepted
Uncinia zotovii Hamlin | Accepted
Volkiella disticha Merxm. & Czech | Accepted
