genusid | speciesid | latinname | namezh
131474 | 200013858 | Sterculia impressinervis | 凹脉苹婆
131474 | 200013859 | Sterculia kingtungensis | 大叶苹婆
131474 | 242350513 | Sterculia lanceifolia | 西蜀苹婆
131474 | 200013861 | Sterculia lanceolata | 假苹婆
131474 | 200013862 | Sterculia micrantha | 小花苹婆
131474 | 250077042 | Sterculia monosperma | 苹婆
131474 | 250077043 | Sterculia monosperma var. monosperma | 苹婆(原变种)
131474 | 250077044 | Sterculia monosperma var. subspontanea | 野生苹婆
131474 | 200013864 | Sterculia pexa | 家麻树
131474 | 200013865 | Sterculia pinbienensis | 屏边苹婆
131474 | 200013866 | Sterculia principis | 基苹婆
131474 | 200013867 | Sterculia scandens | 河口苹婆
131474 | 250077045 | Sterculia simaoensis | 思茅苹婆
131474 | 200013868 | Sterculia subnobilis | 罗浮苹婆
131474 | 200013869 | Sterculia subracemosa | 信宜苹婆
131474 | 200013870 | Sterculia tonkinensis | 北越苹婆
131474 | 200013871 | Sterculia villosa | 绒毛苹婆
131474 | 250077046 | Sterculia yuanjiangensis | 元江苹婆
132784 | 200013872 | Theobroma cacao | 可可
134748 | 200013873 | Waltheria indica | 蛇婆子
131825 | 200023002 | Stylidium tenellum | 狭叶花柱草
131825 | 200023003 | Stylidium uliginosum | 花柱草
101156 | 200017707 | Alniphyllum eberhardtii | 滇赤杨叶
101156 | 200017708 | Alniphyllum fortunei | 赤杨叶
101156 | 210000034 | Alniphyllum pterospermum | 台湾赤杨叶
104701 | 210000123 | Bruinsmia polysperma | 歧序安息香
114485 | 200017710 | Halesia macgregorii | 银钟花
115889 | 200017711 | Huodendron biaristatum | 双齿山茉莉
115889 | 210000721 | Huodendron biaristatum var. biaristatum |  
115889 | 200017712 | Huodendron biaristatum var. parviflorum | 岭南山茉莉
115889 | 200017713 | Huodendron tibeticum | 西藏山茉莉
115889 | 200017714 | Huodendron tomentosum | 绒毛山茉莉
115889 | 210000722 | Huodendron tomentosum var. guangxiensis |  
115889 | 210000723 | Huodendron tomentosum var. tomentosum |  
120175 | 200017716 | Melliodendron xylocarpum | 陀螺果
124018 | 200017717 | Parastyrax lacei | 茉莉果
124018 | 200017718 | Parastyrax macrophyllus | 大叶茉莉果
127523 | 200017719 | Pterostyrax corymbosus | 小叶白辛树
127523 | 200017720 | Pterostyrax psilophyllus | 白辛树
128081 | 210001873 | Rehderodendron gongshanense | 贡山木瓜红
128081 | 200017721 | Rehderodendron indochinense | 越南木瓜红
128081 | 200017722 | Rehderodendron kwangtungense | 广东木瓜红
128081 | 200017723 | Rehderodendron kweichowense | 贵州木瓜红
128081 | 200017724 | Rehderodendron macrocarpum | 木瓜红
130425 | 200017725 | Sinojackia dolichocarpa | 长果秤锤树
130425 | 200017726 | Sinojackia henryi | 棱果秤锤树
130425 | 250073577 | Sinojackia huangmeiensis |  
130425 | 242001061 | Sinojackia microcarpa |  
130425 | 210002088 | Sinojackia oblongicarpa |  
130425 | 200017727 | Sinojackia rehderiana | 狭果秤锤树
130425 | 210002089 | Sinojackia sarcocarpa | 肉果秤锤树
130425 | 200017728 | Sinojackia xylocarpa | 秤锤树
130425 | 250064124 | Sinojackia xylocarpa var. leshanensis |  
131861 | 200017729 | Styrax agrestis | 喙果安息香
131861 | 200017730 | Styrax argentifolius | 银叶安息香
131861 | 210002124 | Styrax bashanensis | 巴山安息香
131861 | 210002125 | Styrax benzoides | 滇南安息香
131861 | 200017732 | Styrax calvescens | 灰叶安息香
131861 | 200017733 | Styrax chinensis | 中华安息香
131861 | 200017734 | Styrax chrysocarpus | 黄果安息香
131861 | 200017735 | Styrax confusus | 赛山梅
131861 | 210002126 | Styrax confusus var. confusus |  
131861 | 200017736 | Styrax confusus var. microphyllus | 小叶赛山梅
131861 | 200017737 | Styrax confusus var. superbus | 华丽赛山梅
131861 | 200017738 | Styrax dasyanthus | 垂珠花
131861 | 200017739 | Styrax faberi | 白花龙
131861 | 210002127 | Styrax faberi var. amplexifolius |  
131861 | 210002128 | Styrax faberi var. faberi |  
131861 | 210002129 | Styrax faberi var. formosanus |  
131861 | 200017742 | Styrax formosanus | 台湾安息香
131861 | 210002130 | Styrax formosanus var. formosanus |  
131861 | 200017743 | Styrax formosanus var. hirtus | 长柔毛安息香
131861 | 200017744 | Styrax grandiflorus | 大花野茉莉
131861 | 200017745 | Styrax hainanensis | 厚叶安息香
131861 | 200017746 | Styrax hemsleyanus | 老鸹铃
131861 | 200017747 | Styrax huanus | 墨泡
131861 | 200017748 | Styrax japonicus | 野茉莉
131861 | 200017749 | Styrax japonicus var. calycothrix | 毛萼野茉莉
131861 | 210002131 | Styrax japonicus var. japonicus |  
131861 | 200017750 | Styrax limprichtii | 楚雄安息香
131861 | 200017751 | Styrax macranthus | 禄春安息香
131861 | 200017752 | Styrax macrocarpus | 大果安息香
131861 | 210002133 | Styrax obassis | 玉铃花
131861 | 200017754 | Styrax odoratissimus | 芬芳安息香
131861 | 200017755 | Styrax perkinsiae | 瓦山安息香
131861 | 200017756 | Styrax roseus | 粉花安息香
131861 | 200017757 | Styrax rugosus | 皱叶安息香
131861 | 200017758 | Styrax serrulatus | 齿叶安息香
131861 | 200017759 | Styrax suberifolius | 栓叶安息香
131861 | 200017760 | Styrax suberifolius var. hayataianus | 台北安息香
131861 | 210002134 | Styrax suberifolius var. suberifolius |  
131861 | 200017761 | Styrax supaii | 裂叶安息香
131861 | 200017762 | Styrax tonkinensis | 越南安息香
131861 | 200017763 | Styrax wilsonii | 小叶安息香
131861 | 200017764 | Styrax wuyuanensis | 婺源安息香
131861 | 200017765 | Styrax zhejiangensis | 浙江安息香
131917 | 220013137 | Suriana maritima | 海人树
132035 | 200017625 | Symplocos adenophylla | 腺叶山矾
132035 | 200017626 | Symplocos adenopus | 腺柄山矾
132035 | 200017630 | Symplocos anomala | 薄叶山矾
132035 | 200017632 | Symplocos atriolivacea | 橄榄山矾
132035 | 200017633 | Symplocos austrosinensis | 南国山矾
132035 | 242001015 | Symplocos chaoanensis |  
132035 | 200017638 | Symplocos cochinchinensis | 越南山矾
132035 | 210002154 | Symplocos cochinchinensis var. angustifolia |  
132035 | 210002155 | Symplocos cochinchinensis var. cochinchinensis |  
132035 | 210002156 | Symplocos cochinchinensis var. laurina |  
132035 | 200017639 | Symplocos cochinchinensis var. philippinensis | 兰屿山矾
132035 | 200017642 | Symplocos congesta | 密花山矾
132035 | 200017644 | Symplocos crassilimba | 厚叶山矾
132035 | 200017648 | Symplocos dolichotricha | 长毛山矾
132035 | 200017649 | Symplocos dryophila | 坚木山矾
132035 | 200017651 | Symplocos euryoides | 柃叶山矾
132035 | 200017652 | Symplocos fordii | 三裂山矾
132035 | 200017653 | Symplocos fukienensis | 福建山矾
132035 | 200017654 | Symplocos glandulifera | 腺缘山矾
132035 | 200017656 | Symplocos glauca | 羊舌树
132035 | 210002157 | Symplocos glauca var. epapillata |  
132035 | 210002158 | Symplocos glauca var. glauca |  
132035 | 200017657 | Symplocos glomerata | 团花山矾
132035 | 200017659 | Symplocos groffii | 毛山矾
132035 | 200017660 | Symplocos hainanensis | 海南山矾
132035 | 200017661 | Symplocos heishanensis | 海桐山矾
132035 | 200017663 | Symplocos hookeri | 滇南山矾
132035 | 210002159 | Symplocos hookeri var. hookeri |  
132035 | 200017664 | Symplocos hookeri var. tomentosa | 绒毛滇南山矾
132035 | 200017667 | Symplocos lancifolia | 光叶山矾
132035 | 210002160 | Symplocos lucida | 光亮山矾
132035 | 242001062 | Symplocos menglianensis |  
132035 | 200017671 | Symplocos modesta | 长梗山矾
132035 | 200017675 | Symplocos nokoensis | 能高山矾
132035 | 200017679 | Symplocos ovatilobata | 单花山矾
132035 | 200017680 | Symplocos paniculata | 白檀
132035 | 200017681 | Symplocos paucinervia | 少脉山矾
132035 | 210002161 | Symplocos pendula | 吊钟山矾
132035 | 210002162 | Symplocos pendula var. hirtistylis |  
132035 | 210002163 | Symplocos pendula var. pendula |  
132035 | 200017684 | Symplocos pilosa | 柔毛山矾
132035 | 200017685 | Symplocos poilanei | 丛花山矾
132035 | 200017686 | Symplocos pseudobarberina | 铁山矾
132035 | 200017688 | Symplocos pyrifolia | 梨叶山矾
132035 | 200017689 | Symplocos racemosa | 珠仔树
132035 | 200017691 | Symplocos ramosissima | 多花山矾
132035 | 210002164 | Symplocos spectabilis | 绿春山矾
132035 | 200017693 | Symplocos stellaris | 老鼠矢
132035 | 210002165 | Symplocos stellaris var. aenea |  
132035 | 210002166 | Symplocos stellaris var. stellaris |  
132035 | 210002167 | Symplocos sulcata | 沟槽山矾
132035 | 200017695 | Symplocos sumuntia | 山矾
132035 | 200017698 | Symplocos ulotricha | 卷毛山矾
132035 | 242411309 | Symplocos vacciniifolia |  
132035 | 200017700 | Symplocos viridissima | 绿枝山矾
132035 | 200017702 | Symplocos wikstroemiifolia | 微毛山矾
132035 | 200017704 | Symplocos xylopyrena | 木核山矾
132035 | 242414663 | Symplocos yangchunensis |  
129520 | 200028077 | Schizocapsa guangxiensis | 广西裂果薯
129520 | 200028078 | Schizocapsa plantaginea | 裂果薯
132180 | 250089886 | Tacca ampliplacenta |  
132180 | 200028079 | Tacca chantrieri | 箭根薯
132180 | 200028080 | Tacca integrifolia | 丝蒟蒻薯
132180 | 200028081 | Tacca leontopetaloides | 蒟蒻薯
132180 | 200028082 | Tacca subflabellata | 扇苞蒟蒻薯
121460 | 200014281 | Myricaria bracteata | 宽苞水柏枝
121460 | 200014282 | Myricaria elegans | 秀丽水柏枝
121460 | 242333297 | Myricaria elegans var. elegans | 秀丽水柏枝(原变种)
121460 | 200014283 | Myricaria elegans var. tsetangensis | 泽当水柏枝
121460 | 200014285 | Myricaria laxiflora | 疏花水柏枝
121460 | 200014286 | Myricaria paniculata | 三春水柏枝
121460 | 200014287 | Myricaria platyphylla | 宽叶水柏枝
121460 | 200014288 | Myricaria prostrata | 匍匐水柏枝
121460 | 200014289 | Myricaria pulcherrima | 心叶水柏枝
121460 | 200014290 | Myricaria rosea | 卧生水柏枝
121460 | 200014291 | Myricaria squamosa | 具鳞水柏枝
121460 | 200014292 | Myricaria wardii | 小花水柏枝
128043 | 200014293 | Reaumuria alternifolia | 互叶红砂
128043 | 200014294 | Reaumuria kaschgarica | 五柱红砂
128043 | 242343205 | Reaumuria soongarica | 红砂
128043 | 200014296 | Reaumuria trigyna | 黄花红砂
132255 | 200014297 | Tamarix androssowii | 白花柽柳
132255 | 200014298 | Tamarix aphylla | 无叶柽柳
132255 | 200014299 | Tamarix arceuthoides | 密花柽柳
132255 | 200014300 | Tamarix austromongolica | 甘蒙柽柳
132255 | 200014301 | Tamarix chinensis | 柽柳
132255 | 200014302 | Tamarix elongata | 长穗柽柳
132255 | 200014303 | Tamarix gansuensis | 甘肃柽柳
132255 | 200014304 | Tamarix gracilis | 翠枝柽柳
132255 | 200014305 | Tamarix hispida | 刚毛柽柳
132255 | 200014306 | Tamarix hohenackeri | 多花柽柳
132255 | 250073316 | Tamarix jintaensis | 金塔柽柳
132255 | 200014308 | Tamarix karelinii | 盐地柽柳
132255 | 200014309 | Tamarix laxa | 短穗柽柳
132255 | 242351180 | Tamarix laxa var. laxa | 短穗柽柳(原变种)
132255 | 200014310 | Tamarix laxa var. polystachya | 伞花短穗柽柳
132255 | 250073306 | Tamarix leptostachya | 细穗柽柳
132255 | 200014313 | Tamarix ramosissima | 多枝柽柳
132255 | 242351186 | Tamarix sachensis | 莎车柽柳
132255 | 200014315 | Tamarix taklamakanensis | 沙生柽柳
132255 | 200014316 | Tamarix tarimensis | 塔里木柽柳
132304 | 200012870 | Tapiscia sinensis | 瘿椒树
132304 | 200012872 | Tapiscia yunnanensis | 云南瘿椒树
101339 | 200005489 | Amentotaxus argotaenia | 穗花杉
101339 | 210000045 | Amentotaxus argotaenia var. argotaenia | 穗花杉(原变种)
101339 | 200005490 | Amentotaxus argotaenia var. brevifolia | 短叶穗花杉
101339 | 200005491 | Amentotaxus formosana | 台湾穗花杉
101339 | 200005492 | Amentotaxus yunnanensis | 云南穗花杉
127274 | 200005493 | Pseudotaxus chienii | 白豆杉
132355 | 200005496 | Taxus cuspidata | 东北红豆杉
132355 | 210002198 | Taxus fuana | 命叶红豆杉
132355 | 200005497 | Taxus wallichiana | 喜马拉雅红豆杉
132355 | 210002199 | Taxus wallichiana var. chinensis | 红豆杉
132355 | 210002200 | Taxus wallichiana var. mairei | 南方红豆杉
132355 | 210002201 | Taxus wallichiana var. wallichiana | 须弥红豆杉(原变种)
133154 | 200005499 | Torreya fargesii | 巴山榧树
133154 | 210002210 | Torreya fargesii var. fargesii | 巴山榧树(原变种)
133154 | 210002211 | Torreya fargesii var. yunnanensis | 云南榧
133154 | 200005500 | Torreya grandis | 榧树
133154 | 210002212 | Torreya grandis var. grandis | 榧树(原变种)
133154 | 210002213 | Torreya grandis var. jiulongshanensis | 九龙山榧树
133154 | 200005502 | Torreya jackii | 长叶榧树
133154 | 200005503 | Torreya nucifera | 日本榧树
133154 | 250075307 | Torreya parvifolia |  
108544 | 200005392 | Cryptomeria japonica | 日本柳杉
108544 | 210000330 | Cryptomeria japonica var. japonica | 日本柳杉 (原变种)
108544 | 210000331 | Cryptomeria japonica var. sinensis | 柳杉
108681 | 200005394 | Cunninghamia lanceolata | 杉木
108681 | 210000332 | Cunninghamia lanceolata var. konishii | 台湾杉木
108681 | 210000333 | Cunninghamia lanceolata var. lanceolata | 杉木(原变种)
113775 | 200005395 | Glyptostrobus pensilis | 水松
120390 | 200005396 | Metasequoia glyptostroboides | 水杉
120390 | 242001060 | Metasequoia honshuenensis |  
130127 | 200005399 | Sequoia sempervirens | 北美红杉
130128 | 210002083 | Sequoiadendron giganteum | 巨杉
132224 | 200005401 | Taiwania cryptomerioides | 台湾杉
132353 | 200005404 | Taxodium distichum | 落羽杉
132353 | 210002196 | Taxodium distichum var. distichum | 落羽杉 (原变种)
132353 | 210002197 | Taxodium distichum var. imbricatum | 池杉
132353 | 200005405 | Taxodium mucronatum | 墨西哥落羽杉
132523 | 200008490 | Tetracentron sinense | 水青树
132587 | 200014478 | Tetrameles nudiflora | 四数木
100607 | 250081258 | Adinandra angustifolia |  
100607 | 242301348 | Adinandra auriformis | 耳基叶杨桐
100607 | 200014019 | Adinandra bockiana | 川杨桐
100607 | 242301349 | Adinandra bockiana var. acutifolia | 尖叶川杨桐
100607 | 242301350 | Adinandra bockiana var. bockiana | 川杨桐(原变种)
100607 | 242301355 | Adinandra elegans | 长梗杨桐
100607 | 242301356 | Adinandra epunctata | 无腺杨桐
100607 | 242301357 | Adinandra filipes | 细梗杨桐
100607 | 242301358 | Adinandra formosana | 台湾杨桐
100607 | 242301360 | Adinandra formosana var. formosana | 台湾杨桐(原变种)
100607 | 242412047 | Adinandra formosana var. obtusissima | 钝叶台湾杨桐
100607 | 242301363 | Adinandra glischroloma | 两广杨桐
100607 | 242301364 | Adinandra glischroloma var. glischroloma | 两广杨桐(原变种)
100607 | 242301366 | Adinandra glischroloma var. jubata | 长毛杨桐
100607 | 242301367 | Adinandra glischroloma var. macrosepala | 大萼杨桐
100607 | 242301368 | Adinandra grandis | 大杨桐
100607 | 200014020 | Adinandra hainanensis | 海南杨桐
100607 | 242301370 | Adinandra hirta | 粗毛杨桐
100607 | 242301371 | Adinandra hirta var. hirta | 粗毛杨桐(原变种)
100607 | 242301372 | Adinandra hirta var. macrobracteata | 大萼粗毛杨桐
100607 | 242301373 | Adinandra howii | 保亭杨桐
100607 | 242301375 | Adinandra integerrima | 全缘叶杨桐
100607 | 242301377 | Adinandra lancipetala | 狭瓣杨桐
100607 | 242301378 | Adinandra lasiostyla | 毛拄杨桐
100607 | 242301379 | Adinandra latifolia | 阔叶杨桐
100607 | 200014022 | Adinandra megaphylla | 大叶杨桐
100607 | 200014023 | Adinandra millettii | 杨桐
100607 | 242301386 | Adinandra nigroglandulosa | 腺叶杨桐
100607 | 242301387 | Adinandra nitida | 亮叶杨桐
100607 | 242301393 | Adinandra pingbianensis | 屏边杨桐
100607 | 250076904 | Adinandra retusa | 凹萼杨桐
101886 | 200014024 | Anneslea fragrans | 茶梨
200106 | 200014025 | Apterosperma oblata | 圆籽荷
105380 | 242309868 | Camellia amplexifolia | 抱茎短蕊茶
105380 | 242309870 | Camellia anlungensis | 安龙瘤果茶
105380 | 242309871 | Camellia anlungensis var. acutiperulata | 尖苞瘤果茶
105380 | 242309872 | Camellia anlungensis var. anlungensis | 安龙瘤果茶(原变种)
105380 | 242309880 | Camellia assimiloides | 大萼毛蕊茶
105380 | 242309885 | Camellia azalea | 杜鹃叶山茶
105380 | 242309895 | Camellia brevistyla | 短柱油茶
105380 | 242309896 | Camellia brevistyla var. brevistyla | 短柱油茶(原变种)
105380 | 242309897 | Camellia brevistyla var. microphylla | 细叶短柱油茶
105380 | 242309902 | Camellia candida | 白毛蕊茶
105380 | 200014026 | Camellia caudata | 长尾毛蕊茶
105380 | 242417703 | Camellia caudata var. caudata | 长尾毛蕊茶(原变种)
105380 | 242309904 | Camellia caudata var. gracilis | 小长尾毛蕊茶
105380 | 242309908 | Camellia chekiangoleosa | 浙江山茶
105380 | 250098119 | Camellia cherryana |  
105380 | 242309914 | Camellia chrysanthoides | 薄叶金花茶
105380 | 200014028 | Camellia cordifolia | 心叶毛蕊茶
105380 | 242417706 | Camellia cordifolia var. cordifolia | 心叶毛蕊茶(原变种)
105380 | 242309923 | Camellia cordifolia var. glabrisepala | 光萼心叶毛蕊茶
105380 | 242309924 | Camellia costata | 突肋茶
105380 | 242309925 | Camellia costei | 贵州连蕊茶
105380 | 242309926 | Camellia crapnelliana | 红皮糙果茶
105380 | 242309927 | Camellia crassicolumna | 厚轴茶
105380 | 242309928 | Camellia crassicolumna var. crassicolumna | 厚轴茶(原变种)
105380 | 242309929 | Camellia crassicolumna var. multiplex | 光萼厚轴茶
105380 | 242309931 | Camellia crassipes | 粗梗连蕊茶
105380 | 242309937 | Camellia cupiformis | 滇南连蕊茶
105380 | 200014029 | Camellia cuspidata | 连蕊茶
105380 | 242309938 | Camellia cuspidata var. chekiangensis | 浙江连蕊茶
105380 | 242309939 | Camellia cuspidata var. cuspidata | 连蕊茶(原变种)
105380 | 242309940 | Camellia cuspidata var. grandiflora | 大花连蕊茶
105380 | 242309941 | Camellia cuspidata var. trichandra | 毛丝连蕊茶
105380 | 242309946 | Camellia drupifera | 越南油茶
105380 | 242309949 | Camellia edithae | 东南山茶
105380 | 242309950 | Camellia elongata | 长管连蕊茶
105380 | 242309951 | Camellia euphlebia | 显脉金花茶
105380 | 242309953 | Camellia euryoides | 柃叶连蕊茶
105380 | 242309954 | Camellia euryoides var. euryoides | 柃叶连蕊茶(原变种)
105380 | 242309955 | Camellia euryoides var. nokoensis | 毛蕊柃叶连蕊茶
105380 | 242309956 | Camellia fangchengensis | 防城茶
105380 | 242309957 | Camellia fascicularis | 云南金花茶
105380 | 242309959 | Camellia flavida | 淡黄金花茶
105380 | 242417878 | Camellia flavida var. flavida | 淡黄金花茶(原变种)
105380 | 242309961 | Camellia flavida var. patens | 多变淡黄金花茶
105380 | 242309962 | Camellia fluviatilis | 窄叶油茶
105380 | 242309963 | Camellia fluviatilis var. fluviatilis | 窄叶油茶(原变种)
105380 | 242309964 | Camellia fluviatilis var. megalantha | 大花窄叶油茶
105380 | 242309965 | Camellia forrestii | 云南连蕊茶
105380 | 242309966 | Camellia forrestii var. acutisepala | 尖萼云南连蕊茶
105380 | 242309967 | Camellia forrestii var. forrestii | 云南连蕊茶(原变种)
105380 | 242309968 | Camellia forrestii var. pentamera | 膜萼云南连蕊茶
105380 | 200014030 | Camellia fraterna | 毛花连蕊茶
105380 | 242309969 | Camellia furfuracea | 糙果茶
105380 | 242309972 | Camellia furfuracea var. furfuracea | 糙果茶(原变种)
105380 | 242309973 | Camellia furfuracea var. latipetiolata | 阔柄糙果茶
105380 | 242309975 | Camellia furfuracea var. shanglinensis | 上林糙果茶
105380 | 242309979 | Camellia gaudichaudii | 硬叶糙果茶
105380 | 250076919 | Camellia gilbertii | 中越短蕊茶
105380 | 242309981 | Camellia glabricostata | 秃肋连蕊茶
105380 | 242417712 | Camellia gracilipes | 狭叶长梗茶
105380 | 242309984 | Camellia grandibracteata | 大苞茶
105380 | 242309986 | Camellia granthamiana | 大苞白山茶
105380 | 200014032 | Camellia grijsii | 长瓣短柱茶
105380 | 250076920 | Camellia grijsii var. grijsii | 长瓣短柱茶(原变种)
105380 | 242417713 | Camellia grijsii var. shensiensis | 小叶短柱茶
105380 | 242309987 | Camellia gymnogyna | 秃房茶
105380 | 242309993 | Camellia hekouensis | 河口长梗茶
105380 | 200014033 | Camellia hongkongensis | 香港山茶
105380 | 242310001 | Camellia huana | 贵州金花茶
105380 | 242310005 | Camellia ilicifolia | 冬青叶瘤果茶
105380 | 242310007 | Camellia ilicifolia var. ilicifolia | 冬青叶瘤果茶(原变种)
105380 | 242310008 | Camellia ilicifolia var. neriifolia | 狭叶瘤果茶
105380 | 242310009 | Camellia impressinervis | 凹脉金花茶
105380 | 242310010 | Camellia indochinensis | 柠檬金花茶
105380 | 242310011 | Camellia indochinensis var. indochinensis | 柠檬金花茶(原变种)
105380 | 242310012 | Camellia indochinensis var. tunghinensis | 东兴金花茶
105380 | 200014034 | Camellia japonica | 山茶
105380 | 242310016 | Camellia japonica var. japonica | 山茶(原变种)
105380 | 242417714 | Camellia japonica var. rusticana | 短柄山茶
105380 | 250076921 | Camellia kissii | 落瓣油茶
105380 | 250076922 | Camellia kissii var. confusa | 大叶落瓣油茶
105380 | 250076923 | Camellia kissii var. kissii | 落瓣油茶(原变种)
105380 | 242310027 | Camellia kwangsiensis | 广西茶
105380 | 242310028 | Camellia kwangsiensis var. kwangnanica | 毛萼广西茶
105380 | 242310029 | Camellia kwangsiensis var. kwangsiensis | 广西茶(原变种)
105380 | 242310043 | Camellia lawii | 四川毛蕊茶
105380 | 242310044 | Camellia leptophylla | 膜叶茶
105380 | 242310064 | Camellia longicalyx | 长萼连蕊茶
105380 | 242310069 | Camellia longipedicellata | 长梗茶
105380 | 242310071 | Camellia longissima | 超长梗茶
105380 | 242310080 | Camellia lutchuensis | 台湾连蕊茶
105380 | 242310081 | Camellia lutchuensis var. lutchuensis | 台湾连蕊茶(原变种)
105380 | 242310082 | Camellia lutchuensis var. minutiflora | 微花连蕊茶
105380 | 242310083 | Camellia luteoflora | 小黄花茶
105380 | 242310087 | Camellia mairei | 毛蕊山茶
105380 | 242310090 | Camellia mairei var. lapidea | 石果毛蕊山茶
105380 | 242310091 | Camellia mairei var. mairei | 毛蕊山茶(原变种)
105380 | 242310092 | Camellia mairei var. velutina | 滇南毛蕊山茶
105380 | 250084503 | Camellia maoniushanensis |  
105380 | 242310097 | Camellia melliana | 广东毛蕊茶
105380 | 242310099 | Camellia micrantha | 小花金花茶
105380 | 242310103 | Camellia mileensis | 弥勒糙果茶
105380 | 242310104 | Camellia mileensis var. microphylla | 小叶弥勒糙果茶
105380 | 250076924 | Camellia mileensis var. mileensis | 弥勒糙过茶(原变种)
105380 | 200014037 | Camellia oleifera | 油茶
105380 | 242310135 | Camellia pachyandra | 滇南离蕊茶
105380 | 242310139 | Camellia parviflora | 细花短蕊茶
105380 | 242310145 | Camellia parvimuricata | 小瘤国茶
105380 | 242417719 | Camellia parvimuricata var. hupehensis | 大萼小瘤果茶
105380 | 242310146 | Camellia parvimuricata var. parvimuricata | 小瘤果茶(原变种)
105380 | 242310147 | Camellia parvimuricata var. songtaoensis | 光枝小瘤果茶
105380 | 242310153 | Camellia paucipunctata | 腺叶离蕊茶
105380 | 242310160 | Camellia petelotii | 金花茶
105380 | 242310161 | Camellia petelotii var. microcarpa | 小果金花茶
105380 | 242310162 | Camellia petelotii var. petelotii | 金花茶(原变种)
105380 | 242310166 | Camellia pilosperma | 毛籽短蕊茶
105380 | 250076925 | Camellia pingguoensis | 平果金花茶
105380 | 242417720 | Camellia pingguoensis var. pingguoensis | 平果金花茶(原变种)
105380 | 242417721 | Camellia pingguoensis var. terminalis | 顶生金花茶
105380 | 200014038 | Camellia pitardii | 西南山茶
105380 | 250076926 | Camellia pitardii var. compressa | 多变西南山茶
105380 | 242310173 | Camellia pitardii var. cryptoneura | 隐脉西南山茶
105380 | 250084525 | Camellia pitardii var. panxiensis |  
105380 | 242310175 | Camellia pitardii var. pitardii | 西南山茶(原变种)
105380 | 200014039 | Camellia polyodonta | 多齿山茶
105380 | 242310181 | Camellia polyodonta var. longicaudata | 长尾多齿山茶
105380 | 242310182 | Camellia polyodonta var. polyodonta | 多齿山茶(原变种)
105380 | 242310184 | Camellia ptilophylla | 毛叶茶
105380 | 242310187 | Camellia pubifurfuracea | 毛糙果茶
105380 | 242310188 | Camellia pubipetala | 毛瓣金华茶
105380 | 242310190 | Camellia punctata | 斑植毛蕊茶
105380 | 242310193 | Camellia pyxidiacea | 三江瘤果茶
105380 | 250076927 | Camellia pyxidiacea var. pyxidiacea | 三江瘤果茶(原变种)
105380 | 242310194 | Camellia pyxidiacea var. rubituberculata | 红花三江瘤果茶
105380 | 242310199 | Camellia reticulata | 滇山茶
105380 | 242310203 | Camellia rhytidocarpa | 皱果茶
105380 | 242310204 | Camellia rhytidocarpa var. microphylla | 小叶皱果茶
105380 | 242310205 | Camellia rhytidocarpa var. rhytidocarpa | 皱果茶(原变种)
105380 | 200014040 | Camellia rosthorniana | 川鄂连蕊茶
105380 | 200014041 | Camellia salicifolia | 柳叶毛蕊茶
105380 | 242310213 | Camellia saluenensis | 怒江山茶
105380 | 317160 | Camellia sect. Archecamellia | 古茶组
105380 | 317151 | Camellia sect. Camellia | 山茶组
105380 | 317155 | Camellia sect. Camelliopsis | 毛蕊茶组
105380 | 317157 | Camellia sect. Corallinae | 短蕊茶组
105380 | 317154 | Camellia sect. Heterogenea | 离蕊茶组
105380 | 317158 | Camellia sect. Longipedicellatae | 长梗茶组
105380 | 317150 | Camellia sect. Paracamellia | 油茶组
105380 | 317153 | Camellia sect. Stereocarpus | 实果茶组
105380 | 317159 | Camellia sect. Thea | 茶组
105380 | 317156 | Camellia sect. Theopsis | 连蕊茶组
105380 | 317152 | Camellia sect. Tuberculatae | 瘤果茶组
105380 | 200014042 | Camellia semiserrata | 南山茶
105380 | 242310219 | Camellia semiserrata var. magnocarpa | 大果南山茶
105380 | 242310220 | Camellia semiserrata var. semiserrata | 南山茶(原变种)
105380 | 200014043 | Camellia sinensis | 茶
105380 | 242310229 | Camellia sinensis var. assamica | 普洱茶
105380 | 242310230 | Camellia sinensis var. dehungensis | 德宏茶
105380 | 242310232 | Camellia sinensis var. pubilimba | 白毛茶
105380 | 242310233 | Camellia sinensis var. sinensis | 茶(原变种)
105380 | 242310241 | Camellia stuartiana | 五室连蕊茶
105380 | 317140 | Camellia subg. Camellia | 山茶亚属
105380 | 317141 | Camellia subg. Thea | 茶亚属
105380 | 242310244 | Camellia subintegra | 全缘叶山茶
105380 | 242310247 | Camellia synaptica | 川滇连蕊茶
105380 | 242310248 | Camellia synaptica var. parviovata | 毛蕊川滇连蕊茶
105380 | 242310249 | Camellia synaptica var. synaptica | 川滇连蕊茶(原变种)
105380 | 242310250 | Camellia szechuanensis | 四川离蕊茶
105380 | 242310251 | Camellia szemaoensis | 斑叶离蕊茶
105380 | 242310252 | Camellia tachangensis | 大厂茶
105380 | 242310253 | Camellia tachangensis var. remotiserrata | 疏齿大厂茶
105380 | 242310254 | Camellia tachangensis var. tachangensis | 大厂茶(原变种)
105380 | 242310256 | Camellia taliensis | 大理茶
105380 | 242310257 | Camellia tenii | 小糙果茶
105380 | 242310266 | Camellia transarisanensis | 毛萼连蕊茶
105380 | 242310271 | Camellia trichoclada | 毛枝连蕊茶
